out,in_time,in_temperature_0,in_pm25_0,in_totalOrders_0,in_gap_0,in_ordersAsDest_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_area_0,in_weather_0,in_poiCount,in_area_1,in_weather_1,in_temperature_1,in_pm25_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_area_2,in_weather_2,in_temperature_2,in_pm25_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2
1,23,3,74,11,1,3,752,99,33,41,1,3,653376,1,3,3,74,13,1,3,750,102,39,31,1,3,3,74,15,3,2,719,124,28,41
1,24,3,72,9,1,4,685,94,33,28,1,3,653376,1,3,3,74,11,1,3,752,99,33,41,1,3,3,74,13,1,3,750,102,39,31
1,25,3,72,7,1,2,652,69,33,37,1,3,653376,1,3,3,72,9,1,4,685,94,33,28,1,3,3,74,11,1,3,752,99,33,41
3,26,3,72,7,1,5,764,83,28,31,1,3,653376,1,3,3,72,7,1,2,652,69,33,37,1,3,3,72,9,1,4,685,94,33,28
3,27,2,72,10,3,1,694,111,33,26,1,3,653376,1,3,3,72,7,1,5,764,83,28,31,1,3,3,72,7,1,2,652,69,33,37
0,28,2,72,7,3,1,603,94,23,35,1,3,653376,1,3,2,72,10,3,1,694,111,33,26,1,3,3,72,7,1,5,764,83,28,31
0,29,3,72,4,0,1,568,96,39,33,1,3,653376,1,3,2,72,7,3,1,603,94,23,35,1,3,2,72,10,3,1,694,111,33,26
0,30,2,72,3,0,0,693,97,38,24,1,3,653376,1,3,3,72,4,0,1,568,96,39,33,1,3,2,72,7,3,1,603,94,23,35
0,31,2,72,4,0,2,530,74,25,33,1,3,653376,1,3,2,72,3,0,0,693,97,38,24,1,3,3,72,4,0,1,568,96,39,33
0,32,2,72,6,0,3,557,110,41,35,1,3,653376,1,3,2,72,4,0,2,530,74,25,33,1,3,2,72,3,0,0,693,97,38,24
2,33,2,72,5,0,1,679,109,33,49,1,3,653376,1,3,2,72,6,0,3,557,110,41,35,1,3,2,72,4,0,2,530,74,25,33
1,34,2,72,5,2,3,692,117,25,25,1,3,653376,1,3,2,72,5,0,1,679,109,33,49,1,3,2,72,6,0,3,557,110,41,35
1,35,3,72,10,1,1,682,77,17,34,1,3,653376,1,3,2,72,5,2,3,692,117,25,25,1,3,2,72,5,0,1,679,109,33,49
3,36,3,72,10,1,0,739,96,29,38,1,3,653376,1,3,3,72,10,1,1,682,77,17,34,1,3,2,72,5,2,3,692,117,25,25
7,37,3,72,18,3,4,701,135,30,44,1,3,653376,1,3,3,72,10,1,0,739,96,29,38,1,3,3,72,10,1,1,682,77,17,34
8,38,3,72,20,7,7,796,121,35,39,1,3,653376,1,3,3,72,18,3,4,701,135,30,44,1,3,3,72,10,1,0,739,96,29,38
5,39,3,72,20,8,6,916,112,41,34,1,3,653376,1,3,3,72,20,7,7,796,121,35,39,1,3,3,72,18,3,4,701,135,30,44
3,40,3,72,25,5,4,920,117,50,20,1,3,653376,1,3,3,72,20,8,6,916,112,41,34,1,3,3,72,20,7,7,796,121,35,39
0,41,3,72,43,3,11,998,118,43,40,1,3,653376,1,3,3,72,25,5,4,920,117,50,20,1,3,3,72,20,8,6,916,112,41,34
1,42,3,81,39,0,11,1125,160,50,41,1,3,653376,1,3,3,72,43,3,11,998,118,43,40,1,3,3,72,25,5,4,920,117,50,20
0,43,3,81,63,1,19,1161,199,66,51,1,3,653376,1,3,3,81,39,0,11,1125,160,50,41,1,3,3,72,43,3,11,998,118,43,40
1,44,3,81,78,0,32,1231,212,61,69,1,2,653376,1,3,3,81,63,1,19,1161,199,66,51,1,3,3,81,39,0,11,1125,160,50,41
1,45,3,81,133,1,24,1198,255,69,60,1,2,653376,1,2,3,81,78,0,32,1231,212,61,69,1,3,3,81,63,1,19,1161,199,66,51
0,46,3,81,141,1,66,1293,303,97,82,1,2,653376,1,2,3,81,133,1,24,1198,255,69,60,1,2,3,81,78,0,32,1231,212,61,69
4,47,3,81,220,0,66,1445,327,88,80,1,2,653376,1,2,3,81,141,1,66,1293,303,97,82,1,2,3,81,133,1,24,1198,255,69,60
3,69,5,200,127,5,41,1509,301,98,101,1,2,653376,1,2,5,200,121,6,33,1558,267,91,77,1,2,5,200,117,6,39,1506,313,93,74
3,73,6,227,139,3,36,1513,293,94,104,1,2,653376,1,2,6,227,148,7,43,1530,324,83,80,1,2,6,200,110,1,43,1463,331,86,94
4,77,7,227,149,4,45,1500,305,95,76,1,2,653376,1,2,6,227,153,6,40,1498,316,144,93,1,2,6,227,140,4,37,1497,302,90,81
8,78,7,247,153,4,44,1488,273,101,88,1,9,653376,1,2,7,227,149,4,45,1500,305,95,76,1,2,6,227,153,6,40,1498,316,144,93
8,79,6,247,149,8,61,1490,322,97,72,1,9,653376,1,9,7,247,153,4,44,1488,273,101,88,1,2,7,227,149,4,45,1500,305,95,76
3,80,6,247,161,8,52,1493,296,114,85,1,9,653376,1,9,6,247,149,8,61,1490,322,97,72,1,9,7,247,153,4,44,1488,273,101,88
3,81,5,247,149,3,30,1510,271,86,85,1,9,653376,1,9,6,247,161,8,52,1493,296,114,85,1,9,6,247,149,8,61,1490,322,97,72
3,88,6,263,116,5,42,1489,303,90,74,1,2,653376,1,9,6,263,132,6,39,1443,328,135,86,1,9,6,263,148,3,39,1457,283,81,77
1,89,6,263,130,3,45,1430,243,79,72,1,2,653376,1,2,6,263,116,5,42,1489,303,90,74,1,9,6,263,132,6,39,1443,328,135,86
0,90,6,276,126,1,34,1435,292,85,78,1,9,653376,1,2,6,263,130,3,45,1430,243,79,72,1,2,6,263,116,5,42,1489,303,90,74
2,91,6,276,130,0,34,1413,260,95,80,1,9,653376,1,9,6,276,126,1,34,1435,292,85,78,1,2,6,263,130,3,45,1430,243,79,72
3,92,6,276,143,2,37,1461,276,87,83,1,9,653376,1,9,6,276,130,0,34,1413,260,95,80,1,9,6,276,126,1,34,1435,292,85,78
3,96,5,263,136,5,46,1455,328,113,81,1,9,653376,1,9,6,276,161,5,53,1454,317,119,75,1,9,5,276,133,2,54,1451,306,115,84
3,100,5,263,186,8,46,1474,402,112,96,1,2,653376,1,2,5,263,175,6,39,1524,361,146,90,1,2,5,263,166,3,41,1456,378,104,99
1,101,5,263,189,3,67,1444,473,96,93,1,2,653376,1,2,5,263,186,8,46,1474,402,112,96,1,2,5,263,175,6,39,1524,361,146,90
7,108,5,244,219,5,107,1550,458,200,92,1,2,653376,1,2,5,260,293,11,100,1459,476,148,131,1,2,5,260,201,7,77,1536,464,147,90
9,109,5,244,228,7,83,1549,487,165,89,1,2,653376,1,2,5,244,219,5,107,1550,458,200,92,1,2,5,260,293,11,100,1459,476,148,131
6,110,5,244,239,9,93,1457,468,149,115,1,2,653376,1,2,5,244,228,7,83,1549,487,165,89,1,2,5,244,219,5,107,1550,458,200,92
8,111,4,244,225,6,86,1412,478,154,116,1,2,653376,1,2,5,244,239,9,93,1457,468,149,115,1,2,5,244,228,7,83,1549,487,165,89
2,112,4,244,242,8,71,1457,468,185,122,1,2,653376,1,2,4,244,225,6,86,1412,478,154,116,1,2,5,244,239,9,93,1457,468,149,115
10,113,4,244,225,2,78,1427,486,134,116,1,2,653376,1,2,4,244,242,8,71,1457,468,185,122,1,2,4,244,225,6,86,1412,478,154,116
2,114,4,232,215,10,71,1434,475,169,127,1,2,653376,1,2,4,244,225,2,78,1427,486,134,116,1,2,4,244,242,8,71,1457,468,185,122
12,121,3,238,198,3,43,1501,351,113,101,1,2,653376,1,2,3,238,182,5,55,1472,386,119,99,1,2,3,232,165,3,64,1477,412,127,108
0,140,3,203,82,3,21,1343,226,65,83,1,2,653376,1,2,3,203,92,3,16,1408,259,99,62,1,2,3,203,100,1,29,1316,276,97,89
2,141,3,203,60,0,23,1326,254,58,73,1,2,653376,1,2,3,203,82,3,21,1343,226,65,83,1,2,3,203,92,3,16,1408,259,99,62
1,142,3,203,63,2,16,1305,162,80,76,1,2,653376,1,2,3,203,60,0,23,1326,254,58,73,1,2,3,203,82,3,21,1343,226,65,83
3,143,3,195,64,1,15,1250,205,57,57,1,2,653376,1,2,3,203,63,2,16,1305,162,80,76,1,2,3,203,60,0,23,1326,254,58,73
4,144,3,195,61,3,15,1234,208,63,36,1,2,653376,1,2,3,195,64,1,15,1250,205,57,57,1,2,3,203,63,2,16,1305,162,80,76
1,5,3,88,14,2,1,697,50,15,25,2,3,343537,2,3,3,88,7,1,1,649,70,31,20,2,3,3,88,5,0,0,704,57,23,13
0,6,3,88,5,1,1,662,65,35,19,2,3,343537,2,3,3,88,14,2,1,697,50,15,25,2,3,3,88,7,1,1,649,70,31,20
0,7,3,82,3,0,0,660,50,25,14,2,3,343537,2,3,3,88,5,1,1,662,65,35,19,2,3,3,88,14,2,1,697,50,15,25
1,8,3,82,3,0,2,663,31,6,19,2,3,343537,2,3,3,82,3,0,0,660,50,25,14,2,3,3,88,5,1,1,662,65,35,19
0,9,3,82,3,1,0,630,46,6,7,2,3,343537,2,3,3,82,3,0,2,663,31,6,19,2,3,3,82,3,0,0,660,50,25,14
0,10,3,82,3,0,0,651,52,8,16,2,3,343537,2,3,3,82,3,1,0,630,46,6,7,2,3,3,82,3,0,2,663,31,6,19
0,11,3,82,4,0,0,663,46,15,21,2,3,343537,2,3,3,82,3,0,0,651,52,8,16,2,3,3,82,3,1,0,630,46,6,7
0,12,3,78,0,0,1,598,41,8,20,2,3,343537,2,3,3,82,4,0,0,663,46,15,21,2,3,3,82,3,0,0,651,52,8,16
0,13,3,78,6,0,0,604,26,19,12,2,3,343537,2,3,3,78,0,0,1,598,41,8,20,2,3,3,82,4,0,0,663,46,15,21
1,14,3,78,0,0,0,568,37,7,9,2,3,343537,2,3,3,78,6,0,0,604,26,19,12,2,3,3,78,0,0,1,598,41,8,20
0,15,3,78,4,1,0,587,41,9,22,2,3,343537,2,3,3,78,0,0,0,568,37,7,9,2,3,3,78,6,0,0,604,26,19,12
0,16,3,78,3,0,4,583,33,17,7,2,3,343537,2,3,3,78,4,1,0,587,41,9,22,2,3,3,78,0,0,0,568,37,7,9
0,17,3,78,1,0,0,572,28,8,18,2,3,343537,2,3,3,78,3,0,4,583,33,17,7,2,3,3,78,4,1,0,587,41,9,22
1,18,3,74,1,0,1,532,37,11,9,2,3,343537,2,3,3,78,1,0,0,572,28,8,18,2,3,3,78,3,0,4,583,33,17,7
0,19,3,74,3,1,3,490,25,10,12,2,3,343537,2,3,3,74,1,0,1,532,37,11,9,2,3,3,78,1,0,0,572,28,8,18
0,20,3,74,0,0,0,447,36,11,11,2,3,343537,2,3,3,74,3,1,3,490,25,10,12,2,3,3,74,1,0,1,532,37,11,9
0,21,3,74,0,0,0,485,37,10,4,2,3,343537,2,3,3,74,0,0,0,447,36,11,11,2,3,3,74,3,1,3,490,25,10,12
0,22,3,74,0,0,0,430,21,11,9,2,3,343537,2,3,3,74,0,0,0,485,37,10,4,2,3,3,74,0,0,0,447,36,11,11
0,23,3,74,0,0,0,387,38,10,8,2,3,343537,2,3,3,74,0,0,0,430,21,11,9,2,3,3,74,0,0,0,485,37,10,4
0,24,3,72,2,0,0,372,28,17,18,2,3,343537,2,3,3,74,0,0,0,387,38,10,8,2,3,3,74,0,0,0,430,21,11,9
0,25,3,72,0,0,2,396,32,4,8,2,3,343537,2,3,3,72,2,0,0,372,28,17,18,2,3,3,74,0,0,0,387,38,10,8
0,26,3,72,2,0,0,377,19,10,14,2,3,343537,2,3,3,72,0,0,2,396,32,4,8,2,3,3,72,2,0,0,372,28,17,18
0,27,2,72,0,0,0,414,21,6,18,2,3,343537,2,3,3,72,2,0,0,377,19,10,14,2,3,3,72,0,0,2,396,32,4,8
0,28,2,72,0,0,0,425,20,9,10,2,3,343537,2,3,2,72,0,0,0,414,21,6,18,2,3,3,72,2,0,0,377,19,10,14
0,29,3,72,0,0,0,276,24,5,3,2,3,343537,2,3,2,72,0,0,0,425,20,9,10,2,3,2,72,0,0,0,414,21,6,18
0,30,2,72,0,0,0,311,5,7,7,2,3,343537,2,3,3,72,0,0,0,276,24,5,3,2,3,2,72,0,0,0,425,20,9,10
0,31,2,72,0,0,0,229,12,1,3,2,3,343537,2,3,2,72,0,0,0,311,5,7,7,2,3,3,72,0,0,0,276,24,5,3
1,32,2,72,0,0,0,326,9,6,3,2,3,343537,2,3,2,72,0,0,0,229,12,1,3,2,3,2,72,0,0,0,311,5,7,7
2,33,2,72,3,1,0,356,24,8,6,2,3,343537,2,3,2,72,0,0,0,326,9,6,3,2,3,2,72,0,0,0,229,12,1,3
2,34,2,72,3,2,1,457,27,7,6,2,3,343537,2,3,2,72,3,1,0,356,24,8,6,2,3,2,72,0,0,0,326,9,6,3
0,35,3,72,4,2,0,401,18,11,4,2,3,343537,2,3,2,72,3,2,1,457,27,7,6,2,3,2,72,3,1,0,356,24,8,6
2,36,3,72,1,0,0,491,14,9,2,2,3,343537,2,3,3,72,4,2,0,401,18,11,4,2,3,2,72,3,2,1,457,27,7,6
0,37,3,72,5,2,1,465,24,6,8,2,3,343537,2,3,3,72,1,0,0,491,14,9,2,2,3,3,72,4,2,0,401,18,11,4
0,38,3,72,1,0,6,575,39,17,11,2,3,343537,2,3,3,72,5,2,1,465,24,6,8,2,3,3,72,1,0,0,491,14,9,2
4,39,3,72,2,0,4,554,42,13,13,2,3,343537,2,3,3,72,1,0,6,575,39,17,11,2,3,3,72,5,2,1,465,24,6,8
1,40,3,72,11,4,1,532,19,7,20,2,3,343537,2,3,3,72,2,0,4,554,42,13,13,2,3,3,72,1,0,6,575,39,17,11
0,41,3,72,14,1,2,614,48,11,14,2,3,343537,2,3,3,72,11,4,1,532,19,7,20,2,3,3,72,2,0,4,554,42,13,13
0,42,3,81,12,0,4,617,39,28,14,2,3,343537,2,3,3,72,14,1,2,614,48,11,14,2,3,3,72,11,4,1,532,19,7,20
2,43,3,81,10,0,4,653,56,16,10,2,3,343537,2,3,3,81,12,0,4,617,39,28,14,2,3,3,72,14,1,2,614,48,11,14
0,44,3,81,17,2,4,648,66,18,8,2,2,343537,2,3,3,81,10,0,4,653,56,16,10,2,3,3,81,12,0,4,617,39,28,14
0,45,3,81,34,0,7,649,66,14,12,2,2,343537,2,2,3,81,17,2,4,648,66,18,8,2,3,3,81,10,0,4,653,56,16,10
0,46,3,81,22,0,10,685,92,21,13,2,2,343537,2,2,3,81,34,0,7,649,66,14,12,2,2,3,81,17,2,4,648,66,18,8
1,47,3,81,39,0,6,657,137,22,20,2,2,343537,2,2,3,81,22,0,10,685,92,21,13,2,2,3,81,34,0,7,649,66,14,12
0,69,5,200,24,1,5,733,128,28,24,2,2,343537,2,2,5,200,21,1,11,716,117,24,14,2,2,5,200,11,0,3,665,132,27,18
1,73,6,227,21,1,2,658,128,37,15,2,2,343537,2,2,6,227,24,1,5,664,160,19,16,2,2,6,200,15,1,7,645,118,53,21
3,77,7,227,20,0,3,708,122,33,19,2,2,343537,2,2,6,227,21,0,5,658,114,28,13,2,2,6,227,24,0,5,629,141,26,21
0,78,7,247,14,3,5,639,140,31,29,2,9,343537,2,2,7,227,20,0,3,708,122,33,19,2,2,6,227,21,0,5,658,114,28,13
0,79,6,247,18,0,9,679,145,21,16,2,9,343537,2,9,7,247,14,3,5,639,140,31,29,2,2,7,227,20,0,3,708,122,33,19
1,80,6,247,21,0,7,631,141,35,21,2,9,343537,2,9,6,247,18,0,9,679,145,21,16,2,9,7,247,14,3,5,639,140,31,29
2,81,5,247,29,1,7,653,160,40,18,2,9,343537,2,9,6,247,21,0,7,631,141,35,21,2,9,6,247,18,0,9,679,145,21,16
0,88,6,263,18,0,7,658,190,33,29,2,2,343537,2,9,6,263,28,0,3,609,167,40,23,2,9,6,263,20,0,3,624,204,35,20
0,89,6,263,24,0,8,578,166,29,20,2,2,343537,2,2,6,263,18,0,7,658,190,33,29,2,9,6,263,28,0,3,609,167,40,23
0,90,6,276,16,0,6,623,152,36,10,2,9,343537,2,2,6,263,24,0,8,578,166,29,20,2,2,6,263,18,0,7,658,190,33,29
1,91,6,276,17,0,6,561,186,57,18,2,9,343537,2,9,6,276,16,0,6,623,152,36,10,2,2,6,263,24,0,8,578,166,29,20
1,92,6,276,17,1,9,627,172,26,29,2,9,343537,2,9,6,276,17,0,6,561,186,57,18,2,9,6,276,16,0,6,623,152,36,10
1,96,5,263,35,1,9,594,195,40,26,2,9,343537,2,9,6,276,18,1,10,545,238,42,30,2,9,5,276,22,1,5,543,211,37,27
1,100,5,263,32,2,8,595,261,41,44,2,2,343537,2,2,5,263,30,0,6,618,260,56,50,2,2,5,263,33,0,9,610,263,49,22
0,101,5,263,35,1,10,640,239,54,34,2,2,343537,2,2,5,263,32,2,8,595,261,41,44,2,2,5,263,30,0,6,618,260,56,50
0,108,5,244,29,0,8,603,247,66,33,2,2,343537,2,2,5,260,41,1,6,513,319,44,44,2,2,5,260,35,1,8,530,297,48,29
0,109,5,244,36,0,11,626,198,44,33,2,2,343537,2,2,5,244,29,0,8,603,247,66,33,2,2,5,260,41,1,6,513,319,44,44
1,110,5,244,28,0,11,660,195,47,28,2,2,343537,2,2,5,244,36,0,11,626,198,44,33,2,2,5,244,29,0,8,603,247,66,33
0,111,4,244,31,1,6,692,194,37,24,2,2,343537,2,2,5,244,28,0,11,660,195,47,28,2,2,5,244,36,0,11,626,198,44,33
0,112,4,244,33,0,5,649,202,52,17,2,2,343537,2,2,4,244,31,1,6,692,194,37,24,2,2,5,244,28,0,11,660,195,47,28
0,113,4,244,29,0,9,592,196,37,17,2,2,343537,2,2,4,244,33,0,5,649,202,52,17,2,2,4,244,31,1,6,692,194,37,24
0,114,4,232,44,0,12,610,209,58,36,2,2,343537,2,2,4,244,29,0,9,592,196,37,17,2,2,4,244,33,0,5,649,202,52,17
1,121,3,238,30,1,4,723,203,54,32,2,2,343537,2,2,3,238,31,1,1,628,191,48,31,2,2,3,232,38,2,6,619,220,51,37
1,140,3,203,8,0,2,744,86,15,14,2,2,343537,2,2,3,203,20,1,2,732,72,9,19,2,2,3,203,13,2,3,762,102,13,21
3,141,3,203,11,1,1,754,98,27,8,2,2,343537,2,2,3,203,8,0,2,744,86,15,14,2,2,3,203,20,1,2,732,72,9,19
0,142,3,203,15,3,1,778,68,24,10,2,2,343537,2,2,3,203,11,1,1,754,98,27,8,2,2,3,203,8,0,2,744,86,15,14
1,143,3,195,6,0,3,715,70,17,22,2,2,343537,2,2,3,203,15,3,1,778,68,24,10,2,2,3,203,11,1,1,754,98,27,8
0,144,3,195,7,1,3,702,67,26,28,2,2,343537,2,2,3,195,6,0,3,715,70,17,22,2,2,3,203,15,3,1,778,68,24,10
0,5,3,88,1,0,1,182,28,4,3,3,3,31125,3,3,3,88,0,0,1,215,10,11,0,3,3,3,88,1,1,0,184,41,10,13
0,6,3,88,0,0,0,196,25,11,10,3,3,31125,3,3,3,88,1,0,1,182,28,4,3,3,3,3,88,0,0,1,215,10,11,0
0,7,3,82,0,0,1,201,20,1,6,3,3,31125,3,3,3,88,0,0,0,196,25,11,10,3,3,3,88,1,0,1,182,28,4,3
0,8,3,82,1,0,0,187,10,3,5,3,3,31125,3,3,3,82,0,0,1,201,20,1,6,3,3,3,88,0,0,0,196,25,11,10
0,9,3,82,0,0,0,220,18,10,5,3,3,31125,3,3,3,82,1,0,0,187,10,3,5,3,3,3,82,0,0,1,201,20,1,6
0,10,3,82,0,0,1,165,17,7,7,3,3,31125,3,3,3,82,0,0,0,220,18,10,5,3,3,3,82,1,0,0,187,10,3,5
0,11,3,82,0,0,0,156,38,5,2,3,3,31125,3,3,3,82,0,0,1,165,17,7,7,3,3,3,82,0,0,0,220,18,10,5
0,12,3,78,0,0,0,159,34,3,3,3,3,31125,3,3,3,82,0,0,0,156,38,5,2,3,3,3,82,0,0,1,165,17,7,7
0,13,3,78,0,0,0,160,9,1,4,3,3,31125,3,3,3,78,0,0,0,159,34,3,3,3,3,3,82,0,0,0,156,38,5,2
0,14,3,78,0,0,0,152,13,14,14,3,3,31125,3,3,3,78,0,0,0,160,9,1,4,3,3,3,78,0,0,0,159,34,3,3
0,15,3,78,0,0,0,171,7,2,13,3,3,31125,3,3,3,78,0,0,0,152,13,14,14,3,3,3,78,0,0,0,160,9,1,4
0,16,3,78,0,0,0,132,13,3,12,3,3,31125,3,3,3,78,0,0,0,171,7,2,13,3,3,3,78,0,0,0,152,13,14,14
0,17,3,78,0,0,0,129,33,2,9,3,3,31125,3,3,3,78,0,0,0,132,13,3,12,3,3,3,78,0,0,0,171,7,2,13
0,18,3,74,0,0,0,111,24,8,3,3,3,31125,3,3,3,78,0,0,0,129,33,2,9,3,3,3,78,0,0,0,132,13,3,12
0,19,3,74,0,0,0,114,21,4,2,3,3,31125,3,3,3,74,0,0,0,111,24,8,3,3,3,3,78,0,0,0,129,33,2,9
0,20,3,74,0,0,1,103,12,3,2,3,3,31125,3,3,3,74,0,0,0,114,21,4,2,3,3,3,74,0,0,0,111,24,8,3
0,21,3,74,0,0,0,129,12,9,6,3,3,31125,3,3,3,74,0,0,1,103,12,3,2,3,3,3,74,0,0,0,114,21,4,2
0,22,3,74,0,0,0,128,6,6,4,3,3,31125,3,3,3,74,0,0,0,129,12,9,6,3,3,3,74,0,0,1,103,12,3,2
0,23,3,74,0,0,0,138,12,7,2,3,3,31125,3,3,3,74,0,0,0,128,6,6,4,3,3,3,74,0,0,0,129,12,9,6
0,24,3,72,0,0,1,54,6,2,7,3,3,31125,3,3,3,74,0,0,0,138,12,7,2,3,3,3,74,0,0,0,128,6,6,4
0,25,3,72,0,0,0,37,1,1,2,3,3,31125,3,3,3,72,0,0,1,54,6,2,7,3,3,3,74,0,0,0,138,12,7,2
1,26,3,72,0,0,0,94,27,9,2,3,3,31125,3,3,3,72,0,0,0,37,1,1,2,3,3,3,72,0,0,1,54,6,2,7
0,27,2,72,1,1,0,101,1,1,2,3,3,31125,3,3,3,72,0,0,0,94,27,9,2,3,3,3,72,0,0,0,37,1,1,2
0,28,2,72,0,0,0,75,9,6,2,3,3,31125,3,3,2,72,1,1,0,101,1,1,2,3,3,3,72,0,0,0,94,27,9,2
0,29,3,72,0,0,0,75,8,4,4,3,3,31125,3,3,2,72,0,0,0,75,9,6,2,3,3,2,72,1,1,0,101,1,1,2
0,30,2,72,0,0,0,35,3,0,4,3,3,31125,3,3,3,72,0,0,0,75,8,4,4,3,3,2,72,0,0,0,75,9,6,2
0,31,2,72,0,0,0,81,34,3,5,3,3,31125,3,3,2,72,0,0,0,35,3,0,4,3,3,3,72,0,0,0,75,8,4,4
0,32,2,72,0,0,0,82,33,5,3,3,3,31125,3,3,2,72,0,0,0,81,34,3,5,3,3,2,72,0,0,0,35,3,0,4
0,33,2,72,0,0,0,115,11,7,5,3,3,31125,3,3,2,72,0,0,0,82,33,5,3,3,3,2,72,0,0,0,81,34,3,5
0,34,2,72,0,0,0,127,17,8,6,3,3,31125,3,3,2,72,0,0,0,115,11,7,5,3,3,2,72,0,0,0,82,33,5,3
0,35,3,72,0,0,0,114,24,1,3,3,3,31125,3,3,2,72,0,0,0,127,17,8,6,3,3,2,72,0,0,0,115,11,7,5
0,36,3,72,0,0,0,72,19,7,10,3,3,31125,3,3,3,72,0,0,0,114,24,1,3,3,3,2,72,0,0,0,127,17,8,6
0,37,3,72,0,0,0,146,11,0,0,3,3,31125,3,3,3,72,0,0,0,72,19,7,10,3,3,3,72,0,0,0,114,24,1,3
0,38,3,72,0,0,0,136,14,9,0,3,3,31125,3,3,3,72,0,0,0,146,11,0,0,3,3,3,72,0,0,0,72,19,7,10
0,39,3,72,0,0,0,160,7,5,5,3,3,31125,3,3,3,72,0,0,0,136,14,9,0,3,3,3,72,0,0,0,146,11,0,0
0,40,3,72,0,0,0,164,6,2,6,3,3,31125,3,3,3,72,0,0,0,160,7,5,5,3,3,3,72,0,0,0,136,14,9,0
0,41,3,72,0,0,0,130,28,6,9,3,3,31125,3,3,3,72,0,0,0,164,6,2,6,3,3,3,72,0,0,0,160,7,5,5
2,42,3,81,0,0,0,165,19,8,4,3,3,31125,3,3,3,72,0,0,0,130,28,6,9,3,3,3,72,0,0,0,164,6,2,6
0,43,3,81,3,2,2,171,35,12,0,3,3,31125,3,3,3,81,0,0,0,165,19,8,4,3,3,3,72,0,0,0,130,28,6,9
0,44,3,81,1,0,0,195,37,10,6,3,2,31125,3,3,3,81,3,2,2,171,35,12,0,3,3,3,81,0,0,0,165,19,8,4
