out,in_time,in_temperature_0,in_pm25_0,in_totalOrders_0,in_gap_0,in_ordersAsDest_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_area_0,in_weather_0,in_poiCount,in_area_1,in_weather_1,in_temperature_1,in_pm25_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_area_2,in_weather_2,in_temperature_2,in_pm25_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2
1,21,6,167,15,1,2,921,109,42,42,1,8,653376,1,8,6,167,20,2,5,949,139,35,38,1,8,6,167,26,0,3,912,101,47,38
12,22,6,167,22,1,5,832,113,31,27,1,8,653376,1,8,6,167,15,1,2,921,109,42,42,1,8,6,167,20,2,5,949,139,35,38
1,23,6,167,31,12,7,874,91,16,37,1,8,653376,1,8,6,167,22,1,5,832,113,31,27,1,8,6,167,15,1,2,921,109,42,42
0,24,6,164,13,1,6,863,90,33,26,1,8,653376,1,8,6,167,31,12,7,874,91,16,37,1,8,6,167,22,1,5,832,113,31,27
1,25,6,164,12,0,3,820,92,37,29,1,8,653376,1,8,6,164,13,1,6,863,90,33,26,1,8,6,167,31,12,7,874,91,16,37
0,26,6,164,9,1,5,888,103,46,42,1,8,653376,1,8,6,164,12,0,3,820,92,37,29,1,8,6,164,13,1,6,863,90,33,26
0,27,6,164,14,0,3,754,104,34,56,1,8,653376,1,8,6,164,9,1,5,888,103,46,42,1,8,6,164,12,0,3,820,92,37,29
0,28,6,164,3,0,1,746,109,24,49,1,8,653376,1,8,6,164,14,0,3,754,104,34,56,1,8,6,164,9,1,5,888,103,46,42
3,29,6,164,11,0,2,800,96,25,30,1,8,653376,1,8,6,164,3,0,1,746,109,24,49,1,8,6,164,14,0,3,754,104,34,56
0,30,6,164,9,3,2,784,120,39,38,1,8,653376,1,8,6,164,11,0,2,800,96,25,30,1,8,6,164,3,0,1,746,109,24,49
1,31,6,161,3,0,2,727,63,31,22,1,8,653376,1,8,6,164,9,3,2,784,120,39,38,1,8,6,164,11,0,2,800,96,25,30
0,32,6,161,14,1,2,701,100,36,30,1,8,653376,1,8,6,161,3,0,2,727,63,31,22,1,8,6,164,9,3,2,784,120,39,38
0,33,6,161,3,0,0,715,120,36,57,1,8,653376,1,8,6,161,14,1,2,701,100,36,30,1,8,6,161,3,0,2,727,63,31,22
0,34,6,161,14,0,3,782,110,28,37,1,8,653376,1,8,6,161,3,0,0,715,120,36,57,1,8,6,161,14,1,2,701,100,36,30
1,35,6,161,10,0,7,791,104,44,36,1,8,653376,1,8,6,161,14,0,3,782,110,28,37,1,8,6,161,3,0,0,715,120,36,57
2,36,6,159,18,1,2,748,145,37,41,1,8,653376,1,8,6,161,10,0,7,791,104,44,36,1,8,6,161,14,0,3,782,110,28,37
2,37,6,159,21,2,3,909,133,50,35,1,8,653376,1,8,6,159,18,1,2,748,145,37,41,1,8,6,161,10,0,7,791,104,44,36
3,38,6,159,20,2,1,938,121,21,34,1,8,653376,1,8,6,159,21,2,3,909,133,50,35,1,8,6,159,18,1,2,748,145,37,41
6,39,6,159,19,3,0,957,118,31,42,1,8,653376,1,8,6,159,20,2,1,938,121,21,34,1,8,6,159,21,2,3,909,133,50,35
0,40,6,159,35,6,5,968,139,49,40,1,8,653376,1,8,6,159,19,3,0,957,118,31,42,1,8,6,159,20,2,1,938,121,21,34
0,41,6,159,24,0,6,903,138,62,61,1,8,653376,1,8,6,159,35,6,5,968,139,49,40,1,8,6,159,19,3,0,957,118,31,42
3,42,6,153,25,0,12,974,120,42,52,1,8,653376,1,8,6,159,24,0,6,903,138,62,61,1,8,6,159,35,6,5,968,139,49,40
1,43,6,153,40,3,12,1053,166,50,48,1,8,653376,1,8,6,153,25,0,12,974,120,42,52,1,8,6,159,24,0,6,903,138,62,61
2,44,6,153,47,1,22,1163,186,74,55,1,8,653376,1,8,6,153,40,3,12,1053,166,50,48,1,8,6,153,25,0,12,974,120,42,52
2,45,6,153,62,2,13,1183,169,69,85,1,8,653376,1,8,6,153,47,1,22,1163,186,74,55,1,8,6,153,40,3,12,1053,166,50,48
3,46,6,153,62,2,20,1175,207,49,53,1,8,653376,1,8,6,153,62,2,13,1183,169,69,85,1,8,6,153,47,1,22,1163,186,74,55
1,47,6,153,108,3,27,1227,193,79,69,1,8,653376,1,8,6,153,62,2,20,1175,207,49,53,1,8,6,153,62,2,13,1183,169,69,85
1,48,6,153,102,1,39,1432,245,72,55,1,8,653376,1,8,6,153,108,3,27,1227,193,79,69,1,8,6,153,62,2,20,1175,207,49,53
3,49,6,153,97,1,39,1474,235,73,96,1,8,653376,1,8,6,153,102,1,39,1432,245,72,55,1,8,6,153,108,3,27,1227,193,79,69
4,50,6,153,133,3,55,1403,258,80,51,1,8,653376,1,8,6,153,97,1,39,1474,235,73,96,1,8,6,153,102,1,39,1432,245,72,55
7,51,6,153,171,4,71,1490,282,99,57,1,4,653376,1,8,6,153,133,3,55,1403,258,80,51,1,8,6,153,97,1,39,1474,235,73,96
6,52,6,153,191,7,72,1558,241,76,76,1,4,653376,1,4,6,153,171,4,71,1490,282,99,57,1,8,6,153,133,3,55,1403,258,80,51
5,53,6,153,205,6,90,1555,234,72,69,1,4,653376,1,4,6,153,191,7,72,1558,241,76,76,1,4,6,153,171,4,71,1490,282,99,57
4,54,6,155,172,5,86,1565,268,79,81,1,4,653376,1,4,6,153,205,6,90,1555,234,72,69,1,4,6,153,191,7,72,1558,241,76,76
0,55,7,155,150,4,73,1486,245,79,76,1,4,653376,1,4,6,155,172,5,86,1565,268,79,81,1,4,6,153,205,6,90,1555,234,72,69
2,56,7,155,129,0,52,1531,305,91,69,1,4,653376,1,4,7,155,150,4,73,1486,245,79,76,1,4,6,155,172,5,86,1565,268,79,81
6,57,7,155,125,2,57,1594,295,95,78,1,4,653376,1,4,7,155,129,0,52,1531,305,91,69,1,4,7,155,150,4,73,1486,245,79,76
5,58,7,155,127,6,48,1486,339,98,65,1,4,653376,1,4,7,155,125,2,57,1594,295,95,78,1,4,7,155,129,0,52,1531,305,91,69
3,59,7,155,129,5,57,1440,344,111,76,1,4,653376,1,4,7,155,127,6,48,1486,339,98,65,1,4,7,155,125,2,57,1594,295,95,78
3,60,7,162,149,3,72,1449,304,88,81,1,4,653376,1,4,7,155,129,5,57,1440,344,111,76,1,4,7,155,127,6,48,1486,339,98,65
1,61,7,162,138,3,54,1518,306,94,93,1,2,653376,1,4,7,162,149,3,72,1449,304,88,81,1,4,7,155,129,5,57,1440,344,111,76
2,62,7,162,168,1,49,1522,345,82,75,1,2,653376,1,2,7,162,138,3,54,1518,306,94,93,1,4,7,162,149,3,72,1449,304,88,81
5,63,7,162,152,2,44,1469,342,94,92,1,2,653376,1,2,7,162,168,1,49,1522,345,82,75,1,2,7,162,138,3,54,1518,306,94,93
3,64,7,162,149,5,50,1416,313,93,103,1,2,653376,1,2,7,162,152,2,44,1469,342,94,92,1,2,7,162,168,1,49,1522,345,82,75
4,65,7,162,149,3,58,1453,325,82,85,1,2,653376,1,2,7,162,149,5,50,1416,313,93,103,1,2,7,162,152,2,44,1469,342,94,92
2,66,7,173,163,4,70,1457,300,108,81,1,2,653376,1,2,7,162,149,3,58,1453,325,82,85,1,2,7,162,149,5,50,1416,313,93,103
3,67,7,173,168,2,53,1483,320,113,76,1,2,653376,1,2,7,173,163,4,70,1457,300,108,81,1,2,7,162,149,3,58,1453,325,82,85
5,68,7,173,151,3,57,1504,352,120,63,1,2,653376,1,2,7,173,168,2,53,1483,320,113,76,1,2,7,173,163,4,70,1457,300,108,81
9,69,7,173,163,5,82,1533,331,114,94,1,2,653376,1,2,7,173,151,3,57,1504,352,120,63,1,2,7,173,168,2,53,1483,320,113,76
5,70,7,173,181,9,79,1612,289,97,105,1,2,653376,1,2,7,173,163,5,82,1533,331,114,94,1,2,7,173,151,3,57,1504,352,120,63
8,71,7,173,199,5,79,1465,374,113,95,1,8,653376,1,2,7,173,181,9,79,1612,289,97,105,1,2,7,173,163,5,82,1533,331,114,94
6,72,7,173,240,8,79,1508,330,114,101,1,8,653376,1,8,7,173,199,5,79,1465,374,113,95,1,2,7,173,181,9,79,1612,289,97,105
9,73,7,184,240,6,76,1489,352,126,83,1,8,653376,1,8,7,173,240,8,79,1508,330,114,101,1,8,7,173,199,5,79,1465,374,113,95
10,74,7,184,248,9,69,1572,342,118,107,1,8,653376,1,8,7,184,240,6,76,1489,352,126,83,1,8,7,173,240,8,79,1508,330,114,101
9,75,7,184,227,10,73,1488,382,162,86,1,8,653376,1,8,7,184,248,9,69,1572,342,118,107,1,8,7,184,240,6,76,1489,352,126,83
9,76,7,184,202,9,79,1427,382,129,109,1,8,653376,1,8,7,184,227,10,73,1488,382,162,86,1,8,7,184,248,9,69,1572,342,118,107
3,77,7,184,211,9,88,1487,388,111,104,1,8,653376,1,8,7,184,202,9,79,1427,382,129,109,1,8,7,184,227,10,73,1488,382,162,86
6,78,7,192,224,3,104,1478,367,139,93,1,8,653376,1,8,7,184,211,9,88,1487,388,111,104,1,8,7,184,202,9,79,1427,382,129,109
5,79,7,192,220,6,84,1425,378,132,108,1,8,653376,1,8,7,192,224,3,104,1478,367,139,93,1,8,7,184,211,9,88,1487,388,111,104
3,80,7,192,204,5,79,1456,361,108,94,1,8,653376,1,8,7,192,220,6,84,1425,378,132,108,1,8,7,192,224,3,104,1478,367,139,93
8,81,7,192,237,3,112,1431,378,105,90,1,8,653376,1,8,7,192,204,5,79,1456,361,108,94,1,8,7,192,220,6,84,1425,378,132,108
6,82,7,192,218,8,101,1426,420,136,101,1,8,653376,1,8,7,192,237,3,112,1431,378,105,90,1,8,7,192,204,5,79,1456,361,108,94
2,83,7,192,240,6,89,1460,396,133,70,1,8,653376,1,8,7,192,218,8,101,1426,420,136,101,1,8,7,192,237,3,112,1431,378,105,90
6,84,7,191,228,2,138,1399,378,100,80,1,8,653376,1,8,7,192,240,6,89,1460,396,133,70,1,8,7,192,218,8,101,1426,420,136,101
3,85,7,191,234,6,98,1538,398,110,76,1,8,653376,1,8,7,191,228,2,138,1399,378,100,80,1,8,7,192,240,6,89,1460,396,133,70
9,86,7,191,241,3,92,1458,343,131,116,1,8,653376,1,8,7,191,234,6,98,1538,398,110,76,1,8,7,191,228,2,138,1399,378,100,80
4,87,7,191,257,9,84,1480,382,101,92,1,8,653376,1,8,7,191,241,3,92,1458,343,131,116,1,8,7,191,234,6,98,1538,398,110,76
14,88,7,191,290,4,83,1418,410,126,85,1,8,653376,1,8,7,191,257,9,84,1480,382,101,92,1,8,7,191,241,3,92,1458,343,131,116
5,89,7,191,295,14,105,1522,367,118,92,1,8,653376,1,8,7,191,290,4,83,1418,410,126,85,1,8,7,191,257,9,84,1480,382,101,92
7,90,7,183,256,5,87,1449,420,118,91,1,8,653376,1,8,7,191,295,14,105,1522,367,118,92,1,8,7,191,290,4,83,1418,410,126,85
3,91,7,183,246,7,68,1460,321,126,102,1,8,653376,1,8,7,183,256,5,87,1449,420,118,91,1,8,7,191,295,14,105,1522,367,118,92
8,92,7,183,231,3,81,1422,356,115,85,1,8,653376,1,8,7,183,246,7,68,1460,321,126,102,1,8,7,183,256,5,87,1449,420,118,91
3,93,7,183,286,8,76,1430,370,96,81,1,8,653376,1,8,7,183,231,3,81,1422,356,115,85,1,8,7,183,246,7,68,1460,321,126,102
13,94,7,183,261,3,81,1444,378,133,91,1,8,653376,1,8,7,183,286,8,76,1430,370,96,81,1,8,7,183,231,3,81,1422,356,115,85
8,95,7,183,295,13,98,1442,387,102,86,1,8,653376,1,8,7,183,261,3,81,1444,378,133,91,1,8,7,183,286,8,76,1430,370,96,81
13,96,7,182,285,8,87,1511,326,148,85,1,8,653376,1,8,7,183,295,13,98,1442,387,102,86,1,8,7,183,261,3,81,1444,378,133,91
6,97,7,182,289,13,80,1425,361,127,127,1,8,653376,1,8,7,182,285,8,87,1511,326,148,85,1,8,7,183,295,13,98,1442,387,102,86
6,98,7,182,318,6,76,1503,390,156,80,1,4,653376,1,8,7,182,289,13,80,1425,361,127,127,1,8,7,182,285,8,87,1511,326,148,85
6,99,7,182,325,6,74,1480,424,155,104,1,4,653376,1,4,7,182,318,6,76,1503,390,156,80,1,8,7,182,289,13,80,1425,361,127,127
10,100,7,182,298,6,85,1446,435,158,120,1,4,653376,1,4,7,182,325,6,74,1480,424,155,104,1,4,7,182,318,6,76,1503,390,156,80
7,101,7,182,338,10,99,1433,479,139,104,1,4,653376,1,4,7,182,298,6,85,1446,435,158,120,1,4,7,182,325,6,74,1480,424,155,104
7,102,7,180,322,7,93,1419,412,223,118,1,4,653376,1,4,7,182,338,10,99,1433,479,139,104,1,4,7,182,298,6,85,1446,435,158,120
9,103,7,180,330,7,77,1427,458,160,87,1,4,653376,1,4,7,180,322,7,93,1419,412,223,118,1,4,7,182,338,10,99,1433,479,139,104
9,104,7,180,324,9,106,1466,480,169,83,1,4,653376,1,4,7,180,330,7,77,1427,458,160,87,1,4,7,180,322,7,93,1419,412,223,118
10,105,7,180,323,9,89,1488,430,172,98,1,4,653376,1,4,7,180,324,9,106,1466,480,169,83,1,4,7,180,330,7,77,1427,458,160,87
11,106,7,180,285,10,87,1468,480,138,93,1,4,653376,1,4,7,180,323,9,89,1488,430,172,98,1,4,7,180,324,9,106,1466,480,169,83
8,107,7,180,340,11,102,1418,480,191,102,1,4,653376,1,4,7,180,285,10,87,1468,480,138,93,1,4,7,180,323,9,89,1488,430,172,98
8,108,7,177,299,8,70,1506,449,159,88,1,4,653376,1,4,7,180,340,11,102,1418,480,191,102,1,4,7,180,285,10,87,1468,480,138,93
11,109,7,177,326,8,88,1419,479,152,79,1,4,653376,1,4,7,177,299,8,70,1506,449,159,88,1,4,7,180,340,11,102,1418,480,191,102
10,110,7,177,341,11,85,1415,491,155,79,1,4,653376,1,4,7,177,326,8,88,1419,479,152,79,1,4,7,177,299,8,70,1506,449,159,88
4,111,7,177,316,10,66,1441,484,212,97,1,4,653376,1,4,7,177,341,11,85,1415,491,155,79,1,4,7,177,326,8,88,1419,479,152,79
5,112,7,177,262,4,68,1445,456,144,126,1,4,653376,1,4,7,177,316,10,66,1441,484,212,97,1,4,7,177,341,11,85,1415,491,155,79
7,113,7,177,290,5,66,1420,467,163,121,1,4,653376,1,4,7,177,262,4,68,1445,456,144,126,1,4,7,177,316,10,66,1441,484,212,97
7,114,7,156,268,7,52,1405,451,149,137,1,4,653376,1,4,7,177,290,5,66,1420,467,163,121,1,4,7,177,262,4,68,1445,456,144,126
8,115,7,156,283,7,60,1398,460,138,127,1,4,653376,1,4,7,156,268,7,52,1405,451,149,137,1,4,7,177,290,5,66,1420,467,163,121
5,116,7,156,270,8,60,1392,454,143,108,1,4,653376,1,4,7,156,283,7,60,1398,460,138,127,1,4,7,156,268,7,52,1405,451,149,137
5,117,7,156,259,5,61,1386,405,130,104,1,4,653376,1,4,7,156,270,8,60,1392,454,143,108,1,4,7,156,283,7,60,1398,460,138,127
1,118,7,156,232,5,62,1463,445,144,119,1,4,653376,1,4,7,156,259,5,61,1386,405,130,104,1,4,7,156,270,8,60,1392,454,143,108
0,5,7,185,9,0,2,646,67,20,14,2,3,343537,2,3,7,185,15,0,1,694,74,31,10,2,3,7,185,9,0,2,689,73,32,16
0,6,7,181,11,0,2,707,71,22,10,2,2,343537,2,3,7,185,9,0,2,646,67,20,14,2,3,7,185,15,0,1,694,74,31,10
1,7,6,181,1,0,1,747,87,23,17,2,2,343537,2,2,7,181,11,0,2,707,71,22,10,2,3,7,185,9,0,2,646,67,20,14
0,8,6,181,11,1,0,691,46,13,13,2,2,343537,2,2,6,181,1,0,1,747,87,23,17,2,2,7,181,11,0,2,707,71,22,10
1,9,6,181,3,0,2,748,61,14,8,2,2,343537,2,2,6,181,11,1,0,691,46,13,13,2,2,6,181,1,0,1,747,87,23,17
0,10,6,181,3,1,1,685,70,14,14,2,2,343537,2,2,6,181,3,0,2,748,61,14,8,2,2,6,181,11,1,0,691,46,13,13
0,11,6,181,5,0,0,658,35,8,20,2,2,343537,2,2,6,181,3,1,1,685,70,14,14,2,2,6,181,3,0,2,748,61,14,8
0,12,6,177,4,0,0,605,47,17,10,2,2,343537,2,2,6,181,5,0,0,658,35,8,20,2,2,6,181,3,1,1,685,70,14,14
0,13,6,177,1,0,1,693,56,27,15,2,2,343537,2,2,6,177,4,0,0,605,47,17,10,2,2,6,181,5,0,0,658,35,8,20
1,14,6,177,1,0,1,601,50,2,16,2,2,343537,2,2,6,177,1,0,1,693,56,27,15,2,2,6,177,4,0,0,605,47,17,10
0,15,6,177,3,1,1,631,45,8,12,2,2,343537,2,2,6,177,1,0,1,601,50,2,16,2,2,6,177,1,0,1,693,56,27,15
2,16,6,177,4,0,0,615,39,12,18,2,2,343537,2,2,6,177,3,1,1,631,45,8,12,2,2,6,177,1,0,1,601,50,2,16
0,17,6,177,4,2,0,583,27,10,11,2,8,343537,2,2,6,177,4,0,0,615,39,12,18,2,2,6,177,3,1,1,631,45,8,12
1,18,6,167,1,0,0,528,30,4,8,2,8,343537,2,8,6,177,4,2,0,583,27,10,11,2,2,6,177,4,0,0,615,39,12,18
1,19,6,167,1,1,0,556,23,3,12,2,8,343537,2,8,6,167,1,0,0,528,30,4,8,2,8,6,177,4,2,0,583,27,10,11
0,20,6,167,1,1,0,499,28,7,5,2,8,343537,2,8,6,167,1,1,0,556,23,3,12,2,8,6,167,1,0,0,528,30,4,8
0,21,6,167,1,0,0,562,35,5,6,2,8,343537,2,8,6,167,1,1,0,499,28,7,5,2,8,6,167,1,1,0,556,23,3,12
0,22,6,167,0,0,0,494,26,6,8,2,8,343537,2,8,6,167,1,0,0,562,35,5,6,2,8,6,167,1,1,0,499,28,7,5
1,23,6,167,1,0,0,478,33,9,7,2,8,343537,2,8,6,167,0,0,0,494,26,6,8,2,8,6,167,1,0,0,562,35,5,6
0,24,6,164,2,1,0,451,25,10,13,2,8,343537,2,8,6,167,1,0,0,478,33,9,7,2,8,6,167,0,0,0,494,26,6,8
0,25,6,164,2,0,0,417,32,7,15,2,8,343537,2,8,6,164,2,1,0,451,25,10,13,2,8,6,167,1,0,0,478,33,9,7
0,26,6,164,0,0,1,485,23,6,5,2,8,343537,2,8,6,164,2,0,0,417,32,7,15,2,8,6,164,2,1,0,451,25,10,13
0,27,6,164,1,0,0,408,28,9,10,2,8,343537,2,8,6,164,0,0,1,485,23,6,5,2,8,6,164,2,0,0,417,32,7,15
0,28,6,164,0,0,0,345,22,18,11,2,8,343537,2,8,6,164,1,0,0,408,28,9,10,2,8,6,164,0,0,1,485,23,6,5
0,29,6,164,0,0,1,398,18,6,16,2,8,343537,2,8,6,164,0,0,0,345,22,18,11,2,8,6,164,1,0,0,408,28,9,10
1,30,6,164,0,0,0,378,25,6,10,2,8,343537,2,8,6,164,0,0,1,398,18,6,16,2,8,6,164,0,0,0,345,22,18,11
0,31,6,161,2,1,1,332,21,10,4,2,8,343537,2,8,6,164,0,0,0,378,25,6,10,2,8,6,164,0,0,1,398,18,6,16
0,32,6,161,0,0,0,271,16,5,5,2,8,343537,2,8,6,161,2,1,1,332,21,10,4,2,8,6,164,0,0,0,378,25,6,10
0,33,6,161,0,0,0,237,27,10,3,2,8,343537,2,8,6,161,0,0,0,271,16,5,5,2,8,6,161,2,1,1,332,21,10,4
1,34,6,161,1,0,0,452,17,4,4,2,8,343537,2,8,6,161,0,0,0,237,27,10,3,2,8,6,161,0,0,0,271,16,5,5
0,35,6,161,1,1,1,369,21,9,15,2,8,343537,2,8,6,161,1,0,0,452,17,4,4,2,8,6,161,0,0,0,237,27,10,3
0,36,6,159,0,0,0,299,25,7,11,2,8,343537,2,8,6,161,1,1,1,369,21,9,15,2,8,6,161,1,0,0,452,17,4,4
0,37,6,159,0,0,0,406,29,6,4,2,8,343537,2,8,6,159,0,0,0,299,25,7,11,2,8,6,161,1,1,1,369,21,9,15
0,38,6,159,1,0,0,332,22,7,14,2,8,343537,2,8,6,159,0,0,0,406,29,6,4,2,8,6,159,0,0,0,299,25,7,11
0,39,6,159,0,0,2,382,29,9,10,2,8,343537,2,8,6,159,1,0,0,332,22,7,14,2,8,6,159,0,0,0,406,29,6,4
0,40,6,159,0,0,0,415,38,19,19,2,8,343537,2,8,6,159,0,0,2,382,29,9,10,2,8,6,159,1,0,0,332,22,7,14
0,41,6,159,0,0,1,503,33,7,7,2,8,343537,2,8,6,159,0,0,0,415,38,19,19,2,8,6,159,0,0,2,382,29,9,10
0,42,6,153,5,0,1,510,44,21,6,2,8,343537,2,8,6,159,0,0,1,503,33,7,7,2,8,6,159,0,0,0,415,38,19,19
0,43,6,153,4,0,2,509,45,5,8,2,8,343537,2,8,6,153,5,0,1,510,44,21,6,2,8,6,159,0,0,1,503,33,7,7
1,44,6,153,2,0,2,572,54,7,5,2,8,343537,2,8,6,153,4,0,2,509,45,5,8,2,8,6,153,5,0,1,510,44,21,6
0,45,6,153,4,1,0,588,55,7,8,2,8,343537,2,8,6,153,2,0,2,572,54,7,5,2,8,6,153,4,0,2,509,45,5,8
0,46,6,153,6,0,5,578,44,20,8,2,8,343537,2,8,6,153,4,1,0,588,55,7,8,2,8,6,153,2,0,2,572,54,7,5
1,47,6,153,11,0,6,571,62,22,4,2,8,343537,2,8,6,153,6,0,5,578,44,20,8,2,8,6,153,4,1,0,588,55,7,8
0,48,6,153,16,1,7,647,77,22,12,2,8,343537,2,8,6,153,11,0,6,571,62,22,4,2,8,6,153,6,0,5,578,44,20,8
0,49,6,153,19,0,7,676,69,25,11,2,8,343537,2,8,6,153,16,1,7,647,77,22,12,2,8,6,153,11,0,6,571,62,22,4
1,50,6,153,19,0,4,689,65,11,6,2,8,343537,2,8,6,153,19,0,7,676,69,25,11,2,8,6,153,16,1,7,647,77,22,12
0,51,6,153,20,1,6,642,70,20,18,2,4,343537,2,8,6,153,19,0,4,689,65,11,6,2,8,6,153,19,0,7,676,69,25,11
0,52,6,153,11,0,0,731,85,13,11,2,4,343537,2,4,6,153,20,1,6,642,70,20,18,2,8,6,153,19,0,4,689,65,11,6
0,53,6,153,12,0,3,725,82,16,24,2,4,343537,2,4,6,153,11,0,0,731,85,13,11,2,4,6,153,20,1,6,642,70,20,18
1,54,6,155,12,0,6,682,114,37,11,2,4,343537,2,4,6,153,12,0,3,725,82,16,24,2,4,6,153,11,0,0,731,85,13,11
0,55,7,155,15,1,5,748,73,22,16,2,4,343537,2,4,6,155,12,0,6,682,114,37,11,2,4,6,153,12,0,3,725,82,16,24
1,56,7,155,12,0,7,709,124,16,14,2,4,343537,2,4,7,155,15,1,5,748,73,22,16,2,4,6,155,12,0,6,682,114,37,11
0,57,7,155,17,1,4,639,119,25,10,2,4,343537,2,4,7,155,12,0,7,709,124,16,14,2,4,7,155,15,1,5,748,73,22,16
0,58,7,155,19,0,9,644,115,30,16,2,4,343537,2,4,7,155,17,1,4,639,119,25,10,2,4,7,155,12,0,7,709,124,16,14
1,59,7,155,11,0,5,642,133,23,19,2,4,343537,2,4,7,155,19,0,9,644,115,30,16,2,4,7,155,17,1,4,639,119,25,10
0,60,7,162,13,1,7,635,127,19,26,2,4,343537,2,4,7,155,11,0,5,642,133,23,19,2,4,7,155,19,0,9,644,115,30,16
0,61,7,162,13,0,8,663,132,28,13,2,2,343537,2,4,7,162,13,1,7,635,127,19,26,2,4,7,155,11,0,5,642,133,23,19
0,62,7,162,14,0,3,669,108,30,19,2,2,343537,2,2,7,162,13,0,8,663,132,28,13,2,4,7,162,13,1,7,635,127,19,26
0,63,7,162,12,0,3,591,126,16,15,2,2,343537,2,2,7,162,14,0,3,669,108,30,19,2,2,7,162,13,0,8,663,132,28,13
0,64,7,162,18,0,3,634,120,27,13,2,2,343537,2,2,7,162,12,0,3,591,126,16,15,2,2,7,162,14,0,3,669,108,30,19
0,65,7,162,7,0,4,656,99,29,31,2,2,343537,2,2,7,162,18,0,3,634,120,27,13,2,2,7,162,12,0,3,591,126,16,15
0,66,7,173,26,0,4,653,128,28,14,2,2,343537,2,2,7,162,7,0,4,656,99,29,31,2,2,7,162,18,0,3,634,120,27,13
0,67,7,173,26,0,8,635,138,38,23,2,2,343537,2,2,7,173,26,0,4,653,128,28,14,2,2,7,162,7,0,4,656,99,29,31
0,68,7,173,16,0,8,656,119,35,17,2,2,343537,2,2,7,173,26,0,8,635,138,38,23,2,2,7,173,26,0,4,653,128,28,14
0,69,7,173,13,0,5,635,148,34,27,2,2,343537,2,2,7,173,16,0,8,656,119,35,17,2,2,7,173,26,0,8,635,138,38,23
1,70,7,173,19,0,3,613,141,30,20,2,2,343537,2,2,7,173,13,0,5,635,148,34,27,2,2,7,173,16,0,8,656,119,35,17
