out,in_time,in_temperature_0,in_pm25_0,in_totalOrders_0,in_gap_0,in_ordersAsDest_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_area_0,in_weather_0,in_poiCount,in_area_1,in_weather_1,in_temperature_1,in_pm25_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_area_2,in_weather_2,in_temperature_2,in_pm25_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2
1,17,3,136,26,4,7,1038,152,43,36,1,2,653376,1,2,3,136,44,12,13,1061,161,34,44,1,2,3,136,70,22,6,1061,124,48,25
4,18,3,132,19,1,7,1008,152,45,38,1,2,653376,1,2,3,136,26,4,7,1038,152,43,36,1,2,3,136,44,12,13,1061,161,34,44
10,19,3,132,45,4,2,1007,129,26,28,1,2,653376,1,2,3,132,19,1,7,1008,152,45,38,1,2,3,136,26,4,7,1038,152,43,36
0,20,3,132,41,10,5,958,110,35,39,1,2,653376,1,2,3,132,45,4,2,1007,129,26,28,1,2,3,132,19,1,7,1008,152,45,38
0,21,3,132,9,0,0,987,138,30,39,1,2,653376,1,2,3,132,41,10,5,958,110,35,39,1,2,3,132,45,4,2,1007,129,26,28
0,22,3,132,21,0,0,1013,153,56,28,1,2,653376,1,2,3,132,9,0,0,987,138,30,39,1,2,3,132,41,10,5,958,110,35,39
1,23,3,132,14,0,8,855,105,35,33,1,2,653376,1,2,3,132,21,0,0,1013,153,56,28,1,2,3,132,9,0,0,987,138,30,39
0,24,3,133,12,1,4,881,108,22,27,1,2,653376,1,2,3,132,14,0,8,855,105,35,33,1,2,3,132,21,0,0,1013,153,56,28
0,25,3,133,7,0,5,840,124,24,42,1,2,653376,1,2,3,133,12,1,4,881,108,22,27,1,2,3,132,14,0,8,855,105,35,33
0,26,3,133,8,0,3,773,115,15,36,1,2,653376,1,2,3,133,7,0,5,840,124,24,42,1,2,3,133,12,1,4,881,108,22,27
0,27,3,133,7,0,3,758,112,28,29,1,2,653376,1,2,3,133,8,0,3,773,115,15,36,1,2,3,133,7,0,5,840,124,24,42
0,28,3,133,12,0,0,780,107,30,36,1,2,653376,1,2,3,133,7,0,3,758,112,28,29,1,2,3,133,8,0,3,773,115,15,36
2,29,3,133,10,0,1,775,96,36,30,1,2,653376,1,2,3,133,12,0,0,780,107,30,36,1,2,3,133,7,0,3,758,112,28,29
0,30,3,133,11,2,2,730,98,38,38,1,2,653376,1,2,3,133,10,0,1,775,96,36,30,1,2,3,133,12,0,0,780,107,30,36
1,31,3,132,5,0,3,812,110,31,42,1,2,653376,1,2,3,133,11,2,2,730,98,38,38,1,2,3,133,10,0,1,775,96,36,30
0,32,3,132,5,1,3,728,99,32,32,1,2,653376,1,2,3,132,5,0,3,812,110,31,42,1,2,3,133,11,2,2,730,98,38,38
1,33,3,132,7,0,3,765,134,55,25,1,2,653376,1,2,3,132,5,1,3,728,99,32,32,1,2,3,132,5,0,3,812,110,31,42
0,34,3,132,8,1,1,796,112,40,35,1,2,653376,1,2,3,132,7,0,3,765,134,55,25,1,2,3,132,5,1,3,728,99,32,32
2,35,3,132,8,0,1,849,122,38,39,1,2,653376,1,2,3,132,8,1,1,796,112,40,35,1,2,3,132,7,0,3,765,134,55,25
3,36,3,131,18,2,2,824,150,37,48,1,2,653376,1,2,3,132,8,0,1,849,122,38,39,1,2,3,132,8,1,1,796,112,40,35
13,37,3,131,22,3,3,819,148,24,64,1,2,653376,1,2,3,131,18,2,2,824,150,37,48,1,2,3,132,8,0,1,849,122,38,39
16,38,3,131,32,13,5,916,125,50,32,1,2,653376,1,2,3,131,22,3,3,819,148,24,64,1,2,3,131,18,2,2,824,150,37,48
6,39,3,131,45,16,7,917,168,38,57,1,2,653376,1,2,3,131,32,13,5,916,125,50,32,1,2,3,131,22,3,3,819,148,24,64
0,40,3,131,36,6,10,951,117,45,31,1,2,653376,1,2,3,131,45,16,7,917,168,38,57,1,2,3,131,32,13,5,916,125,50,32
4,41,3,131,43,0,11,917,112,41,25,1,2,653376,1,2,3,131,36,6,10,951,117,45,31,1,2,3,131,45,16,7,917,168,38,57
4,42,3,125,46,4,19,1039,179,54,65,1,2,653376,1,2,3,131,43,0,11,917,112,41,25,1,2,3,131,36,6,10,951,117,45,31
1,43,3,125,49,4,14,1163,146,43,41,1,2,653376,1,2,3,125,46,4,19,1039,179,54,65,1,2,3,131,43,0,11,917,112,41,25
0,44,3,125,61,1,31,1167,194,53,41,1,8,653376,1,2,3,125,49,4,14,1163,146,43,41,1,2,3,125,46,4,19,1039,179,54,65
2,45,3,125,93,0,29,1304,214,58,75,1,8,653376,1,8,3,125,61,1,31,1167,194,53,41,1,2,3,125,49,4,14,1163,146,43,41
2,46,3,125,101,2,35,1321,251,84,65,1,8,653376,1,8,3,125,93,0,29,1304,214,58,75,1,8,3,125,61,1,31,1167,194,53,41
3,47,3,125,119,2,49,1385,263,102,62,1,8,653376,1,8,3,125,101,2,35,1321,251,84,65,1,8,3,125,93,0,29,1304,214,58,75
8,48,3,122,149,3,55,1445,268,89,54,1,8,653376,1,8,3,125,119,2,49,1385,263,102,62,1,8,3,125,101,2,35,1321,251,84,65
5,49,3,122,157,8,74,1553,259,70,79,1,8,653376,1,8,3,122,149,3,55,1445,268,89,54,1,8,3,125,119,2,49,1385,263,102,62
11,50,3,122,208,5,92,1515,289,100,83,1,8,653376,1,8,3,122,157,8,74,1553,259,70,79,1,8,3,122,149,3,55,1445,268,89,54
12,51,3,122,257,11,106,1559,267,77,68,1,8,653376,1,8,3,122,208,5,92,1515,289,100,83,1,8,3,122,157,8,74,1553,259,70,79
30,52,3,122,287,12,86,1673,309,95,71,1,8,653376,1,8,3,122,257,11,106,1559,267,77,68,1,8,3,122,208,5,92,1515,289,100,83
18,53,3,122,322,30,132,1656,295,116,78,1,8,653376,1,8,3,122,287,12,86,1673,309,95,71,1,8,3,122,257,11,106,1559,267,77,68
8,54,3,122,332,18,170,1580,295,106,89,1,8,653376,1,8,3,122,322,30,132,1656,295,116,78,1,8,3,122,287,12,86,1673,309,95,71
3,55,3,122,196,8,140,1596,332,80,73,1,8,653376,1,8,3,122,332,18,170,1580,295,106,89,1,8,3,122,322,30,132,1656,295,116,78
7,56,3,122,166,3,97,1589,312,89,64,1,8,653376,1,8,3,122,196,8,140,1596,332,80,73,1,8,3,122,332,18,170,1580,295,106,89
4,57,3,122,161,7,73,1629,334,116,78,1,8,653376,1,8,3,122,166,3,97,1589,312,89,64,1,8,3,122,196,8,140,1596,332,80,73
4,58,3,122,163,4,71,1564,356,94,108,1,8,653376,1,8,3,122,161,7,73,1629,334,116,78,1,8,3,122,166,3,97,1589,312,89,64
3,59,3,122,153,4,92,1595,349,87,97,1,8,653376,1,8,3,122,163,4,71,1564,356,94,108,1,8,3,122,161,7,73,1629,334,116,78
3,60,3,132,144,3,62,1572,340,103,91,1,8,653376,1,8,3,122,153,4,92,1595,349,87,97,1,8,3,122,163,4,71,1564,356,94,108
3,61,3,132,167,3,51,1530,334,94,70,1,2,653376,1,8,3,132,144,3,62,1572,340,103,91,1,8,3,122,153,4,92,1595,349,87,97
3,62,3,132,189,3,70,1577,321,88,96,1,2,653376,1,2,3,132,167,3,51,1530,334,94,70,1,8,3,132,144,3,62,1572,340,103,91
4,63,3,132,158,3,63,1519,313,119,84,1,2,653376,1,2,3,132,189,3,70,1577,321,88,96,1,2,3,132,167,3,51,1530,334,94,70
2,64,3,132,165,4,63,1552,295,114,73,1,2,653376,1,2,3,132,158,3,63,1519,313,119,84,1,2,3,132,189,3,70,1577,321,88,96
5,65,5,132,145,2,48,1509,314,95,72,1,2,653376,1,2,3,132,165,4,63,1552,295,114,73,1,2,3,132,158,3,63,1519,313,119,84
3,66,5,145,151,5,46,1548,305,98,96,1,2,653376,1,2,5,132,145,2,48,1509,314,95,72,1,2,3,132,165,4,63,1552,295,114,73
0,67,5,145,135,3,68,1535,340,79,91,1,2,653376,1,2,5,145,151,5,46,1548,305,98,96,1,2,5,132,145,2,48,1509,314,95,72
7,68,6,145,143,0,70,1589,365,79,99,1,2,653376,1,2,5,145,135,3,68,1535,340,79,91,1,2,5,145,151,5,46,1548,305,98,96
6,69,6,145,166,7,63,1506,377,104,97,1,2,653376,1,2,6,145,143,0,70,1589,365,79,99,1,2,5,145,135,3,68,1535,340,79,91
6,70,6,145,136,6,65,1455,332,137,88,1,2,653376,1,2,6,145,166,7,63,1506,377,104,97,1,2,6,145,143,0,70,1589,365,79,99
6,71,6,145,184,6,75,1481,386,98,111,1,2,653376,1,2,6,145,136,6,65,1455,332,137,88,1,2,6,145,166,7,63,1506,377,104,97
7,72,6,159,200,6,70,1484,406,113,94,1,2,653376,1,2,6,145,184,6,75,1481,386,98,111,1,2,6,145,136,6,65,1455,332,137,88
4,73,8,159,172,7,62,1477,361,142,84,1,2,653376,1,2,6,159,200,6,70,1484,406,113,94,1,2,6,145,184,6,75,1481,386,98,111
6,74,8,159,185,4,63,1543,340,130,86,1,2,653376,1,2,8,159,172,7,62,1477,361,142,84,1,2,6,159,200,6,70,1484,406,113,94
4,75,8,159,182,6,55,1473,400,159,89,1,2,653376,1,2,8,159,185,4,63,1543,340,130,86,1,2,8,159,172,7,62,1477,361,142,84
8,76,8,159,208,4,56,1471,385,141,111,1,2,653376,1,2,8,159,182,6,55,1473,400,159,89,1,2,8,159,185,4,63,1543,340,130,86
8,77,8,159,208,8,80,1523,417,136,82,1,2,653376,1,2,8,159,208,4,56,1471,385,141,111,1,2,8,159,182,6,55,1473,400,159,89
8,78,9,157,209,8,82,1493,437,127,96,1,2,653376,1,2,8,159,208,8,80,1523,417,136,82,1,2,8,159,208,4,56,1471,385,141,111
1,79,9,157,197,8,78,1466,397,133,103,1,2,653376,1,2,9,157,209,8,82,1493,437,127,96,1,2,8,159,208,8,80,1523,417,136,82
4,80,9,157,211,1,99,1511,411,138,85,1,2,653376,1,2,9,157,197,8,78,1466,397,133,103,1,2,9,157,209,8,82,1493,437,127,96
4,81,9,157,200,4,116,1501,358,132,105,1,2,653376,1,2,9,157,211,1,99,1511,411,138,85,1,2,9,157,197,8,78,1466,397,133,103
3,82,9,157,212,4,99,1573,374,86,84,1,2,653376,1,2,9,157,200,4,116,1501,358,132,105,1,2,9,157,211,1,99,1511,411,138,85
7,83,9,157,184,3,97,1505,336,113,79,1,2,653376,1,2,9,157,212,4,99,1573,374,86,84,1,2,9,157,200,4,116,1501,358,132,105
3,84,9,139,222,7,91,1507,361,104,109,1,2,653376,1,2,9,157,184,3,97,1505,336,113,79,1,2,9,157,212,4,99,1573,374,86,84
4,85,9,139,205,3,83,1458,372,116,95,1,2,653376,1,2,9,139,222,7,91,1507,361,104,109,1,2,9,157,184,3,97,1505,336,113,79
1,86,9,139,219,4,80,1427,356,129,96,1,2,653376,1,2,9,139,205,3,83,1458,372,116,95,1,2,9,139,222,7,91,1507,361,104,109
6,87,9,139,187,1,68,1438,410,120,92,1,2,653376,1,2,9,139,219,4,80,1427,356,129,96,1,2,9,139,205,3,83,1458,372,116,95
6,88,9,139,197,6,71,1495,384,112,102,1,2,653376,1,2,9,139,187,1,68,1438,410,120,92,1,2,9,139,219,4,80,1427,356,129,96
3,89,9,139,251,6,70,1492,376,143,80,1,2,653376,1,2,9,139,197,6,71,1495,384,112,102,1,2,9,139,187,1,68,1438,410,120,92
8,90,9,139,231,3,64,1547,384,118,102,1,2,653376,1,2,9,139,251,6,70,1492,376,143,80,1,2,9,139,197,6,71,1495,384,112,102
10,91,9,139,259,8,57,1437,386,114,108,1,2,653376,1,2,9,139,231,3,64,1547,384,118,102,1,2,9,139,251,6,70,1492,376,143,80
6,92,9,139,248,10,80,1484,396,107,110,1,2,653376,1,2,9,139,259,8,57,1437,386,114,108,1,2,9,139,231,3,64,1547,384,118,102
3,93,9,139,221,6,74,1524,368,96,78,1,2,653376,1,2,9,139,248,10,80,1484,396,107,110,1,2,9,139,259,8,57,1437,386,114,108
1,94,9,139,204,3,80,1467,405,114,103,1,2,653376,1,2,9,139,221,6,74,1524,368,96,78,1,2,9,139,248,10,80,1484,396,107,110
8,95,9,139,199,1,81,1497,428,121,94,1,2,653376,1,2,9,139,204,3,80,1467,405,114,103,1,2,9,139,221,6,74,1524,368,96,78
6,96,9,141,197,8,75,1530,391,124,101,1,2,653376,1,2,9,139,199,1,81,1497,428,121,94,1,2,9,139,204,3,80,1467,405,114,103
25,97,9,141,187,6,53,1422,394,149,89,1,2,653376,1,2,9,141,197,8,75,1530,391,124,101,1,2,9,139,199,1,81,1497,428,121,94
4,98,9,141,255,25,77,1525,368,111,108,1,2,653376,1,2,9,141,187,6,53,1422,394,149,89,1,2,9,141,197,8,75,1530,391,124,101
8,99,9,141,231,4,73,1525,468,148,126,1,2,653376,1,2,9,141,255,25,77,1525,368,111,108,1,2,9,141,187,6,53,1422,394,149,89
8,100,9,141,259,8,76,1516,479,127,100,1,2,653376,1,2,9,141,231,4,73,1525,468,148,126,1,2,9,141,255,25,77,1525,368,111,108
6,101,9,141,254,8,76,1418,489,137,107,1,2,653376,1,2,9,141,259,8,76,1516,479,127,100,1,2,9,141,231,4,73,1525,468,148,126
6,102,9,144,224,6,86,1374,452,167,92,1,2,653376,1,2,9,141,254,8,76,1418,489,137,107,1,2,9,141,259,8,76,1516,479,127,100
10,103,9,144,248,6,88,1467,446,148,107,1,2,653376,1,2,9,144,224,6,86,1374,452,167,92,1,2,9,141,254,8,76,1418,489,137,107
5,104,9,144,292,10,124,1457,425,171,108,1,2,653376,1,2,9,144,248,6,88,1467,446,148,107,1,2,9,144,224,6,86,1374,452,167,92
10,105,9,144,244,5,103,1461,477,178,119,1,2,653376,1,2,9,144,292,10,124,1457,425,171,108,1,2,9,144,248,6,88,1467,446,148,107
8,106,9,144,290,10,107,1483,498,164,114,1,2,653376,1,2,9,144,244,5,103,1461,477,178,119,1,2,9,144,292,10,124,1457,425,171,108
9,107,9,144,332,8,132,1467,517,170,108,1,2,653376,1,2,9,144,290,10,107,1483,498,164,114,1,2,9,144,244,5,103,1461,477,178,119
8,108,8,148,340,9,109,1416,521,183,113,1,2,653376,1,2,9,144,332,8,132,1467,517,170,108,1,2,9,144,290,10,107,1483,498,164,114
9,109,8,148,283,8,135,1463,510,163,104,1,2,653376,1,2,8,148,340,9,109,1416,521,183,113,1,2,9,144,332,8,132,1467,517,170,108
11,110,8,148,320,9,102,1392,503,187,110,1,2,653376,1,2,8,148,283,8,135,1463,510,163,104,1,2,8,148,340,9,109,1416,521,183,113
5,111,8,148,286,11,109,1405,497,184,90,1,2,653376,1,2,8,148,320,9,102,1392,503,187,110,1,2,8,148,283,8,135,1463,510,163,104
6,112,8,148,317,5,87,1378,475,170,117,1,2,653376,1,2,8,148,286,11,109,1405,497,184,90,1,2,8,148,320,9,102,1392,503,187,110
18,113,8,148,287,6,75,1367,533,158,106,1,2,653376,1,2,8,148,317,5,87,1378,475,170,117,1,2,8,148,286,11,109,1405,497,184,90
19,114,8,151,263,18,91,1398,451,183,105,1,2,653376,1,2,8,148,287,6,75,1367,533,158,106,1,2,8,148,317,5,87,1378,475,170,117
11,115,8,151,267,19,75,1437,466,171,120,1,3,653376,1,2,8,151,263,18,91,1398,451,183,105,1,2,8,148,287,6,75,1367,533,158,106
12,116,8,151,267,11,75,1408,476,171,138,1,3,653376,1,3,8,151,267,19,75,1437,466,171,120,1,2,8,151,263,18,91,1398,451,183,105
8,117,8,151,272,12,59,1453,401,150,128,1,3,653376,1,3,8,151,267,11,75,1408,476,171,138,1,3,8,151,267,19,75,1437,466,171,120
7,118,8,151,228,8,61,1423,433,147,120,1,3,653376,1,3,8,151,272,12,59,1453,401,150,128,1,3,8,151,267,11,75,1408,476,171,138
7,119,8,151,256,7,61,1444,437,139,116,1,3,653376,1,3,8,151,228,8,61,1423,433,147,120,1,3,8,151,272,12,59,1453,401,150,128
10,120,8,163,261,7,56,1465,413,133,102,1,3,653376,1,3,8,151,256,7,61,1444,437,139,116,1,3,8,151,228,8,61,1423,433,147,120
6,121,8,163,274,10,56,1436,417,158,125,1,3,653376,1,3,8,163,261,7,56,1465,413,133,102,1,3,8,151,256,7,61,1444,437,139,116
7,122,8,163,275,6,64,1479,376,151,95,1,3,653376,1,3,8,163,274,10,56,1436,417,158,125,1,3,8,163,261,7,56,1465,413,133,102
1,123,8,163,258,7,71,1429,427,124,100,1,3,653376,1,3,8,163,275,6,64,1479,376,151,95,1,3,8,163,274,10,56,1436,417,158,125
7,124,8,163,254,1,71,1491,402,126,101,1,3,653376,1,3,8,163,258,7,71,1429,427,124,100,1,3,8,163,275,6,64,1479,376,151,95
3,125,8,163,251,7,64,1532,334,119,132,1,3,653376,1,3,8,163,254,1,71,1491,402,126,101,1,3,8,163,258,7,71,1429,427,124,100
7,126,8,173,290,3,38,1453,376,142,88,1,3,653376,1,3,8,163,251,7,64,1532,334,119,132,1,3,8,163,254,1,71,1491,402,126,101
7,127,8,173,280,7,68,1471,398,129,94,1,3,653376,1,3,8,173,290,3,38,1453,376,142,88,1,3,8,163,251,7,64,1532,334,119,132
9,128,8,173,259,7,55,1467,365,101,72,1,3,653376,1,3,8,173,280,7,68,1471,398,129,94,1,3,8,173,290,3,38,1453,376,142,88
7,129,8,173,272,9,57,1503,350,108,84,1,3,653376,1,3,8,173,259,7,55,1467,365,101,72,1,3,8,173,280,7,68,1471,398,129,94
8,130,8,173,244,7,43,1392,287,132,93,1,3,653376,1,3,8,173,272,9,57,1503,350,108,84,1,3,8,173,259,7,55,1467,365,101,72
8,131,8,173,285,8,51,1449,353,94,90,1,3,653376,1,3,8,173,244,7,43,1392,287,132,93,1,3,8,173,272,9,57,1503,350,108,84
8,132,8,178,247,8,47,1470,367,110,107,1,3,653376,1,3,8,173,285,8,51,1449,353,94,90,1,3,8,173,244,7,43,1392,287,132,93
4,133,8,178,262,8,60,1504,315,114,55,1,3,653376,1,3,8,178,247,8,47,1470,367,110,107,1,3,8,173,285,8,51,1449,353,94,90
7,134,8,178,264,4,50,1430,303,122,80,1,3,653376,1,3,8,178,262,8,60,1504,315,114,55,1,3,8,178,247,8,47,1470,367,110,107
6,135,8,178,222,7,65,1377,307,119,106,1,3,653376,1,3,8,178,264,4,50,1430,303,122,80,1,3,8,178,262,8,60,1504,315,114,55
10,136,8,178,210,6,37,1480,289,120,69,1,3,653376,1,3,8,178,222,7,65,1377,307,119,106,1,3,8,178,264,4,50,1430,303,122,80
5,137,7,178,179,10,41,1425,275,103,68,1,3,653376,1,3,8,178,210,6,37,1480,289,120,69,1,3,8,178,222,7,65,1377,307,119,106
7,138,7,183,141,5,35,1383,305,97,75,1,3,653376,1,3,7,178,179,10,41,1425,275,103,68,1,3,8,178,210,6,37,1480,289,120,69
6,139,7,183,175,7,43,1391,286,107,74,1,3,653376,1,3,7,183,141,5,35,1383,305,97,75,1,3,7,178,179,10,41,1425,275,103,68
8,140,7,183,129,6,35,1433,299,99,78,1,3,653376,1,3,7,183,175,7,43,1391,286,107,74,1,3,7,183,141,5,35,1383,305,97,75
4,141,7,183,113,8,39,1363,291,99,87,1,3,653376,1,3,7,183,129,6,35,1433,299,99,78,1,3,7,183,175,7,43,1391,286,107,74
1,142,7,183,139,4,33,1370,257,83,59,1,3,653376,1,3,7,183,113,8,39,1363,291,99,87,1,3,7,183,129,6,35,1433,299,99,78
3,143,7,183,86,1,27,1352,243,92,66,1,3,653376,1,3,7,183,139,4,33,1370,257,83,59,1,3,7,183,113,8,39,1363,291,99,87
4,144,7,185,91,3,21,1387,242,87,66,1,3,653376,1,3,7,183,86,1,27,1352,243,92,66,1,3,7,183,139,4,33,1370,257,83,59
0,5,4,128,7,0,2,699,71,13,16,2,2,343537,2,2,4,127,6,0,1,694,81,21,13,2,2,4,127,10,0,1,724,82,16,7
0,6,4,132,8,0,0,702,60,10,16,2,2,343537,2,2,4,128,7,0,2,699,71,13,16,2,2,4,127,6,0,1,694,81,21,13
0,7,4,132,6,0,1,723,56,28,14,2,2,343537,2,2,4,132,8,0,0,702,60,10,16,2,2,4,128,7,0,2,699,71,13,16
1,8,3,132,4,0,0,713,68,8,7,2,2,343537,2,2,4,132,6,0,1,723,56,28,14,2,2,4,132,8,0,0,702,60,10,16
0,9,3,132,4,1,1,677,52,19,14,2,2,343537,2,2,3,132,4,0,0,713,68,8,7,2,2,4,132,6,0,1,723,56,28,14
1,10,3,132,3,0,4,639,45,33,6,2,2,343537,2,2,3,132,4,1,1,677,52,19,14,2,2,3,132,4,0,0,713,68,8,7
1,11,3,132,2,1,1,651,49,19,22,2,2,343537,2,2,3,132,3,0,4,639,45,33,6,2,2,3,132,4,1,1,677,52,19,14
0,12,3,136,3,1,2,680,51,6,16,2,2,343537,2,2,3,132,2,1,1,651,49,19,22,2,2,3,132,3,0,4,639,45,33,6
1,13,3,136,0,0,0,587,58,4,24,2,2,343537,2,2,3,136,3,1,2,680,51,6,16,2,2,3,132,2,1,1,651,49,19,22
0,14,3,136,3,1,0,638,35,4,9,2,2,343537,2,2,3,136,0,0,0,587,58,4,24,2,2,3,136,3,1,2,680,51,6,16
0,15,3,136,0,0,0,686,41,17,20,2,2,343537,2,2,3,136,3,1,0,638,35,4,9,2,2,3,136,0,0,0,587,58,4,24
0,16,3,136,2,0,2,618,61,12,10,2,2,343537,2,2,3,136,0,0,0,686,41,17,20,2,2,3,136,3,1,0,638,35,4,9
0,17,3,136,0,0,1,595,41,22,19,2,2,343537,2,2,3,136,2,0,2,618,61,12,10,2,2,3,136,0,0,0,686,41,17,20
0,18,3,132,2,0,0,606,31,16,23,2,2,343537,2,2,3,136,0,0,1,595,41,22,19,2,2,3,136,2,0,2,618,61,12,10
0,19,3,132,2,0,0,559,37,14,8,2,2,343537,2,2,3,132,2,0,0,606,31,16,23,2,2,3,136,0,0,1,595,41,22,19
0,20,3,132,0,0,0,565,28,15,12,2,2,343537,2,2,3,132,2,0,0,559,37,14,8,2,2,3,132,2,0,0,606,31,16,23
0,21,3,132,0,0,1,505,30,15,26,2,2,343537,2,2,3,132,0,0,0,565,28,15,12,2,2,3,132,2,0,0,559,37,14,8
0,22,3,132,0,0,0,493,36,4,6,2,2,343537,2,2,3,132,0,0,1,505,30,15,26,2,2,3,132,0,0,0,565,28,15,12
1,23,3,132,1,0,1,469,22,5,7,2,2,343537,2,2,3,132,0,0,0,493,36,4,6,2,2,3,132,0,0,1,505,30,15,26
0,24,3,133,1,1,0,417,22,10,17,2,2,343537,2,2,3,132,1,0,1,469,22,5,7,2,2,3,132,0,0,0,493,36,4,6
0,25,3,133,0,0,0,446,37,12,9,2,2,343537,2,2,3,133,1,1,0,417,22,10,17,2,2,3,132,1,0,1,469,22,5,7
0,26,3,133,0,0,0,449,29,10,13,2,2,343537,2,2,3,133,0,0,0,446,37,12,9,2,2,3,133,1,1,0,417,22,10,17
1,27,3,133,0,0,1,283,33,14,9,2,2,343537,2,2,3,133,0,0,0,449,29,10,13,2,2,3,133,0,0,0,446,37,12,9
0,28,3,133,1,1,0,347,15,10,12,2,2,343537,2,2,3,133,0,0,1,283,33,14,9,2,2,3,133,0,0,0,449,29,10,13
0,29,3,133,0,0,0,309,16,6,4,2,2,343537,2,2,3,133,1,1,0,347,15,10,12,2,2,3,133,0,0,1,283,33,14,9
0,30,3,133,0,0,0,371,23,6,8,2,2,343537,2,2,3,133,0,0,0,309,16,6,4,2,2,3,133,1,1,0,347,15,10,12
0,31,3,132,0,0,0,444,24,1,8,2,2,343537,2,2,3,133,0,0,0,371,23,6,8,2,2,3,133,0,0,0,309,16,6,4
0,32,3,132,0,0,0,379,23,6,13,2,2,343537,2,2,3,132,0,0,0,444,24,1,8,2,2,3,133,0,0,0,371,23,6,8
0,33,3,132,0,0,0,414,22,3,9,2,2,343537,2,2,3,132,0,0,0,379,23,6,13,2,2,3,132,0,0,0,444,24,1,8
0,34,3,132,0,0,0,379,28,12,7,2,2,343537,2,2,3,132,0,0,0,414,22,3,9,2,2,3,132,0,0,0,379,23,6,13
1,35,3,132,1,0,0,319,15,8,7,2,2,343537,2,2,3,132,0,0,0,379,28,12,7,2,2,3,132,0,0,0,414,22,3,9
0,36,3,131,1,1,1,345,34,8,10,2,2,343537,2,2,3,132,1,0,0,319,15,8,7,2,2,3,132,0,0,0,379,28,12,7
0,37,3,131,0,0,0,396,29,17,5,2,2,343537,2,2,3,131,1,1,1,345,34,8,10,2,2,3,132,1,0,0,319,15,8,7
0,38,3,131,0,0,3,479,25,7,0,2,2,343537,2,2,3,131,0,0,0,396,29,17,5,2,2,3,131,1,1,1,345,34,8,10
0,39,3,131,0,0,0,428,40,6,4,2,2,343537,2,2,3,131,0,0,3,479,25,7,0,2,2,3,131,0,0,0,396,29,17,5
0,40,3,131,0,0,3,481,35,8,11,2,2,343537,2,2,3,131,0,0,0,428,40,6,4,2,2,3,131,0,0,3,479,25,7,0
1,41,3,131,8,0,1,527,49,16,13,2,2,343537,2,2,3,131,0,0,3,481,35,8,11,2,2,3,131,0,0,0,428,40,6,4
1,42,3,125,8,1,2,570,53,9,11,2,2,343537,2,2,3,131,8,0,1,527,49,16,13,2,2,3,131,0,0,3,481,35,8,11
0,43,3,125,6,1,2,591,45,23,9,2,2,343537,2,2,3,125,8,1,2,570,53,9,11,2,2,3,131,8,0,1,527,49,16,13
