out,in_time,in_temperature_0,in_pm25_0,in_totalOrders_0,in_gap_0,in_ordersAsDest_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_area_0,in_weather_0,in_poiCount,in_area_1,in_weather_1,in_temperature_1,in_pm25_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_area_2,in_weather_2,in_temperature_2,in_pm25_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2
14,21,11,148,16,5,2,755,97,26,41,1,8,653376,1,4,11,148,16,7,3,772,90,37,34,1,8,11,148,17,5,1,859,113,40,45
2,22,11,148,25,14,4,776,95,30,38,1,8,653376,1,8,11,148,16,5,2,755,97,26,41,1,4,11,148,16,7,3,772,90,37,34
0,23,11,148,14,2,3,790,100,38,40,1,8,653376,1,8,11,148,25,14,4,776,95,30,38,1,8,11,148,16,5,2,755,97,26,41
2,24,11,139,4,0,0,826,82,37,29,1,8,653376,1,8,11,148,14,2,3,790,100,38,40,1,8,11,148,25,14,4,776,95,30,38
6,25,11,139,14,2,4,583,86,32,37,1,4,653376,1,8,11,139,4,0,0,826,82,37,29,1,8,11,148,14,2,3,790,100,38,40
1,26,11,139,15,6,2,719,67,26,53,1,4,653376,1,4,11,139,14,2,4,583,86,32,37,1,8,11,139,4,0,0,826,82,37,29
3,27,11,139,12,1,0,670,99,37,30,1,4,653376,1,4,11,139,15,6,2,719,67,26,53,1,4,11,139,14,2,4,583,86,32,37
4,28,11,139,11,3,1,673,101,27,36,1,4,653376,1,4,11,139,12,1,0,670,99,37,30,1,4,11,139,15,6,2,719,67,26,53
1,29,11,139,16,4,2,605,100,29,44,1,4,653376,1,4,11,139,11,3,1,673,101,27,36,1,4,11,139,12,1,0,670,99,37,30
1,30,11,139,5,1,2,655,76,52,23,1,4,653376,1,4,11,139,16,4,2,605,100,29,44,1,4,11,139,11,3,1,673,101,27,36
2,31,11,139,10,1,2,633,110,32,37,1,4,653376,1,4,11,139,5,1,2,655,76,52,23,1,4,11,139,16,4,2,605,100,29,44
0,32,11,139,3,2,1,630,115,37,23,1,4,653376,1,4,11,139,10,1,2,633,110,32,37,1,4,11,139,5,1,2,655,76,52,23
1,33,11,139,9,0,2,706,69,23,49,1,4,653376,1,4,11,139,3,2,1,630,115,37,23,1,4,11,139,10,1,2,633,110,32,37
1,34,11,139,6,1,1,704,82,31,36,1,4,653376,1,4,11,139,9,0,2,706,69,23,49,1,4,11,139,3,2,1,630,115,37,23
2,35,11,127,7,1,4,760,104,38,32,1,4,653376,1,4,11,139,6,1,1,704,82,31,36,1,4,11,139,9,0,2,706,69,23,49
6,36,11,127,10,2,1,699,112,34,35,1,4,653376,1,4,11,127,7,1,4,760,104,38,32,1,4,11,139,6,1,1,704,82,31,36
3,37,11,127,20,6,6,692,137,37,46,1,4,653376,1,4,11,127,10,2,1,699,112,34,35,1,4,11,127,7,1,4,760,104,38,32
4,38,11,117,22,3,3,774,122,28,29,1,4,653376,1,4,11,127,20,6,6,692,137,37,46,1,4,11,127,10,2,1,699,112,34,35
10,39,11,117,22,4,3,898,155,38,41,1,4,653376,1,4,11,117,22,3,3,774,122,28,29,1,4,11,127,20,6,6,692,137,37,46
0,40,11,117,42,10,8,869,174,38,31,1,4,653376,1,4,11,117,22,4,3,898,155,38,41,1,4,11,117,22,3,3,774,122,28,29
1,41,10,117,33,0,9,1078,163,39,56,1,4,653376,1,4,11,117,42,10,8,869,174,38,31,1,4,11,117,22,4,3,898,155,38,41
1,42,10,88,41,1,15,1076,172,55,51,1,4,653376,1,4,10,117,33,0,9,1078,163,39,56,1,4,11,117,42,10,8,869,174,38,31
0,43,10,88,60,1,20,1178,211,53,46,1,4,653376,1,4,10,88,41,1,15,1076,172,55,51,1,4,10,117,33,0,9,1078,163,39,56
7,44,10,88,93,0,25,1277,246,77,67,1,4,653376,1,4,10,88,60,1,20,1178,211,53,46,1,4,10,88,41,1,15,1076,172,55,51
1,45,10,88,127,7,37,1313,221,78,62,1,4,653376,1,4,10,88,93,0,25,1277,246,77,67,1,4,10,88,60,1,20,1178,211,53,46
2,46,10,88,161,1,63,1344,309,90,64,1,4,653376,1,4,10,88,127,7,37,1313,221,78,62,1,4,10,88,93,0,25,1277,246,77,67
9,47,10,88,218,2,85,1399,348,101,71,1,4,653376,1,4,10,88,161,1,63,1344,309,90,64,1,4,10,88,127,7,37,1313,221,78,62
5,48,10,57,277,9,116,1459,387,115,59,1,4,653376,1,4,10,88,218,2,85,1399,348,101,71,1,4,10,88,161,1,63,1344,309,90,64
10,49,10,57,268,5,96,1496,407,98,71,1,4,653376,1,4,10,57,277,9,116,1459,387,115,59,1,4,10,88,218,2,85,1399,348,101,71
14,50,10,57,337,10,134,1621,395,116,53,1,4,653376,1,4,10,57,268,5,96,1496,407,98,71,1,4,10,57,277,9,116,1459,387,115,59
18,51,10,57,408,14,124,1674,397,100,74,1,4,653376,1,4,10,57,337,10,134,1621,395,116,53,1,4,10,57,268,5,96,1496,407,98,71
27,52,10,57,327,18,119,1625,423,120,72,1,4,653376,1,4,10,57,408,14,124,1674,397,100,74,1,4,10,57,337,10,134,1621,395,116,53
54,53,10,57,439,27,138,1687,327,125,69,1,4,653376,1,4,10,57,327,18,119,1625,423,120,72,1,4,10,57,408,14,124,1674,397,100,74
11,54,9,32,497,54,194,1657,362,137,88,1,4,653376,1,4,10,57,439,27,138,1687,327,125,69,1,4,10,57,327,18,119,1625,423,120,72
7,55,9,32,330,11,165,1664,364,97,67,1,4,653376,1,4,9,32,497,54,194,1657,362,137,88,1,4,10,57,439,27,138,1687,327,125,69
3,56,9,32,277,7,95,1715,407,104,71,1,3,653376,1,4,9,32,330,11,165,1664,364,97,67,1,4,9,32,497,54,194,1657,362,137,88
3,57,9,32,213,3,71,1626,404,88,74,1,4,653376,1,3,9,32,277,7,95,1715,407,104,71,1,4,9,32,330,11,165,1664,364,97,67
8,58,9,32,175,3,63,1637,367,88,75,1,4,653376,1,4,9,32,213,3,71,1626,404,88,74,1,3,9,32,277,7,95,1715,407,104,71
4,59,9,32,188,8,70,1619,409,107,90,1,4,653376,1,4,9,32,175,3,63,1637,367,88,75,1,4,9,32,213,3,71,1626,404,88,74
6,60,9,29,201,4,82,1557,356,122,88,1,4,653376,1,4,9,32,188,8,70,1619,409,107,90,1,4,9,32,175,3,63,1637,367,88,75
2,61,9,29,157,6,75,1595,330,88,70,1,4,653376,1,4,9,29,201,4,82,1557,356,122,88,1,4,9,32,188,8,70,1619,409,107,90
1,62,9,29,131,2,58,1462,412,134,87,1,4,653376,1,4,9,29,157,6,75,1595,330,88,70,1,4,9,29,201,4,82,1557,356,122,88
1,63,9,29,115,1,52,1491,339,102,95,1,4,653376,1,4,9,29,131,2,58,1462,412,134,87,1,4,9,29,157,6,75,1595,330,88,70
1,64,9,29,126,1,60,1500,336,111,88,1,4,653376,1,4,9,29,115,1,52,1491,339,102,95,1,4,9,29,131,2,58,1462,412,134,87
5,65,9,29,115,1,55,1522,329,116,91,1,4,653376,1,4,9,29,126,1,60,1500,336,111,88,1,4,9,29,115,1,52,1491,339,102,95
0,66,9,26,132,5,43,1567,339,89,90,1,4,653376,1,4,9,29,115,1,55,1522,329,116,91,1,4,9,29,126,1,60,1500,336,111,88
1,67,9,26,118,0,35,1553,296,114,95,1,4,653376,1,4,9,26,132,5,43,1567,339,89,90,1,4,9,29,115,1,55,1522,329,116,91
1,68,9,26,164,1,33,1569,323,101,70,1,4,653376,1,4,9,26,118,0,35,1553,296,114,95,1,4,9,26,132,5,43,1567,339,89,90
6,69,8,26,138,1,46,1469,333,99,77,1,4,653376,1,4,9,26,164,1,33,1569,323,101,70,1,4,9,26,118,0,35,1553,296,114,95
7,70,8,26,175,6,53,1526,271,88,76,1,4,653376,1,4,8,26,138,1,46,1469,333,99,77,1,4,9,26,164,1,33,1569,323,101,70
2,71,8,26,171,7,58,1444,318,104,74,1,4,653376,1,4,8,26,175,6,53,1526,271,88,76,1,4,8,26,138,1,46,1469,333,99,77
6,72,8,30,187,2,46,1474,349,115,81,1,4,653376,1,4,8,26,171,7,58,1444,318,104,74,1,4,8,26,175,6,53,1526,271,88,76
13,73,8,30,194,6,66,1478,320,114,65,1,4,653376,1,4,8,30,187,2,46,1474,349,115,81,1,4,8,26,171,7,58,1444,318,104,74
5,74,8,30,168,13,47,1548,346,110,85,1,4,653376,1,4,8,30,194,6,66,1478,320,114,65,1,4,8,30,187,2,46,1474,349,115,81
4,75,8,30,150,5,52,1455,384,108,78,1,4,653376,1,4,8,30,168,13,47,1548,346,110,85,1,4,8,30,194,6,66,1478,320,114,65
6,76,8,30,134,4,45,1433,360,134,113,1,4,653376,1,4,8,30,150,5,52,1455,384,108,78,1,4,8,30,168,13,47,1548,346,110,85
7,77,8,30,155,6,55,1492,406,118,100,1,4,653376,1,4,8,30,134,4,45,1433,360,134,113,1,4,8,30,150,5,52,1455,384,108,78
11,78,8,31,163,7,63,1484,338,114,92,1,4,653376,1,4,8,30,155,6,55,1492,406,118,100,1,4,8,30,134,4,45,1433,360,134,113
7,79,8,31,147,11,68,1544,325,107,91,1,4,653376,1,4,8,31,163,7,63,1484,338,114,92,1,4,8,30,155,6,55,1492,406,118,100
2,80,8,31,195,7,78,1552,339,146,110,1,4,653376,1,4,8,31,147,11,68,1544,325,107,91,1,4,8,31,163,7,63,1484,338,114,92
4,81,8,31,172,2,80,1586,360,113,91,1,4,653376,1,4,8,31,195,7,78,1552,339,146,110,1,4,8,31,147,11,68,1544,325,107,91
3,82,8,31,133,4,72,1537,331,100,89,1,4,653376,1,4,8,31,172,2,80,1586,360,113,91,1,4,8,31,195,7,78,1552,339,146,110
7,83,8,31,182,3,76,1475,333,99,83,1,4,653376,1,4,8,31,133,4,72,1537,331,100,89,1,4,8,31,172,2,80,1586,360,113,91
6,84,8,34,137,7,60,1520,347,110,100,1,4,653376,1,4,8,31,182,3,76,1475,333,99,83,1,4,8,31,133,4,72,1537,331,100,89
5,85,8,34,152,6,52,1544,364,88,113,1,4,653376,1,4,8,34,137,7,60,1520,347,110,100,1,4,8,31,182,3,76,1475,333,99,83
4,86,8,34,162,5,55,1500,340,121,100,1,4,653376,1,4,8,34,152,6,52,1544,364,88,113,1,4,8,34,137,7,60,1520,347,110,100
4,87,8,34,171,4,53,1429,324,88,108,1,4,653376,1,4,8,34,162,5,55,1500,340,121,100,1,4,8,34,152,6,52,1544,364,88,113
12,88,8,34,138,4,59,1453,382,115,77,1,4,653376,1,4,8,34,171,4,53,1429,324,88,108,1,4,8,34,162,5,55,1500,340,121,100
9,89,8,34,177,12,50,1472,340,136,100,1,4,653376,1,4,8,34,138,4,59,1453,382,115,77,1,4,8,34,171,4,53,1429,324,88,108
5,90,8,38,191,9,62,1425,333,98,87,1,4,653376,1,4,8,34,177,12,50,1472,340,136,100,1,4,8,34,138,4,59,1453,382,115,77
4,91,8,38,165,5,48,1424,316,110,85,1,4,653376,1,4,8,38,191,9,62,1425,333,98,87,1,4,8,34,177,12,50,1472,340,136,100
3,92,8,38,198,4,62,1497,343,128,77,1,4,653376,1,4,8,38,165,5,48,1424,316,110,85,1,4,8,38,191,9,62,1425,333,98,87
4,93,8,38,169,3,57,1452,341,114,84,1,4,653376,1,4,8,38,198,4,62,1497,343,128,77,1,4,8,38,165,5,48,1424,316,110,85
4,94,8,38,198,4,70,1438,362,109,84,1,4,653376,1,4,8,38,169,3,57,1452,341,114,84,1,4,8,38,198,4,62,1497,343,128,77
3,95,8,38,169,4,65,1407,379,115,124,1,4,653376,1,4,8,38,198,4,70,1438,362,109,84,1,4,8,38,169,3,57,1452,341,114,84
9,96,8,39,179,3,58,1520,371,126,103,1,4,653376,1,4,8,38,169,4,65,1407,379,115,124,1,4,8,38,198,4,70,1438,362,109,84
6,97,8,39,188,9,51,1484,420,146,111,1,4,653376,1,4,8,39,179,3,58,1520,371,126,103,1,4,8,38,169,4,65,1407,379,115,124
5,98,8,39,217,6,55,1475,417,128,75,1,4,653376,1,4,8,39,188,9,51,1484,420,146,111,1,4,8,39,179,3,58,1520,371,126,103
12,99,8,39,211,5,66,1382,415,128,111,1,4,653376,1,4,8,39,217,6,55,1475,417,128,75,1,4,8,39,188,9,51,1484,420,146,111
3,100,8,39,213,12,60,1386,433,128,106,1,4,653376,1,4,8,39,211,5,66,1382,415,128,111,1,4,8,39,217,6,55,1475,417,128,75
9,101,8,39,207,3,85,1462,438,119,96,1,4,653376,1,4,8,39,213,12,60,1386,433,128,106,1,4,8,39,211,5,66,1382,415,128,111
1,102,8,39,229,9,76,1512,430,136,88,1,4,653376,1,4,8,39,207,3,85,1462,438,119,96,1,4,8,39,213,12,60,1386,433,128,106
7,103,8,40,227,1,72,1394,494,134,93,1,4,653376,1,4,8,39,229,9,76,1512,430,136,88,1,4,8,39,207,3,85,1462,438,119,96
4,104,8,40,296,7,120,1443,507,126,108,1,4,653376,1,4,8,40,227,1,72,1394,494,134,93,1,4,8,39,229,9,76,1512,430,136,88
9,105,8,40,238,4,82,1489,516,165,122,1,4,653376,1,4,8,40,296,7,120,1443,507,126,108,1,4,8,40,227,1,72,1394,494,134,93
6,106,8,40,263,9,84,1417,573,130,117,1,4,653376,1,4,8,40,238,4,82,1489,516,165,122,1,4,8,40,296,7,120,1443,507,126,108
5,107,8,40,309,6,125,1360,522,156,114,1,4,653376,1,4,8,40,263,9,84,1417,573,130,117,1,4,8,40,238,4,82,1489,516,165,122
8,108,8,42,290,5,129,1486,486,166,108,1,4,653376,1,4,8,40,309,6,125,1360,522,156,114,1,4,8,40,263,9,84,1417,573,130,117
11,109,8,42,270,8,121,1480,528,163,121,1,4,653376,1,4,8,42,290,5,129,1486,486,166,108,1,4,8,40,309,6,125,1360,522,156,114
5,110,8,42,332,11,126,1443,541,176,124,1,4,653376,1,4,8,42,270,8,121,1480,528,163,121,1,4,8,42,290,5,129,1486,486,166,108
8,111,8,42,292,5,115,1446,528,156,104,1,4,653376,1,4,8,42,332,11,126,1443,541,176,124,1,4,8,42,270,8,121,1480,528,163,121
11,112,8,42,280,8,95,1497,486,139,115,1,4,653376,1,4,8,42,292,5,115,1446,528,156,104,1,4,8,42,332,11,126,1443,541,176,124
5,113,8,42,293,11,92,1471,459,196,159,1,4,653376,1,4,8,42,280,8,95,1497,486,139,115,1,4,8,42,292,5,115,1446,528,156,104
4,114,8,44,259,5,87,1370,447,186,119,1,4,653376,1,4,8,42,293,11,92,1471,459,196,159,1,4,8,42,280,8,95,1497,486,139,115
6,115,8,44,212,4,67,1424,487,159,131,1,4,653376,1,4,8,44,259,5,87,1370,447,186,119,1,4,8,42,293,11,92,1471,459,196,159
10,116,8,44,227,6,60,1519,435,155,120,1,4,653376,1,4,8,44,212,4,67,1424,487,159,131,1,4,8,44,259,5,87,1370,447,186,119
5,117,8,44,237,10,72,1508,484,166,104,1,4,653376,1,4,8,44,227,6,60,1519,435,155,120,1,4,8,44,212,4,67,1424,487,159,131
8,118,8,44,194,5,54,1439,443,148,148,1,4,653376,1,4,8,44,237,10,72,1508,484,166,104,1,4,8,44,227,6,60,1519,435,155,120
2,119,8,44,205,8,70,1481,449,160,111,1,4,653376,1,4,8,44,194,5,54,1439,443,148,148,1,4,8,44,237,10,72,1508,484,166,104
6,120,8,46,207,2,62,1479,438,152,101,1,4,653376,1,4,8,44,205,8,70,1481,449,160,111,1,4,8,44,194,5,54,1439,443,148,148
4,121,8,46,246,6,59,1492,439,114,104,1,4,653376,1,4,8,46,207,2,62,1479,438,152,101,1,4,8,44,205,8,70,1481,449,160,111
7,122,8,46,233,4,52,1532,404,149,129,1,4,653376,1,4,8,46,246,6,59,1492,439,114,104,1,4,8,46,207,2,62,1479,438,152,101
8,123,8,46,257,7,51,1473,469,150,82,1,4,653376,1,4,8,46,233,4,52,1532,404,149,129,1,4,8,46,246,6,59,1492,439,114,104
12,124,8,46,242,8,55,1503,435,126,98,1,4,653376,1,4,8,46,257,7,51,1473,469,150,82,1,4,8,46,233,4,52,1532,404,149,129
11,125,8,46,317,12,72,1468,387,144,107,1,4,653376,1,4,8,46,242,8,55,1503,435,126,98,1,4,8,46,257,7,51,1473,469,150,82
9,126,8,48,291,11,54,1486,405,129,90,1,4,653376,1,4,8,46,317,12,72,1468,387,144,107,1,4,8,46,242,8,55,1503,435,126,98
11,127,8,48,318,9,56,1483,458,143,68,1,4,653376,1,4,8,48,291,11,54,1486,405,129,90,1,4,8,46,317,12,72,1468,387,144,107
4,128,8,48,321,11,65,1449,404,105,90,1,4,653376,1,4,8,48,318,9,56,1483,458,143,68,1,4,8,48,291,11,54,1486,405,129,90
9,129,8,48,250,4,65,1403,433,142,100,1,4,653376,1,4,8,48,321,11,65,1449,404,105,90,1,4,8,48,318,9,56,1483,458,143,68
10,130,8,48,253,9,57,1447,385,109,70,1,4,653376,1,4,8,48,250,4,65,1403,433,142,100,1,4,8,48,321,11,65,1449,404,105,90
5,131,8,48,255,10,51,1413,376,105,62,1,4,653376,1,4,8,48,253,9,57,1447,385,109,70,1,4,8,48,250,4,65,1403,433,142,100
1,132,8,48,234,5,48,1429,346,111,112,1,4,653376,1,4,8,48,255,10,51,1413,376,105,62,1,4,8,48,253,9,57,1447,385,109,70
5,133,8,48,232,1,41,1422,350,111,68,1,4,653376,1,4,8,48,234,5,48,1429,346,111,112,1,4,8,48,255,10,51,1413,376,105,62
7,134,8,48,263,5,45,1416,320,99,60,1,4,653376,1,4,8,48,232,1,41,1422,350,111,68,1,4,8,48,234,5,48,1429,346,111,112
5,135,8,48,219,7,43,1396,332,95,60,1,4,653376,1,4,8,48,263,5,45,1416,320,99,60,1,4,8,48,232,1,41,1422,350,111,68
4,136,8,48,163,5,40,1430,303,88,69,1,4,653376,1,4,8,48,219,7,43,1396,332,95,60,1,4,8,48,263,5,45,1416,320,99,60
1,137,8,52,119,4,31,1349,273,78,65,1,4,653376,1,4,8,48,163,5,40,1430,303,88,69,1,4,8,48,219,7,43,1396,332,95,60
2,138,8,52,100,1,29,1311,325,84,68,1,4,653376,1,4,8,52,119,4,31,1349,273,78,65,1,4,8,48,163,5,40,1430,303,88,69
0,139,8,52,119,2,12,1333,289,75,77,1,4,653376,1,4,8,52,100,1,29,1311,325,84,68,1,4,8,52,119,4,31,1349,273,78,65
0,140,8,52,67,0,17,1330,285,114,73,1,4,653376,1,4,8,52,119,2,12,1333,289,75,77,1,4,8,52,100,1,29,1311,325,84,68
0,141,8,52,82,0,25,1321,253,90,95,1,4,653376,1,4,8,52,67,0,17,1330,285,114,73,1,4,8,52,119,2,12,1333,289,75,77
2,142,8,52,91,0,18,1299,259,72,54,1,4,653376,1,4,8,52,82,0,25,1321,253,90,95,1,4,8,52,67,0,17,1330,285,114,73
2,143,8,55,62,2,25,1252,208,66,84,1,4,653376,1,4,8,52,91,0,18,1299,259,72,54,1,4,8,52,82,0,25,1321,253,90,95
1,144,8,53,64,2,12,1281,237,78,69,1,4,653376,1,4,8,55,62,2,25,1252,208,66,84,1,4,8,52,91,0,18,1299,259,72,54
1,5,12,170,5,0,0,657,49,21,10,2,4,343537,2,4,12,170,5,0,0,724,51,13,15,2,4,12,170,9,1,1,687,63,14,13
0,6,12,165,3,1,2,692,52,25,14,2,8,343537,2,4,12,170,5,0,0,657,49,21,10,2,4,12,170,5,0,0,724,51,13,15
0,7,12,165,3,0,0,653,67,24,10,2,8,343537,2,8,12,165,3,1,2,692,52,25,14,2,4,12,170,5,0,0,657,49,21,10
0,8,12,165,3,0,1,626,62,14,27,2,8,343537,2,8,12,165,3,0,0,653,67,24,10,2,8,12,165,3,1,2,692,52,25,14
0,9,12,165,1,0,0,669,47,11,22,2,8,343537,2,8,12,165,3,0,1,626,62,14,27,2,8,12,165,3,0,0,653,67,24,10
0,10,12,165,1,0,0,663,37,9,11,2,8,343537,2,8,12,165,1,0,0,669,47,11,22,2,8,12,165,3,0,1,626,62,14,27
0,11,11,165,0,0,0,636,46,14,12,2,8,343537,2,8,12,165,1,0,0,663,37,9,11,2,8,12,165,1,0,0,669,47,11,22
2,12,11,159,4,0,0,609,50,20,7,2,8,343537,2,8,11,165,0,0,0,636,46,14,12,2,8,12,165,1,0,0,663,37,9,11
3,13,11,159,2,2,0,605,42,14,8,2,8,343537,2,8,11,159,4,0,0,609,50,20,7,2,8,11,165,0,0,0,636,46,14,12
0,14,11,159,4,3,0,621,31,11,8,2,8,343537,2,8,11,159,2,2,0,605,42,14,8,2,8,11,159,4,0,0,609,50,20,7
0,15,11,159,0,0,0,613,43,14,16,2,8,343537,2,8,11,159,4,3,0,621,31,11,8,2,8,11,159,2,2,0,605,42,14,8
0,16,11,159,0,0,0,638,34,8,10,2,8,343537,2,8,11,159,0,0,0,613,43,14,16,2,8,11,159,4,3,0,621,31,11,8
1,17,11,159,1,0,0,566,19,8,17,2,8,343537,2,8,11,159,0,0,0,638,34,8,10,2,8,11,159,0,0,0,613,43,14,16
0,18,11,159,1,1,0,532,37,11,9,2,8,343537,2,8,11,159,1,0,0,566,19,8,17,2,8,11,159,0,0,0,638,34,8,10
0,19,11,148,0,0,0,500,39,8,9,2,8,343537,2,8,11,159,1,1,0,532,37,11,9,2,8,11,159,1,0,0,566,19,8,17
0,20,11,148,0,0,0,435,45,9,10,2,4,343537,2,8,11,148,0,0,0,500,39,8,9,2,8,11,159,1,1,0,532,37,11,9
0,21,11,148,0,0,0,444,22,14,10,2,8,343537,2,4,11,148,0,0,0,435,45,9,10,2,8,11,148,0,0,0,500,39,8,9
0,22,11,148,2,0,0,408,19,8,9,2,8,343537,2,8,11,148,0,0,0,444,22,14,10,2,4,11,148,0,0,0,435,45,9,10
0,23,11,148,0,0,0,382,28,5,9,2,8,343537,2,8,11,148,2,0,0,408,19,8,9,2,8,11,148,0,0,0,444,22,14,10
0,24,11,139,1,0,0,414,18,6,6,2,8,343537,2,8,11,148,0,0,0,382,28,5,9,2,8,11,148,2,0,0,408,19,8,9
0,25,11,139,0,0,0,369,29,11,15,2,4,343537,2,8,11,139,1,0,0,414,18,6,6,2,8,11,148,0,0,0,382,28,5,9
0,26,11,139,0,0,0,309,24,7,6,2,4,343537,2,4,11,139,0,0,0,369,29,11,15,2,8,11,139,1,0,0,414,18,6,6
0,27,11,139,0,0,0,266,21,13,16,2,4,343537,2,4,11,139,0,0,0,309,24,7,6,2,4,11,139,0,0,0,369,29,11,15
0,28,11,139,0,0,0,342,21,5,3,2,4,343537,2,4,11,139,0,0,0,266,21,13,16,2,4,11,139,0,0,0,309,24,7,6
0,29,11,139,1,0,0,313,27,6,10,2,4,343537,2,4,11,139,0,0,0,342,21,5,3,2,4,11,139,0,0,0,266,21,13,16
0,30,11,139,0,0,0,411,29,6,13,2,4,343537,2,4,11,139,1,0,0,313,27,6,10,2,4,11,139,0,0,0,342,21,5,3
1,31,11,139,0,0,0,378,19,11,2,2,4,343537,2,4,11,139,0,0,0,411,29,6,13,2,4,11,139,1,0,0,313,27,6,10
0,32,11,139,1,1,0,337,33,12,10,2,4,343537,2,4,11,139,0,0,0,378,19,11,2,2,4,11,139,0,0,0,411,29,6,13
0,33,11,139,0,0,0,447,24,6,15,2,4,343537,2,4,11,139,1,1,0,337,33,12,10,2,4,11,139,0,0,0,378,19,11,2
0,34,11,139,0,0,0,474,24,10,7,2,4,343537,2,4,11,139,0,0,0,447,24,6,15,2,4,11,139,1,1,0,337,33,12,10
0,35,11,127,0,0,0,413,42,16,12,2,4,343537,2,4,11,139,0,0,0,474,24,10,7,2,4,11,139,0,0,0,447,24,6,15
1,36,11,127,1,0,1,406,32,10,8,2,4,343537,2,4,11,127,0,0,0,413,42,16,12,2,4,11,139,0,0,0,474,24,10,7
0,37,11,127,1,1,0,411,30,6,12,2,4,343537,2,4,11,127,1,0,1,406,32,10,8,2,4,11,127,0,0,0,413,42,16,12
0,38,11,117,1,0,1,510,37,5,7,2,4,343537,2,4,11,127,1,1,0,411,30,6,12,2,4,11,127,1,0,1,406,32,10,8
0,39,11,117,2,0,1,510,33,5,15,2,4,343537,2,4,11,117,1,0,1,510,37,5,7,2,4,11,127,1,1,0,411,30,6,12
0,40,11,117,0,0,3,520,52,26,8,2,4,343537,2,4,11,117,2,0,1,510,33,5,15,2,4,11,117,1,0,1,510,37,5,7
1,41,10,117,7,0,0,602,59,16,20,2,4,343537,2,4,11,117,0,0,3,520,52,26,8,2,4,11,117,2,0,1,510,33,5,15
0,42,10,88,10,1,5,569,40,10,11,2,4,343537,2,4,10,117,7,0,0,602,59,16,20,2,4,11,117,0,0,3,520,52,26,8
0,43,10,88,9,0,2,633,52,21,20,2,4,343537,2,4,10,88,10,1,5,569,40,10,11,2,4,10,117,7,0,0,602,59,16,20
