out,in_time,in_temperature_0,in_pm25_0,in_totalOrders_0,in_gap_0,in_ordersAsDest_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_area_0,in_weather_0,in_poiCount,in_area_1,in_weather_1,in_temperature_1,in_pm25_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_area_2,in_weather_2,in_temperature_2,in_pm25_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2
7,57,3,178,126,2,68,1393,351,106,87,1,8,653376,1,8,3,178,125,3,60,1493,337,92,74,1,8,3,178,157,7,50,1508,266,78,45
4,58,3,178,145,7,58,1500,279,87,77,1,8,653376,1,8,3,178,126,2,68,1393,351,106,87,1,8,3,178,125,3,60,1493,337,92,74
6,59,4,178,150,4,57,1450,313,109,84,1,2,653376,1,8,3,178,145,7,58,1500,279,87,77,1,8,3,178,126,2,68,1393,351,106,87
4,60,4,186,149,6,63,1472,319,110,88,1,2,653376,1,2,4,178,150,4,57,1450,313,109,84,1,8,3,178,145,7,58,1500,279,87,77
5,61,4,186,160,4,78,1528,312,102,89,1,2,653376,1,2,4,186,149,6,63,1472,319,110,88,1,2,4,178,150,4,57,1450,313,109,84
6,62,5,186,162,5,52,1524,294,78,78,1,2,653376,1,2,4,186,160,4,78,1528,312,102,89,1,2,4,186,149,6,63,1472,319,110,88
3,63,5,186,147,6,75,1434,338,104,97,1,2,653376,1,2,5,186,162,5,52,1524,294,78,78,1,2,4,186,160,4,78,1528,312,102,89
16,64,5,186,154,3,75,1511,269,74,83,1,2,653376,1,2,5,186,147,6,75,1434,338,104,97,1,2,5,186,162,5,52,1524,294,78,78
7,65,5,186,159,16,64,1479,305,91,77,1,2,653376,1,2,5,186,154,3,75,1511,269,74,83,1,2,5,186,147,6,75,1434,338,104,97
6,66,5,205,152,7,67,1464,319,98,85,1,2,653376,1,2,5,186,159,16,64,1479,305,91,77,1,2,5,186,154,3,75,1511,269,74,83
3,67,5,205,154,6,62,1459,301,119,88,1,2,653376,1,2,5,205,152,7,67,1464,319,98,85,1,2,5,186,159,16,64,1479,305,91,77
7,68,6,205,192,3,62,1397,335,103,83,1,2,653376,1,2,5,205,154,6,62,1459,301,119,88,1,2,5,205,152,7,67,1464,319,98,85
16,69,6,205,196,7,88,1415,301,83,62,1,2,653376,1,2,6,205,192,3,62,1397,335,103,83,1,2,5,205,154,6,62,1459,301,119,88
15,70,7,205,179,16,92,1448,336,124,93,1,2,653376,1,2,6,205,196,7,88,1415,301,83,62,1,2,6,205,192,3,62,1397,335,103,83
15,71,7,205,201,15,77,1459,334,84,62,1,2,653376,1,2,7,205,179,16,92,1448,336,124,93,1,2,6,205,196,7,88,1415,301,83,62
23,72,7,205,236,15,106,1429,335,116,95,1,2,653376,1,2,7,205,201,15,77,1459,334,84,62,1,2,7,205,179,16,92,1448,336,124,93
13,73,8,229,252,23,94,1522,295,103,75,1,2,653376,1,2,7,205,236,15,106,1429,335,116,95,1,2,7,205,201,15,77,1459,334,84,62
19,74,8,229,230,13,94,1473,340,113,95,1,2,653376,1,2,8,229,252,23,94,1522,295,103,75,1,2,7,205,236,15,106,1429,335,116,95
14,75,8,229,236,19,69,1448,366,108,84,1,2,653376,1,2,8,229,230,13,94,1473,340,113,95,1,2,8,229,252,23,94,1522,295,103,75
2,76,8,229,204,14,81,1512,325,102,80,1,2,653376,1,2,8,229,236,19,69,1448,366,108,84,1,2,8,229,230,13,94,1473,340,113,95
12,77,9,229,194,2,97,1484,319,117,69,1,2,653376,1,2,8,229,204,14,81,1512,325,102,80,1,2,8,229,236,19,69,1448,366,108,84
4,78,9,232,202,12,65,1474,341,116,92,1,2,653376,1,2,9,229,194,2,97,1484,319,117,69,1,2,8,229,204,14,81,1512,325,102,80
6,79,9,232,180,4,67,1481,355,110,88,1,2,653376,1,2,9,232,202,12,65,1474,341,116,92,1,2,9,229,194,2,97,1484,319,117,69
10,80,10,232,210,6,73,1474,356,110,97,1,2,653376,1,2,9,232,180,4,67,1481,355,110,88,1,2,9,232,202,12,65,1474,341,116,92
7,81,10,232,206,10,78,1392,374,104,88,1,2,653376,1,2,10,232,210,6,73,1474,356,110,97,1,2,9,232,180,4,67,1481,355,110,88
18,82,10,232,225,7,66,1388,363,126,98,1,2,653376,1,2,10,232,206,10,78,1392,374,104,88,1,2,10,232,210,6,73,1474,356,110,97
7,83,11,232,225,18,88,1439,315,116,81,1,2,653376,1,2,10,232,225,7,66,1388,363,126,98,1,2,10,232,206,10,78,1392,374,104,88
14,84,11,214,215,7,67,1448,341,101,57,1,2,653376,1,2,11,232,225,18,88,1439,315,116,81,1,2,10,232,225,7,66,1388,363,126,98
6,85,11,214,233,14,63,1532,334,89,77,1,2,653376,1,2,11,214,215,7,67,1448,341,101,57,1,2,11,232,225,18,88,1439,315,116,81
7,86,11,214,208,6,73,1437,359,100,84,1,2,653376,1,2,11,214,233,14,63,1532,334,89,77,1,2,11,214,215,7,67,1448,341,101,57
12,87,11,214,206,7,71,1384,326,83,108,1,2,653376,1,2,11,214,208,6,73,1437,359,100,84,1,2,11,214,233,14,63,1532,334,89,77
10,88,12,214,228,12,85,1401,355,111,90,1,2,653376,1,2,11,214,206,7,71,1384,326,83,108,1,2,11,214,208,6,73,1437,359,100,84
9,89,12,214,220,10,57,1424,294,94,78,1,2,653376,1,2,12,214,228,12,85,1401,355,111,90,1,2,11,214,206,7,71,1384,326,83,108
11,90,12,189,201,9,75,1445,321,98,81,1,2,653376,1,2,12,214,220,10,57,1424,294,94,78,1,2,12,214,228,12,85,1401,355,111,90
4,91,12,189,197,11,72,1436,336,115,77,1,2,653376,1,2,12,189,201,9,75,1445,321,98,81,1,2,12,214,220,10,57,1424,294,94,78
8,92,12,189,205,4,66,1493,342,95,97,1,9,653376,1,2,12,189,197,11,72,1436,336,115,77,1,2,12,189,201,9,75,1445,321,98,81
9,93,12,189,216,8,67,1363,328,119,88,1,2,653376,1,9,12,189,205,4,66,1493,342,95,97,1,2,12,189,197,11,72,1436,336,115,77
2,94,12,189,226,9,57,1465,348,128,87,1,2,653376,1,2,12,189,216,8,67,1363,328,119,88,1,9,12,189,205,4,66,1493,342,95,97
5,95,12,189,224,2,80,1431,349,96,95,1,2,653376,1,2,12,189,226,9,57,1465,348,128,87,1,2,12,189,216,8,67,1363,328,119,88
2,96,13,168,224,5,77,1407,415,138,106,1,2,653376,1,2,12,189,224,2,80,1431,349,96,95,1,2,12,189,226,9,57,1465,348,128,87
2,97,12,168,200,2,84,1417,418,127,94,1,2,653376,1,2,13,168,224,5,77,1407,415,138,106,1,2,12,189,224,2,80,1431,349,96,95
6,98,12,168,204,2,83,1443,392,138,99,1,2,653376,1,2,12,168,200,2,84,1417,418,127,94,1,2,13,168,224,5,77,1407,415,138,106
10,99,12,168,213,6,75,1435,353,145,102,1,2,653376,1,2,12,168,204,2,83,1443,392,138,99,1,2,12,168,200,2,84,1417,418,127,94
5,100,12,168,238,10,98,1448,378,126,100,1,2,653376,1,2,12,168,213,6,75,1435,353,145,102,1,2,12,168,204,2,83,1443,392,138,99
5,101,12,168,275,5,105,1433,371,139,119,1,2,653376,1,2,12,168,238,10,98,1448,378,126,100,1,2,12,168,213,6,75,1435,353,145,102
3,102,12,168,280,5,72,1405,389,134,113,1,2,653376,1,2,12,168,275,5,105,1433,371,139,119,1,2,12,168,238,10,98,1448,378,126,100
9,103,11,154,238,3,91,1502,383,134,104,1,2,653376,1,2,12,168,280,5,72,1405,389,134,113,1,2,12,168,275,5,105,1433,371,139,119
7,104,11,154,284,9,104,1491,403,146,74,1,2,653376,1,2,11,154,238,3,91,1502,383,134,104,1,2,12,168,280,5,72,1405,389,134,113
7,105,11,154,277,7,102,1416,440,164,93,1,2,653376,1,2,11,154,284,9,104,1491,403,146,74,1,2,11,154,238,3,91,1502,383,134,104
11,106,10,154,281,7,94,1432,448,133,119,1,2,653376,1,2,11,154,277,7,102,1416,440,164,93,1,2,11,154,284,9,104,1491,403,146,74
8,107,10,154,290,11,103,1393,458,154,81,1,2,653376,1,2,10,154,281,7,94,1432,448,133,119,1,2,11,154,277,7,102,1416,440,164,93
9,108,10,146,294,8,104,1434,452,123,99,1,2,653376,1,2,10,154,290,11,103,1393,458,154,81,1,2,10,154,281,7,94,1432,448,133,119
7,109,10,146,281,9,86,1445,437,177,123,1,2,653376,1,2,10,146,294,8,104,1434,452,123,99,1,2,10,154,290,11,103,1393,458,154,81
4,110,9,146,293,7,98,1406,439,164,122,1,2,653376,1,2,10,146,281,9,86,1445,437,177,123,1,2,10,146,294,8,104,1434,452,123,99
11,111,10,146,277,4,72,1376,417,139,125,1,2,653376,1,2,9,146,293,7,98,1406,439,164,122,1,2,10,146,281,9,86,1445,437,177,123
13,112,10,146,325,11,87,1463,426,147,95,1,2,653376,1,2,10,146,277,4,72,1376,417,139,125,1,2,9,146,293,7,98,1406,439,164,122
4,113,9,146,314,13,78,1385,411,143,116,1,2,653376,1,2,10,146,325,11,87,1463,426,147,95,1,2,10,146,277,4,72,1376,417,139,125
7,114,9,153,277,4,69,1360,405,160,113,1,2,653376,1,2,9,146,314,13,78,1385,411,143,116,1,2,10,146,325,11,87,1463,426,147,95
6,115,9,153,238,7,63,1424,402,166,113,1,2,653376,1,2,9,153,277,4,69,1360,405,160,113,1,2,9,146,314,13,78,1385,411,143,116
12,116,9,153,261,6,54,1387,441,172,124,1,2,653376,1,2,9,153,238,7,63,1424,402,166,113,1,2,9,153,277,4,69,1360,405,160,113
6,117,9,153,295,12,78,1395,443,173,119,1,2,653376,1,2,9,153,261,6,54,1387,441,172,124,1,2,9,153,238,7,63,1424,402,166,113
9,118,9,153,235,6,40,1376,436,156,96,1,2,653376,1,2,9,153,295,12,78,1395,443,173,119,1,2,9,153,261,6,54,1387,441,172,124
7,119,9,153,214,9,59,1373,433,118,111,1,2,653376,1,2,9,153,235,6,40,1376,436,156,96,1,2,9,153,295,12,78,1395,443,173,119
6,120,9,141,251,7,45,1394,381,117,112,1,2,653376,1,2,9,153,214,9,59,1373,433,118,111,1,2,9,153,235,6,40,1376,436,156,96
7,121,8,141,231,6,65,1404,403,142,80,1,2,653376,1,2,9,141,251,7,45,1394,381,117,112,1,2,9,153,214,9,59,1373,433,118,111
12,122,9,141,283,7,50,1432,380,112,97,1,2,653376,1,2,8,141,231,6,65,1404,403,142,80,1,2,9,141,251,7,45,1394,381,117,112
3,128,8,133,286,7,57,1373,378,133,110,1,3,653376,1,2,8,133,304,11,40,1410,415,122,97,1,2,8,141,232,7,42,1469,397,117,82
10,129,8,133,283,3,63,1445,391,124,93,1,2,653376,1,3,8,133,286,7,57,1373,378,133,110,1,2,8,133,304,11,40,1410,415,122,97
8,130,8,133,268,10,46,1401,392,100,91,1,2,653376,1,2,8,133,283,3,63,1445,391,124,93,1,3,8,133,286,7,57,1373,378,133,110
10,131,8,133,234,8,63,1421,337,120,96,1,2,653376,1,2,8,133,268,10,46,1401,392,100,91,1,2,8,133,283,3,63,1445,391,124,93
2,132,8,128,229,10,46,1465,353,77,72,1,2,653376,1,2,8,133,234,8,63,1421,337,120,96,1,2,8,133,268,10,46,1401,392,100,91
5,133,8,128,282,2,51,1436,339,94,90,1,2,653376,1,2,8,128,229,10,46,1465,353,77,72,1,2,8,133,234,8,63,1421,337,120,96
7,134,8,128,294,5,45,1411,338,83,54,1,2,653376,1,2,8,128,282,2,51,1436,339,94,90,1,2,8,128,229,10,46,1465,353,77,72
5,135,8,128,265,7,46,1400,304,117,73,1,2,653376,1,2,8,128,294,5,45,1411,338,83,54,1,2,8,128,282,2,51,1436,339,94,90
6,136,8,128,243,5,45,1411,354,95,74,1,2,653376,1,2,8,128,265,7,46,1400,304,117,73,1,2,8,128,294,5,45,1411,338,83,54
3,137,8,128,181,6,33,1342,354,92,85,1,2,653376,1,2,8,128,243,5,45,1411,354,95,74,1,2,8,128,265,7,46,1400,304,117,73
3,138,8,126,177,3,31,1457,289,80,83,1,2,653376,1,2,8,128,181,6,33,1342,354,92,85,1,2,8,128,243,5,45,1411,354,95,74
4,139,8,126,127,3,41,1418,275,76,70,1,2,653376,1,2,8,126,177,3,31,1457,289,80,83,1,2,8,128,181,6,33,1342,354,92,85
5,140,8,126,116,4,22,1372,294,102,61,1,2,653376,1,2,8,126,127,3,41,1418,275,76,70,1,2,8,126,177,3,31,1457,289,80,83
1,141,8,126,118,5,26,1391,291,77,66,1,2,653376,1,2,8,126,116,4,22,1372,294,102,61,1,2,8,126,127,3,41,1418,275,76,70
4,142,8,126,114,1,20,1354,300,94,70,1,2,653376,1,2,8,126,118,5,26,1391,291,77,66,1,2,8,126,116,4,22,1372,294,102,61
1,143,8,126,115,4,27,1363,269,80,70,1,2,653376,1,2,8,126,114,1,20,1354,300,94,70,1,2,8,126,118,5,26,1391,291,77,66
2,144,8,131,90,1,22,1340,238,89,66,1,2,653376,1,2,8,126,115,4,27,1363,269,80,70,1,2,8,126,114,1,20,1354,300,94,70
0,5,3,177,10,0,5,722,81,23,20,2,1,343537,2,1,3,177,13,0,1,746,86,20,21,2,1,3,177,19,0,4,799,87,20,24
0,6,3,177,11,0,3,729,68,18,20,2,1,343537,2,1,3,177,10,0,5,722,81,23,20,2,1,3,177,13,0,1,746,86,20,21
0,7,3,177,16,0,7,723,92,38,22,2,1,343537,2,1,3,177,11,0,3,729,68,18,20,2,1,3,177,10,0,5,722,81,23,20
0,8,3,177,8,0,1,750,96,32,23,2,1,343537,2,1,3,177,16,0,7,723,92,38,22,2,1,3,177,11,0,3,729,68,18,20
0,9,3,177,6,0,2,797,96,23,13,2,1,343537,2,1,3,177,8,0,1,750,96,32,23,2,1,3,177,16,0,7,723,92,38,22
0,10,3,177,5,0,0,718,84,13,12,2,1,343537,2,1,3,177,6,0,2,797,96,23,13,2,1,3,177,8,0,1,750,96,32,23
0,11,3,177,6,0,1,740,66,16,16,2,1,343537,2,1,3,177,5,0,0,718,84,13,12,2,1,3,177,6,0,2,797,96,23,13
1,12,3,206,12,0,1,699,83,22,11,2,1,343537,2,1,3,177,6,0,1,740,66,16,16,2,1,3,177,5,0,0,718,84,13,12
1,13,3,206,8,1,6,715,86,11,7,2,1,343537,2,1,3,206,12,0,1,699,83,22,11,2,1,3,177,6,0,1,740,66,16,16
0,14,3,206,9,1,2,748,45,24,3,2,1,343537,2,1,3,206,8,1,6,715,86,11,7,2,1,3,206,12,0,1,699,83,22,11
0,15,3,206,4,0,2,782,57,24,21,2,1,343537,2,1,3,206,9,1,2,748,45,24,3,2,1,3,206,8,1,6,715,86,11,7
2,16,3,206,2,0,2,755,43,17,15,2,1,343537,2,1,3,206,4,0,2,782,57,24,21,2,1,3,206,9,1,2,748,45,24,3
0,17,3,206,10,2,0,694,58,12,13,2,1,343537,2,1,3,206,2,0,2,755,43,17,15,2,1,3,206,4,0,2,782,57,24,21
0,18,3,206,4,0,3,664,46,26,19,2,1,343537,2,1,3,206,10,2,0,694,58,12,13,2,1,3,206,2,0,2,755,43,17,15
0,19,3,205,0,0,0,614,38,20,7,2,1,343537,2,1,3,206,4,0,3,664,46,26,19,2,1,3,206,10,2,0,694,58,12,13
0,20,3,205,1,0,0,653,37,18,13,2,1,343537,2,1,3,205,0,0,0,614,38,20,7,2,1,3,206,4,0,3,664,46,26,19
0,21,3,205,0,0,1,570,41,21,28,2,1,343537,2,1,3,205,1,0,0,653,37,18,13,2,1,3,205,0,0,0,614,38,20,7
0,22,3,205,1,0,1,592,32,9,25,2,1,343537,2,1,3,205,0,0,1,570,41,21,28,2,1,3,205,1,0,0,653,37,18,13
2,23,3,205,3,0,0,555,49,10,10,2,1,343537,2,1,3,205,1,0,1,592,32,9,25,2,1,3,205,0,0,1,570,41,21,28
0,24,3,195,4,2,0,558,69,7,11,2,1,343537,2,1,3,205,3,0,0,555,49,10,10,2,1,3,205,1,0,1,592,32,9,25
0,25,3,195,0,0,0,546,53,11,8,2,1,343537,2,1,3,195,4,2,0,558,69,7,11,2,1,3,205,3,0,0,555,49,10,10
1,26,3,195,0,0,1,474,25,9,13,2,1,343537,2,1,3,195,0,0,0,546,53,11,8,2,1,3,195,4,2,0,558,69,7,11
0,27,3,195,1,1,0,415,36,16,11,2,1,343537,2,1,3,195,0,0,1,474,25,9,13,2,1,3,195,0,0,0,546,53,11,8
2,28,3,195,0,0,0,433,24,5,14,2,1,343537,2,1,3,195,1,1,0,415,36,16,11,2,1,3,195,0,0,1,474,25,9,13
0,29,3,195,3,2,0,444,32,9,8,2,1,343537,2,1,3,195,0,0,0,433,24,5,14,2,1,3,195,1,1,0,415,36,16,11
0,30,3,195,0,0,0,436,16,7,8,2,1,343537,2,1,3,195,3,2,0,444,32,9,8,2,1,3,195,0,0,0,433,24,5,14
0,31,3,184,1,0,0,439,25,7,10,2,1,343537,2,1,3,195,0,0,0,436,16,7,8,2,1,3,195,3,2,0,444,32,9,8
0,32,3,184,1,0,0,340,16,9,11,2,1,343537,2,1,3,184,1,0,0,439,25,7,10,2,1,3,195,0,0,0,436,16,7,8
0,33,3,184,0,0,0,445,23,8,10,2,1,343537,2,1,3,184,1,0,0,340,16,9,11,2,1,3,184,1,0,0,439,25,7,10
1,34,2,184,1,0,1,450,17,7,8,2,1,343537,2,1,3,184,0,0,0,445,23,8,10,2,1,3,184,1,0,0,340,16,9,11
1,35,2,184,2,1,0,408,23,9,5,2,1,343537,2,1,2,184,1,0,1,450,17,7,8,2,1,3,184,0,0,0,445,23,8,10
1,36,2,184,2,1,0,462,37,10,3,2,1,343537,2,1,2,184,2,1,0,408,23,9,5,2,1,2,184,1,0,1,450,17,7,8
0,37,2,184,1,1,0,465,33,7,6,2,1,343537,2,1,2,184,2,1,0,462,37,10,3,2,1,2,184,2,1,0,408,23,9,5
0,38,2,184,0,0,0,462,16,8,11,2,1,343537,2,1,2,184,1,1,0,465,33,7,6,2,1,2,184,2,1,0,462,37,10,3
0,39,2,184,0,0,0,455,35,5,4,2,1,343537,2,1,2,184,0,0,0,462,16,8,11,2,1,2,184,1,1,0,465,33,7,6
2,40,2,184,0,0,1,539,32,11,12,2,1,343537,2,1,2,184,0,0,0,455,35,5,4,2,1,2,184,0,0,0,462,16,8,11
0,41,2,184,5,2,1,545,47,8,5,2,1,343537,2,1,2,184,0,0,1,539,32,11,12,2,1,2,184,0,0,0,455,35,5,4
0,42,2,181,3,0,4,556,55,12,14,2,1,343537,2,1,2,184,5,2,1,545,47,8,5,2,1,2,184,0,0,1,539,32,11,12
0,43,2,181,3,0,2,620,44,12,12,2,1,343537,2,1,2,181,3,0,4,556,55,12,14,2,1,2,184,5,2,1,545,47,8,5
0,44,2,181,2,0,2,679,37,16,9,2,1,343537,2,1,2,181,3,0,2,620,44,12,12,2,1,2,181,3,0,4,556,55,12,14
0,45,2,181,6,0,5,588,51,7,15,2,1,343537,2,1,2,181,2,0,2,679,37,16,9,2,1,2,181,3,0,2,620,44,12,12
0,46,2,181,13,0,4,598,44,12,9,2,1,343537,2,1,2,181,6,0,5,588,51,7,15,2,1,2,181,2,0,2,679,37,16,9
0,47,2,181,11,0,9,649,51,14,12,2,8,343537,2,1,2,181,13,0,4,598,44,12,9,2,1,2,181,6,0,5,588,51,7,15
