out,in_time,in_temperature_0,in_pm25_0,in_totalOrders_0,in_gap_0,in_ordersAsDest_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_area_0,in_weather_0,in_poiCount,in_area_1,in_weather_1,in_temperature_1,in_pm25_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_area_2,in_weather_2,in_temperature_2,in_pm25_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2
1,20,8,62,16,0,4,767,84,26,25,1,4,653376,1,4,8,62,18,4,4,862,100,35,30,1,4,8,62,18,1,3,846,108,34,26
0,21,8,62,17,1,7,713,125,50,35,1,4,653376,1,4,8,62,16,0,4,767,84,26,25,1,4,8,62,18,4,4,862,100,35,30
1,22,8,62,10,0,6,760,122,43,33,1,4,653376,1,4,8,62,17,1,7,713,125,50,35,1,4,8,62,16,0,4,767,84,26,25
1,23,8,62,8,1,3,664,102,19,33,1,4,653376,1,4,8,62,10,0,6,760,122,43,33,1,4,8,62,17,1,7,713,125,50,35
1,24,8,47,16,1,1,804,104,38,30,1,4,653376,1,4,8,62,8,1,3,664,102,19,33,1,4,8,62,10,0,6,760,122,43,33
0,25,8,47,11,1,4,709,90,34,38,1,4,653376,1,4,8,47,16,1,1,804,104,38,30,1,4,8,62,8,1,3,664,102,19,33
0,26,7,47,9,0,2,754,134,42,35,1,4,653376,1,4,8,47,11,1,4,709,90,34,38,1,4,8,47,16,1,1,804,104,38,30
3,27,7,47,7,0,2,640,108,31,40,1,4,653376,1,4,7,47,9,0,2,754,134,42,35,1,4,8,47,11,1,4,709,90,34,38
0,28,7,47,13,3,0,685,118,32,22,1,4,653376,1,4,7,47,7,0,2,640,108,31,40,1,4,7,47,9,0,2,754,134,42,35
1,29,7,47,12,0,0,732,83,41,28,1,4,653376,1,4,7,47,13,3,0,685,118,32,22,1,4,7,47,7,0,2,640,108,31,40
1,30,7,33,9,1,1,649,109,43,23,1,4,653376,1,4,7,47,12,0,0,732,83,41,28,1,4,7,47,13,3,0,685,118,32,22
1,31,8,33,11,1,2,715,91,28,36,1,4,653376,1,4,7,33,9,1,1,649,109,43,23,1,4,7,47,12,0,0,732,83,41,28
0,32,8,33,3,1,0,674,127,40,26,1,4,653376,1,4,8,33,11,1,2,715,91,28,36,1,4,7,33,9,1,1,649,109,43,23
0,33,8,33,6,0,0,526,83,27,43,1,4,653376,1,4,8,33,3,1,0,674,127,40,26,1,4,8,33,11,1,2,715,91,28,36
1,34,8,33,6,0,1,667,131,34,24,1,4,653376,1,4,8,33,6,0,0,526,83,27,43,1,4,8,33,3,1,0,674,127,40,26
2,35,8,33,12,1,1,678,95,32,38,1,4,653376,1,4,8,33,6,0,1,667,131,34,24,1,4,8,33,6,0,0,526,83,27,43
13,36,8,33,12,2,1,665,104,31,21,1,4,653376,1,4,8,33,12,1,1,678,95,32,38,1,4,8,33,6,0,1,667,131,34,24
11,37,8,33,19,13,2,816,92,40,32,1,4,653376,1,4,8,33,12,2,1,665,104,31,21,1,4,8,33,12,1,1,678,95,32,38
2,38,7,33,31,11,10,659,138,39,28,1,4,653376,1,4,8,33,19,13,2,816,92,40,32,1,4,8,33,12,2,1,665,104,31,21
5,39,7,33,20,2,6,767,150,42,34,1,4,653376,1,4,7,33,31,11,10,659,138,39,28,1,4,8,33,19,13,2,816,92,40,32
0,40,7,33,30,5,7,876,149,50,43,1,4,653376,1,4,7,33,20,2,6,767,150,42,34,1,4,7,33,31,11,10,659,138,39,28
2,41,7,33,37,0,19,921,131,45,54,1,4,653376,1,4,7,33,30,5,7,876,149,50,43,1,4,7,33,20,2,6,767,150,42,34
1,42,7,35,49,2,18,1089,202,46,56,1,4,653376,1,4,7,33,37,0,19,921,131,45,54,1,4,7,33,30,5,7,876,149,50,43
3,43,7,35,77,1,14,1164,223,61,40,1,4,653376,1,4,7,35,49,2,18,1089,202,46,56,1,4,7,33,37,0,19,921,131,45,54
0,44,7,35,103,3,33,1202,269,61,45,1,4,653376,1,4,7,35,77,1,14,1164,223,61,40,1,4,7,35,49,2,18,1089,202,46,56
3,45,7,35,119,0,52,1330,258,74,46,1,4,653376,1,4,7,35,103,3,33,1202,269,61,45,1,4,7,35,77,1,14,1164,223,61,40
2,46,7,35,171,3,71,1318,303,81,76,1,4,653376,1,4,7,35,119,0,52,1330,258,74,46,1,4,7,35,103,3,33,1202,269,61,45
12,47,7,35,220,2,96,1404,347,95,44,1,4,653376,1,4,7,35,171,3,71,1318,303,81,76,1,4,7,35,119,0,52,1330,258,74,46
12,48,7,42,318,12,121,1460,363,89,74,1,4,653376,1,4,7,35,220,2,96,1404,347,95,44,1,4,7,35,171,3,71,1318,303,81,76
56,49,7,42,292,12,96,1535,336,92,82,1,4,653376,1,4,7,42,318,12,121,1460,363,89,74,1,4,7,35,220,2,96,1404,347,95,44
303,50,7,42,395,56,146,1580,372,78,59,1,4,653376,1,4,7,42,292,12,96,1535,336,92,82,1,4,7,42,318,12,121,1460,363,89,74
59,54,7,54,617,197,193,1652,292,107,64,1,2,653376,1,2,7,42,561,149,147,1623,318,82,74,1,2,7,42,484,142,149,1633,331,90,64
5,55,7,54,409,59,140,1655,322,79,69,1,2,653376,1,2,7,54,617,197,193,1652,292,107,64,1,2,7,42,561,149,147,1623,318,82,74
3,56,7,54,269,5,100,1650,299,86,65,1,2,653376,1,2,7,54,409,59,140,1655,322,79,69,1,2,7,54,617,197,193,1652,292,107,64
4,57,7,54,269,3,73,1547,376,91,53,1,2,653376,1,2,7,54,269,5,100,1650,299,86,65,1,2,7,54,409,59,140,1655,322,79,69
5,58,7,54,200,4,69,1571,358,99,72,1,2,653376,1,2,7,54,269,3,73,1547,376,91,53,1,2,7,54,269,5,100,1650,299,86,65
3,59,7,54,200,5,54,1549,344,90,64,1,2,653376,1,2,7,54,200,4,69,1571,358,99,72,1,2,7,54,269,3,73,1547,376,91,53
2,60,7,61,212,3,56,1521,362,125,97,1,2,653376,1,2,7,54,200,5,54,1549,344,90,64,1,2,7,54,200,4,69,1571,358,99,72
4,61,7,61,161,2,56,1543,312,108,112,1,2,653376,1,2,7,61,212,3,56,1521,362,125,97,1,2,7,54,200,5,54,1549,344,90,64
5,62,7,61,141,4,58,1587,297,129,75,1,2,653376,1,2,7,61,161,2,56,1543,312,108,112,1,2,7,61,212,3,56,1521,362,125,97
6,63,7,61,175,5,51,1575,302,85,86,1,2,653376,1,2,7,61,141,4,58,1587,297,129,75,1,2,7,61,161,2,56,1543,312,108,112
6,67,7,56,145,5,56,1558,275,87,75,1,2,653376,1,2,7,61,136,2,63,1546,283,118,75,1,2,7,61,164,0,69,1510,364,100,84
3,68,7,56,186,6,53,1505,309,91,70,1,2,653376,1,2,7,56,145,5,56,1558,275,87,75,1,2,7,61,136,2,63,1546,283,118,75
6,69,7,56,152,3,48,1557,276,99,70,1,2,653376,1,2,7,56,186,6,53,1505,309,91,70,1,2,7,56,145,5,56,1558,275,87,75
5,70,7,56,143,6,62,1541,317,83,71,1,2,653376,1,2,7,56,152,3,48,1557,276,99,70,1,2,7,56,186,6,53,1505,309,91,70
5,71,7,56,168,5,65,1498,330,101,85,1,2,653376,1,2,7,56,143,6,62,1541,317,83,71,1,2,7,56,152,3,48,1557,276,99,70
7,72,7,56,194,5,63,1508,343,93,85,1,2,653376,1,2,7,56,168,5,65,1498,330,101,85,1,2,7,56,143,6,62,1541,317,83,71
8,73,7,45,193,7,61,1514,318,89,120,1,2,653376,1,2,7,56,194,5,63,1508,343,93,85,1,2,7,56,168,5,65,1498,330,101,85
5,74,7,45,177,8,50,1484,332,107,88,1,2,653376,1,2,7,45,193,7,61,1514,318,89,120,1,2,7,56,194,5,63,1508,343,93,85
6,75,6,45,164,5,55,1547,306,106,108,1,2,653376,1,2,7,45,177,8,50,1484,332,107,88,1,2,7,45,193,7,61,1514,318,89,120
4,76,6,45,160,6,59,1517,323,104,111,1,2,653376,1,2,6,45,164,5,55,1547,306,106,108,1,2,7,45,177,8,50,1484,332,107,88
4,77,6,45,190,4,42,1450,329,111,118,1,2,653376,1,2,6,45,160,6,59,1517,323,104,111,1,2,6,45,164,5,55,1547,306,106,108
4,78,6,36,193,4,71,1515,306,105,68,1,2,653376,1,2,6,45,190,4,42,1450,329,111,118,1,2,6,45,160,6,59,1517,323,104,111
8,79,6,36,160,4,55,1504,293,90,89,1,4,653376,1,2,6,36,193,4,71,1515,306,105,68,1,2,6,45,190,4,42,1450,329,111,118
4,80,6,36,198,8,67,1540,309,79,96,1,4,653376,1,4,6,36,160,4,55,1504,293,90,89,1,2,6,36,193,4,71,1515,306,105,68
7,81,6,36,171,4,73,1475,310,89,81,1,4,653376,1,4,6,36,198,8,67,1540,309,79,96,1,4,6,36,160,4,55,1504,293,90,89
5,82,6,36,178,7,56,1517,346,89,102,1,4,653376,1,4,6,36,171,4,73,1475,310,89,81,1,4,6,36,198,8,67,1540,309,79,96
4,83,6,36,197,5,74,1574,329,85,98,1,4,653376,1,4,6,36,178,7,56,1517,346,89,102,1,4,6,36,171,4,73,1475,310,89,81
8,84,6,41,203,4,73,1560,275,105,77,1,4,653376,1,4,6,36,197,5,74,1574,329,85,98,1,4,6,36,178,7,56,1517,346,89,102
6,85,6,41,201,8,62,1528,324,124,88,1,4,653376,1,4,6,41,203,4,73,1560,275,105,77,1,4,6,36,197,5,74,1574,329,85,98
6,86,6,41,207,6,41,1476,283,110,80,1,4,653376,1,4,6,41,201,8,62,1528,324,124,88,1,4,6,41,203,4,73,1560,275,105,77
6,87,6,41,197,6,62,1451,318,91,74,1,4,653376,1,4,6,41,207,6,41,1476,283,110,80,1,4,6,41,201,8,62,1528,324,124,88
5,88,6,41,188,6,54,1498,299,82,84,1,4,653376,1,4,6,41,197,6,62,1451,318,91,74,1,4,6,41,207,6,41,1476,283,110,80
9,89,6,41,171,5,55,1500,329,114,79,1,4,653376,1,4,6,41,188,6,54,1498,299,82,84,1,4,6,41,197,6,62,1451,318,91,74
4,90,6,55,183,9,59,1509,245,90,74,1,4,653376,1,4,6,41,171,5,55,1500,329,114,79,1,4,6,41,188,6,54,1498,299,82,84
5,91,6,55,182,4,41,1444,308,107,72,1,4,653376,1,4,6,55,183,9,59,1509,245,90,74,1,4,6,41,171,5,55,1500,329,114,79
5,92,6,55,187,5,65,1506,329,111,83,1,4,653376,1,4,6,55,182,4,41,1444,308,107,72,1,4,6,55,183,9,59,1509,245,90,74
6,93,6,55,188,5,81,1475,318,106,81,1,4,653376,1,4,6,55,187,5,65,1506,329,111,83,1,4,6,55,182,4,41,1444,308,107,72
5,94,6,55,201,6,66,1484,374,96,82,1,4,653376,1,4,6,55,188,5,81,1475,318,106,81,1,4,6,55,187,5,65,1506,329,111,83
6,95,6,55,217,5,67,1519,327,99,90,1,4,653376,1,4,6,55,201,6,66,1484,374,96,82,1,4,6,55,188,5,81,1475,318,106,81
3,96,6,55,176,6,53,1500,446,155,100,1,4,653376,1,4,6,55,217,5,67,1519,327,99,90,1,4,6,55,201,6,66,1484,374,96,82
3,97,6,55,235,3,65,1523,386,129,81,1,4,653376,1,4,6,55,176,6,53,1500,446,155,100,1,4,6,55,217,5,67,1519,327,99,90
4,98,6,55,243,3,76,1455,438,140,118,1,4,653376,1,4,6,55,235,3,65,1523,386,129,81,1,4,6,55,176,6,53,1500,446,155,100
3,99,6,55,234,4,67,1489,409,106,110,1,4,653376,1,4,6,55,243,3,76,1455,438,140,118,1,4,6,55,235,3,65,1523,386,129,81
7,100,6,55,229,3,70,1415,441,124,90,1,4,653376,1,4,6,55,234,4,67,1489,409,106,110,1,4,6,55,243,3,76,1455,438,140,118
3,101,6,67,235,7,55,1442,447,148,83,1,4,653376,1,4,6,55,229,3,70,1415,441,124,90,1,4,6,55,234,4,67,1489,409,106,110
4,105,5,67,282,4,93,1483,447,132,125,1,4,653376,1,4,6,67,301,9,86,1469,442,135,119,1,4,6,67,248,8,63,1459,423,123,89
6,106,5,67,244,4,82,1431,516,181,116,1,4,653376,1,4,5,67,282,4,93,1483,447,132,125,1,4,6,67,301,9,86,1469,442,135,119
8,107,5,69,341,6,141,1464,516,174,117,1,4,653376,1,4,5,67,244,4,82,1431,516,181,116,1,4,5,67,282,4,93,1483,447,132,125
10,108,5,69,333,8,151,1447,539,181,117,1,4,653376,1,4,5,69,341,6,141,1464,516,174,117,1,4,5,67,244,4,82,1431,516,181,116
12,109,5,69,339,10,102,1438,505,196,117,1,4,653376,1,4,5,69,333,8,151,1447,539,181,117,1,4,5,69,341,6,141,1464,516,174,117
10,110,5,69,336,12,99,1463,464,161,74,1,4,653376,1,4,5,69,339,10,102,1438,505,196,117,1,4,5,69,333,8,151,1447,539,181,117
7,111,5,69,291,10,80,1478,527,182,122,1,4,653376,1,4,5,69,336,12,99,1463,464,161,74,1,4,5,69,339,10,102,1438,505,196,117
3,112,6,69,280,7,84,1471,437,121,86,1,4,653376,1,4,5,69,291,10,80,1478,527,182,122,1,4,5,69,336,12,99,1463,464,161,74
6,113,6,69,260,3,85,1436,479,177,134,1,4,653376,1,4,6,69,280,7,84,1471,437,121,86,1,4,5,69,291,10,80,1478,527,182,122
11,114,6,59,256,6,65,1456,503,151,118,1,4,653376,1,4,6,69,260,3,85,1436,479,177,134,1,4,6,69,280,7,84,1471,437,121,86
6,115,6,59,249,11,66,1432,431,153,112,1,2,653376,1,4,6,59,256,6,65,1456,503,151,118,1,4,6,69,260,3,85,1436,479,177,134
4,116,5,59,257,6,58,1445,493,175,107,1,2,653376,1,2,6,59,249,11,66,1432,431,153,112,1,4,6,59,256,6,65,1456,503,151,118
10,117,5,59,229,4,57,1491,450,157,115,1,2,653376,1,2,5,59,257,6,58,1445,493,175,107,1,2,6,59,249,11,66,1432,431,153,112
8,118,5,59,212,10,64,1505,442,161,120,1,2,653376,1,2,5,59,229,4,57,1491,450,157,115,1,2,5,59,257,6,58,1445,493,175,107
4,119,5,55,260,8,62,1475,420,136,137,1,2,653376,1,2,5,59,212,10,64,1505,442,161,120,1,2,5,59,229,4,57,1491,450,157,115
7,120,5,72,206,4,50,1512,446,119,100,1,2,653376,1,2,5,55,260,8,62,1475,420,136,137,1,2,5,59,212,10,64,1505,442,161,120
7,121,5,72,241,7,65,1503,396,141,91,1,2,653376,1,2,5,72,206,4,50,1512,446,119,100,1,2,5,55,260,8,62,1475,420,136,137
6,122,5,72,262,7,52,1496,410,134,108,1,2,653376,1,2,5,72,241,7,65,1503,396,141,91,1,2,5,72,206,4,50,1512,446,119,100
9,123,5,72,255,6,56,1451,422,113,92,1,4,653376,1,2,5,72,262,7,52,1496,410,134,108,1,2,5,72,241,7,65,1503,396,141,91
11,124,5,72,266,9,45,1527,403,125,79,1,4,653376,1,4,5,72,255,6,56,1451,422,113,92,1,2,5,72,262,7,52,1496,410,134,108
2,125,5,72,294,11,58,1506,425,103,104,1,4,653376,1,4,5,72,266,9,45,1527,403,125,79,1,4,5,72,255,6,56,1451,422,113,92
15,126,5,82,267,2,50,1480,374,142,122,1,4,653376,1,4,5,72,294,11,58,1506,425,103,104,1,4,5,72,266,9,45,1527,403,125,79
6,127,5,82,255,15,58,1515,418,124,60,1,4,653376,1,4,5,82,267,2,50,1480,374,142,122,1,4,5,72,294,11,58,1506,425,103,104
2,128,5,82,293,6,58,1419,399,141,87,1,4,653376,1,4,5,82,255,15,58,1515,418,124,60,1,4,5,82,267,2,50,1480,374,142,122
1,5,8,121,7,0,1,737,67,25,11,2,4,343537,2,4,8,121,9,0,2,732,82,15,16,2,4,8,121,4,0,1,703,50,16,17
0,6,8,103,7,1,0,709,52,26,9,2,4,343537,2,4,8,121,7,0,1,737,67,25,11,2,4,8,121,9,0,2,732,82,15,16
0,7,8,103,7,0,1,746,54,13,18,2,4,343537,2,4,8,103,7,1,0,709,52,26,9,2,4,8,121,7,0,1,737,67,25,11
0,8,8,103,8,0,0,692,55,13,18,2,4,343537,2,4,8,103,7,0,1,746,54,13,18,2,4,8,103,7,1,0,709,52,26,9
0,9,8,103,7,0,0,627,45,11,11,2,4,343537,2,4,8,103,8,0,0,692,55,13,18,2,4,8,103,7,0,1,746,54,13,18
0,10,8,103,5,0,1,635,44,9,8,2,4,343537,2,4,8,103,7,0,0,627,45,11,11,2,4,8,103,8,0,0,692,55,13,18
1,11,8,103,3,0,0,613,45,15,13,2,4,343537,2,4,8,103,5,0,1,635,44,9,8,2,4,8,103,7,0,0,627,45,11,11
0,12,8,83,2,1,0,640,46,24,11,2,4,343537,2,4,8,103,3,0,0,613,45,15,13,2,4,8,103,5,0,1,635,44,9,8
0,13,8,83,0,0,1,603,49,17,18,2,4,343537,2,4,8,83,2,1,0,640,46,24,11,2,4,8,103,3,0,0,613,45,15,13
0,14,8,83,2,0,1,550,37,9,7,2,4,343537,2,4,8,83,0,0,1,603,49,17,18,2,4,8,83,2,1,0,640,46,24,11
1,15,8,83,4,0,0,529,33,15,12,2,4,343537,2,4,8,83,2,0,1,550,37,9,7,2,4,8,83,0,0,1,603,49,17,18
1,16,8,83,2,1,0,524,29,10,16,2,4,343537,2,4,8,83,4,0,0,529,33,15,12,2,4,8,83,2,0,1,550,37,9,7
2,17,8,83,3,1,0,528,47,10,13,2,4,343537,2,4,8,83,2,1,0,524,29,10,16,2,4,8,83,4,0,0,529,33,15,12
0,18,8,62,3,2,1,549,33,8,11,2,4,343537,2,4,8,83,3,1,0,528,47,10,13,2,4,8,83,2,1,0,524,29,10,16
0,19,8,62,0,0,2,460,28,4,10,2,4,343537,2,4,8,62,3,2,1,549,33,8,11,2,4,8,83,3,1,0,528,47,10,13
0,20,8,62,1,0,0,503,19,6,10,2,4,343537,2,4,8,62,0,0,2,460,28,4,10,2,4,8,62,3,2,1,549,33,8,11
0,21,8,62,0,0,0,486,20,3,8,2,4,343537,2,4,8,62,1,0,0,503,19,6,10,2,4,8,62,0,0,2,460,28,4,10
0,22,8,62,0,0,2,357,41,11,15,2,4,343537,2,4,8,62,0,0,0,486,20,3,8,2,4,8,62,1,0,0,503,19,6,10
0,23,8,62,0,0,0,398,24,11,5,2,4,343537,2,4,8,62,0,0,2,357,41,11,15,2,4,8,62,0,0,0,486,20,3,8
0,24,8,47,0,0,0,427,21,7,7,2,4,343537,2,4,8,62,0,0,0,398,24,11,5,2,4,8,62,0,0,2,357,41,11,15
0,25,8,47,0,0,0,385,23,8,10,2,4,343537,2,4,8,47,0,0,0,427,21,7,7,2,4,8,62,0,0,0,398,24,11,5
0,26,7,47,0,0,0,342,16,6,11,2,4,343537,2,4,8,47,0,0,0,385,23,8,10,2,4,8,47,0,0,0,427,21,7,7
0,27,7,47,0,0,0,312,15,9,6,2,4,343537,2,4,7,47,0,0,0,342,16,6,11,2,4,8,47,0,0,0,385,23,8,10
2,28,7,47,0,0,0,297,24,8,7,2,4,343537,2,4,7,47,0,0,0,312,15,9,6,2,4,7,47,0,0,0,342,16,6,11
0,29,7,47,2,2,0,299,19,5,11,2,4,343537,2,4,7,47,0,0,0,297,24,8,7,2,4,7,47,0,0,0,312,15,9,6
0,30,7,33,0,0,0,333,22,7,3,2,4,343537,2,4,7,47,2,2,0,299,19,5,11,2,4,7,47,0,0,0,297,24,8,7
0,31,8,33,0,0,0,376,24,3,10,2,4,343537,2,4,7,33,0,0,0,333,22,7,3,2,4,7,47,2,2,0,299,19,5,11
0,32,8,33,0,0,0,420,14,7,14,2,4,343537,2,4,8,33,0,0,0,376,24,3,10,2,4,7,33,0,0,0,333,22,7,3
2,33,8,33,0,0,0,358,22,16,4,2,4,343537,2,4,8,33,0,0,0,420,14,7,14,2,4,8,33,0,0,0,376,24,3,10
2,34,8,33,2,2,0,429,11,6,3,2,4,343537,2,4,8,33,0,0,0,358,22,16,4,2,4,8,33,0,0,0,420,14,7,14
1,35,8,33,3,2,0,436,27,7,7,2,4,343537,2,4,8,33,2,2,0,429,11,6,3,2,4,8,33,0,0,0,358,22,16,4
0,36,8,33,1,1,0,457,27,23,15,2,4,343537,2,4,8,33,3,2,0,436,27,7,7,2,4,8,33,2,2,0,429,11,6,3
3,37,8,33,0,0,0,515,42,14,23,2,4,343537,2,4,8,33,1,1,0,457,27,23,15,2,4,8,33,3,2,0,436,27,7,7
2,38,7,33,5,3,1,439,29,10,9,2,4,343537,2,4,8,33,0,0,0,515,42,14,23,2,4,8,33,1,1,0,457,27,23,15
1,39,7,33,5,2,2,541,40,20,11,2,4,343537,2,4,7,33,5,3,1,439,29,10,9,2,4,8,33,0,0,0,515,42,14,23
0,40,7,33,4,1,1,571,45,17,20,2,4,343537,2,4,7,33,5,2,2,541,40,20,11,2,4,7,33,5,3,1,439,29,10,9
0,41,7,33,12,0,3,622,57,16,14,2,4,343537,2,4,7,33,4,1,1,571,45,17,20,2,4,7,33,5,2,2,541,40,20,11
1,42,7,35,12,0,5,621,60,15,12,2,4,343537,2,4,7,33,12,0,3,622,57,16,14,2,4,7,33,4,1,1,571,45,17,20
1,43,7,35,16,1,4,613,53,28,22,2,4,343537,2,4,7,35,12,0,5,621,60,15,12,2,4,7,33,12,0,3,622,57,16,14
0,44,7,35,11,1,5,633,100,13,8,2,4,343537,2,4,7,35,16,1,4,613,53,28,22,2,4,7,35,12,0,5,621,60,15,12
1,45,7,35,27,0,7,665,92,21,14,2,4,343537,2,4,7,35,11,1,5,633,100,13,8,2,4,7,35,16,1,4,613,53,28,22
2,46,7,35,33,1,4,629,144,31,17,2,4,343537,2,4,7,35,27,0,7,665,92,21,14,2,4,7,35,11,1,5,633,100,13,8
4,47,7,35,39,2,10,605,160,32,16,2,4,343537,2,4,7,35,33,1,4,629,144,31,17,2,4,7,35,27,0,7,665,92,21,14
2,48,7,42,45,4,11,606,183,45,18,2,4,343537,2,4,7,35,39,2,10,605,160,32,16,2,4,7,35,33,1,4,629,144,31,17
0,49,7,42,36,2,17,657,191,38,18,2,4,343537,2,4,7,42,45,4,11,606,183,45,18,2,4,7,35,39,2,10,605,160,32,16
2,50,7,42,36,0,12,688,179,40,20,2,4,343537,2,4,7,42,36,2,17,657,191,38,18,2,4,7,42,45,4,11,606,183,45,18
2,54,7,54,24,2,5,728,136,34,5,2,2,343537,2,2,7,42,22,0,9,654,147,25,18,2,2,7,42,47,0,11,676,168,34,33
0,55,7,54,22,2,10,720,123,29,19,2,2,343537,2,2,7,54,24,2,5,728,136,34,5,2,2,7,42,22,0,9,654,147,25,18
1,56,7,54,11,0,8,728,131,27,26,2,2,343537,2,2,7,54,22,2,10,720,123,29,19,2,2,7,54,24,2,5,728,136,34,5
0,57,7,54,20,1,6,656,155,38,23,2,2,343537,2,2,7,54,11,0,8,728,131,27,26,2,2,7,54,22,2,10,720,123,29,19
0,58,7,54,25,0,5,685,116,28,7,2,2,343537,2,2,7,54,20,1,6,656,155,38,23,2,2,7,54,11,0,8,728,131,27,26
0,59,7,54,26,0,7,662,179,31,16,2,2,343537,2,2,7,54,25,0,5,685,116,28,7,2,2,7,54,20,1,6,656,155,38,23
0,60,7,61,9,0,12,705,142,38,23,2,2,343537,2,2,7,54,26,0,7,662,179,31,16,2,2,7,54,25,0,5,685,116,28,7
1,61,7,61,16,0,9,630,143,34,21,2,2,343537,2,2,7,61,9,0,12,705,142,38,23,2,2,7,54,26,0,7,662,179,31,16
0,62,7,61,16,1,5,694,125,34,23,2,2,343537,2,2,7,61,16,0,9,630,143,34,21,2,2,7,61,9,0,12,705,142,38,23
0,63,7,61,15,0,8,682,125,32,25,2,2,343537,2,2,7,61,16,1,5,694,125,34,23,2,2,7,61,16,0,9,630,143,34,21
0,67,7,56,14,0,9,644,120,25,18,2,2,343537,2,2,7,61,18,0,8,625,142,42,35,2,2,7,61,15,0,6,607,107,27,17
0,68,7,56,21,0,8,680,153,25,28,2,2,343537,2,2,7,56,14,0,9,644,120,25,18,2,2,7,61,18,0,8,625,142,42,35
0,69,7,56,12,0,7,698,143,25,19,2,2,343537,2,2,7,56,21,0,8,680,153,25,28,2,2,7,56,14,0,9,644,120,25,18
0,70,7,56,21,0,11,638,125,31,20,2,2,343537,2,2,7,56,12,0,7,698,143,25,19,2,2,7,56,21,0,8,680,153,25,28
0,71,7,56,18,0,5,645,172,40,17,2,2,343537,2,2,7,56,21,0,11,638,125,31,20,2,2,7,56,12,0,7,698,143,25,19
3,72,7,56,20,0,8,706,145,28,19,2,2,343537,2,2,7,56,18,0,5,645,172,40,17,2,2,7,56,21,0,11,638,125,31,20
1,73,7,45,21,3,8,629,127,27,27,2,2,343537,2,2,7,56,20,0,8,706,145,28,19,2,2,7,56,18,0,5,645,172,40,17
0,74,7,45,12,1,3,710,144,33,25,2,2,343537,2,2,7,45,21,3,8,629,127,27,27,2,2,7,56,20,0,8,706,145,28,19
0,75,6,45,21,0,6,599,152,35,18,2,2,343537,2,2,7,45,12,1,3,710,144,33,25,2,2,7,45,21,3,8,629,127,27,27
