area,time,timeSpan,poiCount,weather,temperature,pm25,totalOrders,gap,gapRate,ordersAsDest,lv1,lv2,lv3,lv4
1,26,04:10:00==>04:20:00,653376,3,3,103,5,2,0.4,2,559,129,22,48
1,27,04:20:00==>04:30:00,653376,3,3,103,9,0,0,3,690,106,38,42
1,28,04:30:00==>04:40:00,653376,3,3,103,7,1,0.14285714285714285,0,649,100,34,34
1,29,04:40:00==>04:50:00,653376,3,3,103,5,1,0.2,2,585,104,28,46
1,30,04:50:00==>05:00:00,653376,3,3,103,8,3,0.375,0,626,117,40,26
1,31,05:00:00==>05:10:00,653376,3,3,104,11,8,0.7272727272727273,1,766,94,39,24
1,32,05:10:00==>05:20:00,653376,3,3,104,8,0,0,1,696,85,26,48
1,33,05:20:00==>05:30:00,653376,3,3,104,3,0,0,1,628,108,40,38
1,34,05:30:00==>05:40:00,653376,3,3,104,8,2,0.25,0,738,93,24,43
1,35,05:40:00==>05:50:00,653376,3,3,104,9,1,0.1111111111111111,3,778,110,51,30
1,36,05:50:00==>06:00:00,653376,3,3,104,17,4,0.23529411764705882,5,844,94,35,47
1,37,06:00:00==>06:10:00,653376,3,3,99,21,7,0.3333333333333333,5,793,108,43,50
1,38,06:10:00==>06:20:00,653376,3,3,99,22,7,0.3181818181818182,3,862,140,52,34
1,39,06:20:00==>06:30:00,653376,3,3,99,25,1,0.04,7,954,80,59,32
1,40,06:30:00==>06:40:00,653376,3,3,99,49,3,0.061224489795918366,14,963,142,46,39
1,41,06:40:00==>06:50:00,653376,3,3,87,39,1,0.02564102564102564,13,1055,173,76,47
1,42,06:50:00==>07:00:00,653376,2,3,87,55,3,0.05454545454545454,13,1156,214,55,71
1,43,07:00:00==>07:10:00,653376,2,3,87,89,3,0.033707865168539325,26,1309,227,45,50
1,44,07:10:00==>07:20:00,653376,2,3,87,101,3,0.0297029702970297,44,1283,235,71,44
1,45,07:20:00==>07:30:00,653376,2,3,87,135,2,0.014814814814814815,53,1395,290,89,57
1,46,07:30:00==>07:40:00,653376,2,3,87,242,6,0.024793388429752067,86,1402,326,108,80
1,47,07:40:00==>07:50:00,653376,2,3,81,270,1,0.003703703703703704,106,1502,378,118,72
1,48,07:50:00==>08:00:00,653376,2,3,81,236,6,0.025423728813559324,87,1558,406,122,79
1,49,08:00:00==>08:10:00,653376,2,3,81,341,7,0.020527859237536656,116,1566,384,118,75
1,50,08:10:00==>08:20:00,653376,2,3,81,380,8,0.021052631578947368,108,1567,342,110,88
1,51,08:20:00==>08:30:00,653376,2,3,81,294,4,0.013605442176870748,71,1643,312,119,47
1,52,08:30:00==>08:40:00,653376,2,3,81,358,4,0.0111731843575419,114,1643,350,88,63
1,53,08:40:00==>08:50:00,653376,2,3,84,382,5,0.013089005235602094,129,1611,323,84,85
1,54,08:50:00==>09:00:00,653376,2,3,84,278,7,0.025179856115107913,78,1641,385,80,49
1,55,09:00:00==>09:10:00,653376,2,3,84,222,7,0.03153153153153153,63,1596,320,107,68
1,56,09:10:00==>09:20:00,653376,2,3,84,245,3,0.012244897959183673,51,1620,320,88,82
1,57,09:20:00==>09:30:00,653376,2,3,84,191,2,0.010471204188481676,48,1599,375,96,81
1,58,09:30:00==>09:40:00,653376,2,3,84,153,3,0.0196078431372549,63,1591,361,77,71
1,59,09:40:00==>09:50:00,653376,2,3,84,155,4,0.025806451612903226,46,1570,332,75,66
1,60,09:50:00==>10:00:00,653376,2,3,84,153,4,0.026143790849673203,44,1565,274,110,76
1,61,10:00:00==>10:10:00,653376,2,3,84,131,3,0.022900763358778626,49,1583,306,89,92
1,62,10:10:00==>10:20:00,653376,2,3,84,125,3,0.024,53,1511,357,99,81
1,63,10:20:00==>10:30:00,653376,2,3,84,123,3,0.024390243902439025,46,1551,261,77,73
1,64,10:30:00==>10:40:00,653376,2,3,84,135,2,0.014814814814814815,35,1510,275,106,87
1,65,10:40:00==>10:50:00,653376,2,3,85,127,3,0.023622047244094488,55,1467,249,95,79
1,66,10:50:00==>11:00:00,653376,2,3,85,138,5,0.036231884057971016,37,1539,272,95,89
1,67,11:00:00==>11:10:00,653376,2,3,85,115,3,0.02608695652173913,45,1540,290,93,108
1,68,11:10:00==>11:20:00,653376,2,3,85,140,2,0.014285714285714285,44,1530,297,113,80
1,69,11:20:00==>11:30:00,653376,2,3,85,130,6,0.046153846153846156,49,1441,257,72,66
1,70,11:30:00==>11:40:00,653376,2,4,85,139,9,0.06474820143884892,35,1585,282,71,77
1,71,11:40:00==>11:50:00,653376,2,4,88,149,6,0.040268456375838924,46,1571,291,89,86
1,72,11:50:00==>12:00:00,653376,2,3,88,164,4,0.024390243902439025,49,1480,329,110,80
1,73,12:00:00==>12:10:00,653376,2,3,88,160,11,0.06875,47,1507,324,108,111
1,74,12:10:00==>12:20:00,653376,2,3,88,170,7,0.041176470588235294,41,1502,300,137,80
1,75,12:20:00==>12:30:00,653376,2,3,88,134,2,0.014925373134328358,43,1489,319,88,82
1,76,12:30:00==>12:40:00,653376,2,4,88,169,3,0.01775147928994083,52,1493,273,99,67
1,77,12:40:00==>12:50:00,653376,2,4,88,143,3,0.02097902097902098,58,1530,287,91,110
1,78,12:50:00==>13:00:00,653376,2,4,88,188,8,0.0425531914893617,42,1490,309,108,79
1,79,13:00:00==>13:10:00,653376,2,4,88,178,2,0.011235955056179775,56,1463,283,76,59
1,80,13:10:00==>13:20:00,653376,2,4,88,177,2,0.011299435028248588,46,1436,285,96,93
1,81,13:20:00==>13:30:00,653376,2,4,88,168,5,0.02976190476190476,40,1485,235,83,61
1,82,13:30:00==>13:40:00,653376,2,4,88,143,4,0.027972027972027972,55,1466,285,85,94
1,83,13:40:00==>13:50:00,653376,2,4,90,181,6,0.03314917127071823,58,1451,289,88,61
1,84,13:50:00==>14:00:00,653376,2,4,90,142,4,0.028169014084507043,71,1426,305,111,54
1,85,14:00:00==>14:10:00,653376,2,5,90,165,3,0.01818181818181818,46,1523,266,89,78
1,86,14:10:00==>14:20:00,653376,2,5,90,145,5,0.034482758620689655,63,1523,257,99,70
1,87,14:20:00==>14:30:00,653376,2,5,90,136,5,0.03676470588235294,43,1568,273,71,75
1,88,14:30:00==>14:40:00,653376,2,5,90,132,2,0.015151515151515152,47,1523,276,88,97
1,89,14:40:00==>14:50:00,653376,2,5,90,156,5,0.03205128205128205,55,1494,309,90,87
1,90,14:50:00==>15:00:00,653376,2,5,90,144,6,0.041666666666666664,39,1447,264,100,87
1,91,15:00:00==>15:10:00,653376,2,5,90,173,8,0.046242774566473986,71,1563,262,83,85
1,92,15:10:00==>15:20:00,653376,2,5,90,188,23,0.12234042553191489,69,1484,277,80,99
1,93,15:20:00==>15:30:00,653376,2,5,90,179,28,0.1564245810055866,71,1473,291,71,84
1,94,15:30:00==>15:40:00,653376,2,5,90,163,2,0.012269938650306749,56,1558,295,78,63
1,95,15:40:00==>15:50:00,653376,2,5,93,164,8,0.04878048780487805,47,1499,413,128,86
1,96,15:50:00==>16:00:00,653376,2,5,93,146,4,0.0273972602739726,48,1479,359,136,104
1,97,16:00:00==>16:10:00,653376,2,5,93,201,5,0.024875621890547265,58,1446,355,115,110
1,98,16:10:00==>16:20:00,653376,2,5,93,184,4,0.021739130434782608,40,1461,392,126,82
1,99,16:20:00==>16:30:00,653376,2,5,93,162,4,0.024691358024691357,53,1515,405,132,102
1,100,16:30:00==>16:40:00,653376,2,5,93,227,4,0.01762114537444934,68,1510,371,135,106
1,101,16:40:00==>16:50:00,653376,2,5,91,196,3,0.015306122448979591,66,1477,394,144,111
1,102,16:50:00==>17:00:00,653376,2,5,91,189,3,0.015873015873015872,68,1505,449,129,105
1,103,17:00:00==>17:10:00,653376,2,4,91,269,3,0.011152416356877323,87,1521,377,130,109
1,104,17:10:00==>17:20:00,653376,2,4,91,268,10,0.03731343283582089,98,1452,464,156,89
1,105,17:20:00==>17:30:00,653376,2,4,91,266,8,0.03007518796992481,80,1486,446,135,121
1,106,17:30:00==>17:40:00,653376,2,4,91,283,6,0.02120141342756184,96,1515,477,178,97
1,107,17:40:00==>17:50:00,653376,2,4,93,267,2,0.00749063670411985,124,1481,440,164,129
1,108,17:50:00==>18:00:00,653376,2,4,93,250,8,0.032,106,1452,500,133,114
1,109,18:00:00==>18:10:00,653376,2,4,93,264,5,0.01893939393939394,100,1450,488,152,103
1,110,18:10:00==>18:20:00,653376,2,4,93,260,9,0.03461538461538462,73,1451,486,147,126
1,111,18:20:00==>18:30:00,653376,2,4,93,249,7,0.028112449799196786,96,1496,440,170,93
1,112,18:30:00==>18:40:00,653376,2,4,93,243,2,0.00823045267489712,80,1458,434,133,103
1,113,18:40:00==>18:50:00,653376,2,4,95,214,1,0.004672897196261682,78,1468,406,192,89
1,114,18:50:00==>19:00:00,653376,2,4,95,214,4,0.018691588785046728,65,1497,394,147,123
1,115,19:00:00==>19:10:00,653376,2,4,95,204,3,0.014705882352941176,57,1425,430,126,124
1,116,19:10:00==>19:20:00,653376,2,4,95,203,6,0.029556650246305417,60,1473,406,147,125
1,117,19:20:00==>19:30:00,653376,2,4,95,218,2,0.009174311926605505,52,1559,349,130,119
1,118,19:30:00==>19:40:00,653376,2,4,95,212,2,0.009433962264150943,77,1443,397,168,117
1,119,19:40:00==>19:50:00,653376,2,4,101,219,6,0.0273972602739726,55,1504,386,131,83
1,120,19:50:00==>20:00:00,653376,2,4,101,218,3,0.013761467889908258,51,1553,369,124,102
1,121,20:00:00==>20:10:00,653376,2,4,101,213,8,0.03755868544600939,56,1504,340,124,118
1,122,20:10:00==>20:20:00,653376,2,4,101,224,4,0.017857142857142856,47,1529,394,133,93
1,123,20:20:00==>20:30:00,653376,2,4,101,179,3,0.01675977653631285,50,1493,382,136,88
1,124,20:30:00==>20:40:00,653376,2,4,101,223,11,0.04932735426008968,43,1469,352,123,105
1,125,20:40:00==>20:50:00,653376,2,4,103,219,9,0.0410958904109589,44,1467,358,125,74
1,126,20:50:00==>21:00:00,653376,2,3,103,206,3,0.014563106796116505,44,1515,324,105,107
1,127,21:00:00==>21:10:00,653376,2,3,103,262,5,0.019083969465648856,50,1488,333,108,85
1,128,21:10:00==>21:20:00,653376,2,3,103,268,9,0.033582089552238806,61,1414,356,109,83
1,129,21:20:00==>21:30:00,653376,2,3,103,192,8,0.041666666666666664,45,1462,374,106,88
1,130,21:30:00==>21:40:00,653376,2,3,103,211,8,0.037914691943127965,52,1459,348,114,81
1,131,21:40:00==>21:50:00,653376,2,3,106,170,2,0.011764705882352941,44,1463,298,93,78
1,132,21:50:00==>22:00:00,653376,2,3,106,209,4,0.019138755980861243,32,1424,355,79,61
1,133,22:00:00==>22:10:00,653376,2,3,106,195,4,0.020512820512820513,34,1463,312,83,78
1,134,22:10:00==>22:20:00,653376,2,3,106,139,1,0.007194244604316547,41,1394,295,112,72
1,135,22:20:00==>22:30:00,653376,2,3,106,147,2,0.013605442176870748,32,1405,285,71,74
1,136,22:30:00==>22:40:00,653376,2,3,106,102,6,0.058823529411764705,24,1391,244,87,76
1,137,22:40:00==>22:50:00,653376,2,3,106,104,0,0,24,1379,273,78,82
1,138,22:50:00==>23:00:00,653376,2,3,106,104,0,0,27,1398,251,80,75
1,139,23:00:00==>23:10:00,653376,2,3,106,72,1,0.013888888888888888,22,1390,244,77,78
1,140,23:10:00==>23:20:00,653376,2,3,106,89,5,0.056179775280898875,17,1378,222,65,55
1,141,23:20:00==>23:30:00,653376,2,3,106,69,2,0.028985507246376812,15,1327,274,66,62
1,142,23:30:00==>23:40:00,653376,2,3,110,59,0,0,18,1297,187,79,62
1,143,23:40:00==>23:50:00,653376,2,3,110,77,3,0.03896103896103896,12,1294,224,70,63
1,144,23:50:00==>00:00:00,653376,2,3,112,67,4,0.05970149253731343,13,1254,226,76,45
2,1,00:00:00==>00:10:00,343537,3,3,94,8,0,0,2,,,,
2,2,00:10:00==>00:20:00,343537,3,3,94,9,0,0,0,676,57,17,23
2,3,00:20:00==>00:30:00,343537,3,3,94,5,1,0.2,2,726,72,17,16
2,4,00:30:00==>00:40:00,343537,3,3,96,6,0,0,2,641,61,25,20
2,5,00:40:00==>00:50:00,343537,3,3,99,3,0,0,1,697,63,14,12
2,6,00:50:00==>01:00:00,343537,3,3,99,11,0,0,0,708,57,9,19
2,7,01:00:00==>01:10:00,343537,3,3,99,7,1,0.14285714285714285,2,688,48,11,15
2,8,01:10:00==>01:20:00,343537,3,3,99,3,1,0.3333333333333333,3,671,38,17,14
2,9,01:20:00==>01:30:00,343537,3,3,99,7,3,0.42857142857142855,0,610,39,16,18
2,10,01:30:00==>01:40:00,343537,3,3,99,4,0,0,0,652,90,6,16
2,11,01:40:00==>01:50:00,343537,3,3,101,5,0,0,1,643,46,14,6
2,12,01:50:00==>02:00:00,343537,3,3,101,1,0,0,0,635,44,9,11
2,13,02:00:00==>02:10:00,343537,3,3,101,2,0,0,0,665,56,9,17
2,14,02:10:00==>02:20:00,343537,3,3,101,4,0,0,1,629,32,14,16
2,15,02:20:00==>02:30:00,343537,3,3,101,3,0,0,0,675,38,16,9
2,16,02:30:00==>02:40:00,343537,3,3,101,3,2,0.6666666666666666,0,533,43,10,21
2,17,02:40:00==>02:50:00,343537,3,3,101,4,0,0,0,558,34,10,15
2,18,02:50:00==>03:00:00,343537,3,3,101,0,0,NaN,0,495,21,6,10
2,19,03:00:00==>03:10:00,343537,3,3,101,2,1,0.5,1,498,41,10,14
2,20,03:10:00==>03:20:00,343537,3,3,101,0,0,NaN,0,445,28,18,15
2,21,03:20:00==>03:30:00,343537,3,3,101,3,1,0.3333333333333333,1,495,26,6,10
2,22,03:30:00==>03:40:00,343537,3,3,101,0,0,NaN,0,284,35,11,12
2,23,03:40:00==>03:50:00,343537,3,3,103,0,0,NaN,0,420,16,2,14
2,24,03:50:00==>04:00:00,343537,3,3,103,1,0,0,1,359,37,12,15
2,25,04:00:00==>04:10:00,343537,3,3,103,1,0,0,0,410,40,10,7
2,26,04:10:00==>04:20:00,343537,3,3,103,1,1,1,0,354,29,5,10
2,27,04:20:00==>04:30:00,343537,3,3,103,1,1,1,1,316,20,6,8
2,28,04:30:00==>04:40:00,343537,3,3,103,0,0,NaN,0,340,25,8,8
2,29,04:40:00==>04:50:00,343537,3,3,103,0,0,NaN,0,399,24,2,7
2,30,04:50:00==>05:00:00,343537,3,3,103,0,0,NaN,0,278,27,2,7
2,31,05:00:00==>05:10:00,343537,3,3,104,1,0,0,0,356,21,11,2
2,32,05:10:00==>05:20:00,343537,3,3,104,0,0,NaN,0,348,16,6,7
2,33,05:20:00==>05:30:00,343537,3,3,104,0,0,NaN,0,381,22,9,8
2,34,05:30:00==>05:40:00,343537,3,3,104,0,0,NaN,3,346,22,3,9
2,35,05:40:00==>05:50:00,343537,3,3,104,1,0,0,1,331,23,9,8
2,36,05:50:00==>06:00:00,343537,3,3,104,1,0,0,0,444,38,11,12
2,37,06:00:00==>06:10:00,343537,3,3,99,1,0,0,2,443,43,5,14
2,38,06:10:00==>06:20:00,343537,3,3,99,4,0,0,1,471,32,9,8
2,39,06:20:00==>06:30:00,343537,3,3,99,2,0,0,5,611,39,17,10
2,40,06:30:00==>06:40:00,343537,3,3,99,11,0,0,2,635,58,21,7
2,41,06:40:00==>06:50:00,343537,3,3,87,12,3,0.25,2,617,36,15,17
2,42,06:50:00==>07:00:00,343537,2,3,87,17,1,0.058823529411764705,8,638,53,15,12
2,43,07:00:00==>07:10:00,343537,2,3,87,14,2,0.14285714285714285,5,611,67,17,18
2,44,07:10:00==>07:20:00,343537,2,3,87,27,2,0.07407407407407407,4,656,86,13,13
2,45,07:20:00==>07:30:00,343537,2,3,87,22,0,0,7,696,104,42,12
2,46,07:30:00==>07:40:00,343537,2,3,87,32,0,0,10,650,144,22,29
2,47,07:40:00==>07:50:00,343537,2,3,81,31,1,0.03225806451612903,10,629,182,29,10
2,48,07:50:00==>08:00:00,343537,2,3,81,29,2,0.06896551724137931,15,696,183,32,22
2,49,08:00:00==>08:10:00,343537,2,3,81,35,1,0.02857142857142857,13,713,130,37,22
2,50,08:10:00==>08:20:00,343537,2,3,81,48,0,0,12,716,142,24,21
2,51,08:20:00==>08:30:00,343537,2,3,81,39,3,0.07692307692307693,9,697,126,17,17
2,52,08:30:00==>08:40:00,343537,2,3,81,20,3,0.15,7,716,148,35,19
2,53,08:40:00==>08:50:00,343537,2,3,84,27,0,0,5,769,136,26,24
2,54,08:50:00==>09:00:00,343537,2,3,84,17,0,0,6,703,129,31,20
2,55,09:00:00==>09:10:00,343537,2,3,84,19,0,0,5,752,135,25,25
2,56,09:10:00==>09:20:00,343537,2,3,84,24,0,0,2,721,110,27,22
2,57,09:20:00==>09:30:00,343537,2,3,84,28,6,0.21428571428571427,11,723,155,40,22
2,58,09:30:00==>09:40:00,343537,2,3,84,17,1,0.058823529411764705,11,678,132,29,22
2,59,09:40:00==>09:50:00,343537,2,3,84,23,1,0.043478260869565216,2,706,124,22,16
2,60,09:50:00==>10:00:00,343537,2,3,84,12,0,0,7,728,128,13,30
2,61,10:00:00==>10:10:00,343537,2,3,84,15,0,0,10,695,114,22,30
2,62,10:10:00==>10:20:00,343537,2,3,84,22,0,0,9,692,126,32,17
2,63,10:20:00==>10:30:00,343537,2,3,84,19,2,0.10526315789473684,5,670,141,28,14
2,64,10:30:00==>10:40:00,343537,2,3,84,9,0,0,6,660,119,15,18
2,65,10:40:00==>10:50:00,343537,2,3,85,14,0,0,2,617,147,17,15
2,66,10:50:00==>11:00:00,343537,2,3,85,8,0,0,7,684,135,19,18
2,67,11:00:00==>11:10:00,343537,2,3,85,17,0,0,6,683,148,18,24
2,68,11:10:00==>11:20:00,343537,2,3,85,9,0,0,6,624,138,24,17
2,69,11:20:00==>11:30:00,343537,2,3,85,17,0,0,8,718,115,23,32
2,70,11:30:00==>11:40:00,343537,2,4,85,8,0,0,4,671,114,20,12
2,71,11:40:00==>11:50:00,343537,2,4,88,16,1,0.0625,5,707,126,24,25
2,72,11:50:00==>12:00:00,343537,2,3,88,17,0,0,10,617,123,31,27
2,73,12:00:00==>12:10:00,343537,2,3,88,16,0,0,3,688,95,28,12
2,74,12:10:00==>12:20:00,343537,2,3,88,18,1,0.05555555555555555,2,617,140,43,21
2,75,12:20:00==>12:30:00,343537,2,3,88,20,0,0,6,621,120,30,30
2,76,12:30:00==>12:40:00,343537,2,4,88,11,0,0,11,660,122,24,14
2,77,12:40:00==>12:50:00,343537,2,4,88,14,0,0,7,626,104,25,17
2,78,12:50:00==>13:00:00,343537,2,4,88,20,0,0,5,689,137,20,11
2,79,13:00:00==>13:10:00,343537,2,4,88,9,0,0,3,628,150,32,26
2,80,13:10:00==>13:20:00,343537,2,4,88,20,1,0.05,7,623,120,28,16
2,81,13:20:00==>13:30:00,343537,2,4,88,15,0,0,7,630,131,24,19
2,82,13:30:00==>13:40:00,343537,2,4,88,17,1,0.058823529411764705,11,602,150,36,14
2,83,13:40:00==>13:50:00,343537,2,4,90,26,1,0.038461538461538464,2,651,135,18,15
2,84,13:50:00==>14:00:00,343537,2,4,90,16,2,0.125,7,598,153,28,16
2,85,14:00:00==>14:10:00,343537,2,5,90,18,0,0,2,614,157,26,24
2,86,14:10:00==>14:20:00,343537,2,5,90,9,0,0,8,574,140,28,17
2,87,14:20:00==>14:30:00,343537,2,5,90,14,0,0,4,585,125,25,10
2,88,14:30:00==>14:40:00,343537,2,5,90,13,1,0.07692307692307693,6,626,152,25,21
2,89,14:40:00==>14:50:00,343537,2,5,90,13,0,0,1,573,159,34,19
2,90,14:50:00==>15:00:00,343537,2,5,90,27,1,0.037037037037037035,4,675,142,26,21
2,91,15:00:00==>15:10:00,343537,2,5,90,23,0,0,3,683,167,22,18
2,92,15:10:00==>15:20:00,343537,2,5,90,13,0,0,5,574,147,35,29
2,93,15:20:00==>15:30:00,343537,2,5,90,18,0,0,4,590,177,33,20
2,94,15:30:00==>15:40:00,343537,2,5,90,27,0,0,6,559,171,29,14
2,95,15:40:00==>15:50:00,343537,2,5,93,24,4,0.16666666666666666,13,564,204,27,28
2,96,15:50:00==>16:00:00,343537,2,5,93,16,0,0,4,606,216,47,38
2,97,16:00:00==>16:10:00,343537,2,5,93,21,0,0,6,562,216,44,32
2,98,16:10:00==>16:20:00,343537,2,5,93,20,0,0,2,598,239,45,26
2,99,16:20:00==>16:30:00,343537,2,5,93,24,1,0.041666666666666664,3,585,247,55,38
2,100,16:30:00==>16:40:00,343537,2,5,93,30,0,0,12,615,268,28,39
2,101,16:40:00==>16:50:00,343537,2,5,91,35,2,0.05714285714285714,10,616,231,40,41
2,102,16:50:00==>17:00:00,343537,2,5,91,31,0,0,8,595,244,39,32
2,103,17:00:00==>17:10:00,343537,2,4,91,56,1,0.017857142857142856,16,573,267,50,28
2,104,17:10:00==>17:20:00,343537,2,4,91,41,0,0,15,574,301,58,33
2,105,17:20:00==>17:30:00,343537,2,4,91,43,1,0.023255813953488372,8,512,332,66,34
2,106,17:30:00==>17:40:00,343537,2,4,91,21,0,0,8,514,307,68,43
2,107,17:40:00==>17:50:00,343537,2,4,93,27,0,0,16,567,267,32,18
2,108,17:50:00==>18:00:00,343537,2,4,93,30,0,0,8,570,241,47,30
2,109,18:00:00==>18:10:00,343537,2,4,93,19,0,0,5,660,173,25,36
2,110,18:10:00==>18:20:00,343537,2,4,93,25,1,0.04,10,673,178,30,19
2,111,18:20:00==>18:30:00,343537,2,4,93,31,0,0,9,637,200,50,39
2,112,18:30:00==>18:40:00,343537,2,4,93,28,2,0.07142857142857142,8,671,214,46,39
2,113,18:40:00==>18:50:00,343537,2,4,95,25,2,0.08,6,599,241,41,25
2,114,18:50:00==>19:00:00,343537,2,4,95,26,0,0,4,634,239,36,27
2,115,19:00:00==>19:10:00,343537,2,4,95,23,0,0,7,684,216,33,32
2,116,19:10:00==>19:20:00,343537,2,4,95,18,0,0,4,594,226,43,39
2,117,19:20:00==>19:30:00,343537,2,4,95,23,0,0,4,672,178,40,37
2,118,19:30:00==>19:40:00,343537,2,4,95,28,0,0,6,654,200,62,19
2,119,19:40:00==>19:50:00,343537,2,4,101,23,0,0,9,684,213,35,15
2,120,19:50:00==>20:00:00,343537,2,4,101,26,1,0.038461538461538464,6,702,191,31,25
2,121,20:00:00==>20:10:00,343537,2,4,101,24,1,0.041666666666666664,8,644,199,27,41
2,122,20:10:00==>20:20:00,343537,2,4,101,16,0,0,8,679,193,42,23
2,123,20:20:00==>20:30:00,343537,2,4,101,29,1,0.034482758620689655,7,629,200,30,15
2,124,20:30:00==>20:40:00,343537,2,4,101,25,2,0.08,3,689,190,32,19
2,125,20:40:00==>20:50:00,343537,2,4,103,24,1,0.041666666666666664,1,704,153,32,31
2,126,20:50:00==>21:00:00,343537,2,3,103,21,0,0,4,697,158,12,15
2,127,21:00:00==>21:10:00,343537,2,3,103,16,0,0,5,654,126,26,26
2,128,21:10:00==>21:20:00,343537,2,3,103,13,0,0,7,660,153,34,25
2,129,21:20:00==>21:30:00,343537,2,3,103,13,0,0,5,681,151,33,25
2,130,21:30:00==>21:40:00,343537,2,3,103,16,0,0,5,711,129,19,13
2,131,21:40:00==>21:50:00,343537,2,3,106,25,0,0,4,684,128,19,25
2,132,21:50:00==>22:00:00,343537,2,3,106,20,1,0.05,2,751,131,31,19
2,133,22:00:00==>22:10:00,343537,2,3,106,19,4,0.21052631578947367,5,759,108,31,27
2,134,22:10:00==>22:20:00,343537,2,3,106,13,0,0,2,760,76,22,15
2,135,22:20:00==>22:30:00,343537,2,3,106,15,0,0,3,780,99,24,16
2,136,22:30:00==>22:40:00,343537,2,3,106,15,0,0,3,734,86,25,23
2,137,22:40:00==>22:50:00,343537,2,3,106,11,0,0,2,684,114,20,19
2,138,22:50:00==>23:00:00,343537,2,3,106,13,0,0,4,736,99,16,27
2,139,23:00:00==>23:10:00,343537,2,3,106,11,0,0,2,661,81,7,24
2,140,23:10:00==>23:20:00,343537,2,3,106,10,1,0.1,3,701,90,25,24
2,141,23:20:00==>23:30:00,343537,2,3,106,11,0,0,0,712,60,24,16
2,142,23:30:00==>23:40:00,343537,2,3,110,7,0,0,1,706,72,18,23
2,143,23:40:00==>23:50:00,343537,2,3,110,5,0,0,1,712,47,27,7
2,144,23:50:00==>00:00:00,343537,2,3,112,5,0,0,0,729,48,13,15
3,1,00:00:00==>00:10:00,31125,3,3,94,0,0,NaN,0,,,,
3,2,00:10:00==>00:20:00,31125,3,3,94,1,0,0,1,158,27,2,0
3,3,00:20:00==>00:30:00,31125,3,3,94,1,1,1,0,178,17,3,4
3,4,00:30:00==>00:40:00,31125,3,3,96,0,0,NaN,0,164,22,2,3
3,5,00:40:00==>00:50:00,31125,3,3,99,2,1,0.5,1,169,15,3,5
3,6,00:50:00==>01:00:00,31125,3,3,99,0,0,NaN,0,147,34,4,2
3,7,01:00:00==>01:10:00,31125,3,3,99,0,0,NaN,0,169,15,9,8
3,8,01:10:00==>01:20:00,31125,3,3,99,0,0,NaN,0,198,9,7,3
3,9,01:20:00==>01:30:00,31125,3,3,99,0,0,NaN,1,191,7,9,0
3,10,01:30:00==>01:40:00,31125,3,3,99,4,2,0.5,0,128,27,10,2
3,11,01:40:00==>01:50:00,31125,3,3,101,0,0,NaN,0,92,6,1,0
3,12,01:50:00==>02:00:00,31125,3,3,101,0,0,NaN,0,175,0,7,2
