time,begin,end,area,total,gap,gapRate,total_dest
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),21,41,8,0.1951219512195122,8
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),22,26,9,0.34615384615384615,12
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),23,120,5,0.041666666666666664,70
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),24,31,1,0.03225806451612903,14
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),25,17,0,0,6
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),26,7,0,0,8
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),27,42,1,0.023809523809523808,15
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),28,47,2,0.0425531914893617,29
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),29,7,1,0.14285714285714285,6
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),30,0,0,NaN,0
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),31,1,0,0,7
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),32,4,1,0.25,0
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),33,2,0,0,3
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),34,0,0,NaN,0
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),35,2,1,0.5,3
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),36,2,0,0,8
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),37,53,8,0.1509433962264151,30
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),38,1,0,0,3
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),39,19,6,0.3157894736842105,2
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),40,2,1,0.5,3
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),41,1,0,0,5
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),42,36,0,0,12
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),43,0,0,NaN,3
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),44,0,0,NaN,1
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),45,0,0,NaN,0
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),46,40,3,0.075,33
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),47,3,0,0,5
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),48,70,3,0.04285714285714286,35
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),49,0,0,NaN,0
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),50,1,0,0,0
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),51,171,33,0.19298245614035087,53
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),52,0,0,NaN,1
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),53,2,0,0,2
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),54,12,0,0,0
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),55,1,0,0,0
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),56,0,0,NaN,1
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),57,3,0,0,1
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),58,1,0,0,3
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),59,1,0,0,5
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),60,0,0,NaN,2
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),61,1,0,0,0
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),62,0,0,NaN,0
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),63,1,0,0,0
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),64,5,0,0,0
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),65,3,1,0.3333333333333333,0
1,Thu Jan 14 2016 00:00:00 GMT+0800 (CST),Thu Jan 14 2016 00:10:00 GMT+0800 (CST),66,8,0,0,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),1,51,4,0.0784313725490196,10
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),2,9,0,0,1
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),3,0,0,NaN,1
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),4,9,0,0,11
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),5,2,0,0,4
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),6,4,0,0,4
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),7,58,10,0.1724137931034483,30
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),8,68,7,0.10294117647058823,47
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),9,10,0,0,6
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),10,0,0,NaN,2
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),11,7,1,0.14285714285714285,3
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),12,66,2,0.030303030303030304,13
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),13,2,1,0.5,3
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),14,13,2,0.15384615384615385,23
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),15,0,0,NaN,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),16,2,0,0,3
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),17,1,0,0,1
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),18,5,3,0.6,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),19,19,1,0.05263157894736842,19
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),20,19,0,0,12
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),21,12,1,0.08333333333333333,9
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),22,22,3,0.13636363636363635,9
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),23,104,8,0.07692307692307693,67
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),24,20,0,0,25
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),25,12,1,0.08333333333333333,7
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),26,8,2,0.25,6
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),27,38,1,0.02631578947368421,10
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),28,28,1,0.03571428571428571,21
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),29,5,0,0,6
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),30,1,0,0,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),31,1,0,0,3
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),32,0,0,NaN,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),33,5,3,0.6,4
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),34,1,1,1,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),35,1,0,0,2
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),36,0,0,NaN,8
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),37,33,2,0.06060606060606061,27
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),38,4,2,0.5,2
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),39,13,8,0.6153846153846154,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),40,4,1,0.25,2
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),41,1,0,0,1
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),42,29,1,0.034482758620689655,5
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),43,0,0,NaN,1
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),44,0,0,NaN,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),45,8,7,0.875,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),46,27,0,0,16
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),47,5,2,0.4,2
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),48,62,1,0.016129032258064516,33
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),49,0,0,NaN,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),50,1,0,0,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),51,203,52,0.2561576354679803,51
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),52,0,0,NaN,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),53,5,0,0,3
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),54,12,1,0.08333333333333333,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),55,0,0,NaN,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),56,0,0,NaN,1
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),57,3,0,0,3
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),58,0,0,NaN,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),59,0,0,NaN,1
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),60,2,2,1,1
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),61,0,0,NaN,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),62,0,0,NaN,1
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),63,0,0,NaN,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),64,7,0,0,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),65,0,0,NaN,0
2,Thu Jan 14 2016 00:10:00 GMT+0800 (CST),Thu Jan 14 2016 00:20:00 GMT+0800 (CST),66,3,0,0,0
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),1,40,2,0.05,12
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),2,7,1,0.14285714285714285,0
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),3,0,0,NaN,1
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),4,9,0,0,10
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),5,1,0,0,2
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),6,1,0,0,2
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),7,57,9,0.15789473684210525,31
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),8,68,7,0.10294117647058823,50
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),9,10,0,0,3
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),10,0,0,NaN,2
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),11,11,1,0.09090909090909091,2
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),12,48,0,0,15
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),13,3,1,0.3333333333333333,7
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),14,13,0,0,25
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),15,0,0,NaN,0
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),16,2,0,0,2
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),17,0,0,NaN,2
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),18,2,2,1,1
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),19,25,2,0.08,13
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),20,19,0,0,10
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),21,9,0,0,11
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),22,18,0,0,12
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),23,101,7,0.06930693069306931,59
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),24,22,1,0.045454545454545456,9
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),25,17,3,0.17647058823529413,7
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),26,2,0,0,7
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),27,35,1,0.02857142857142857,14
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),28,41,6,0.14634146341463414,39
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),29,5,0,0,9
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),30,0,0,NaN,2
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),31,4,1,0.25,5
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),32,0,0,NaN,0
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),33,1,0,0,4
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),34,0,0,NaN,0
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),35,1,1,1,0
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),36,1,0,0,4
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),37,29,1,0.034482758620689655,31
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),38,2,0,0,5
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),39,9,3,0.3333333333333333,0
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),40,1,0,0,4
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),41,0,0,NaN,3
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),42,25,3,0.12,10
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),43,0,0,NaN,2
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),44,0,0,NaN,0
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),45,0,0,NaN,1
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),46,24,2,0.08333333333333333,16
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),47,3,1,0.3333333333333333,2
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),48,87,13,0.14942528735632185,32
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),49,0,0,NaN,4
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),50,0,0,NaN,0
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),51,172,55,0.31976744186046513,50
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),52,0,0,NaN,1
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),53,5,2,0.4,1
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),54,6,0,0,0
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),55,2,2,1,0
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),56,0,0,NaN,0
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),57,2,0,0,0
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),58,0,0,NaN,1
3,Thu Jan 14 2016 00:20:00 GMT+0800 (CST),Thu Jan 14 2016 00:30:00 GMT+0800 (CST),59,0,0,NaN,1
