time,begin,end,area,total,gap,gapRate,total_dest
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),34,2,1,0.5,2
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),35,3,0,0,3
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),36,17,8,0.47058823529411764,10
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),37,46,1,0.021739130434782608,25
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),38,0,0,NaN,4
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),39,37,14,0.3783783783783784,0
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),40,7,7,1,10
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),41,1,0,0,3
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),42,37,4,0.10810810810810811,3
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),43,0,0,NaN,1
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),44,0,0,NaN,0
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),45,0,0,NaN,6
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),46,29,4,0.13793103448275862,32
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),47,4,0,0,1
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),48,106,73,0.6886792452830188,34
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),49,0,0,NaN,2
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),50,0,0,NaN,2
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),51,194,116,0.5979381443298969,65
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),52,1,1,1,1
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),53,0,0,NaN,6
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),54,6,2,0.3333333333333333,0
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),55,3,0,0,0
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),56,0,0,NaN,0
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),57,2,0,0,0
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),58,0,0,NaN,0
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),59,1,0,0,1
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),60,0,0,NaN,0
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),61,0,0,NaN,0
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),62,0,0,NaN,1
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),63,2,2,1,0
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),64,4,0,0,0
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),65,1,1,1,0
1,Tue Jan 05 2016 00:00:00 GMT+0800 (CST),Tue Jan 05 2016 00:10:00 GMT+0800 (CST),66,6,0,0,0
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),1,47,11,0.23404255319148937,16
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),2,9,1,0.1111111111111111,1
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),3,1,1,1,1
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),4,18,5,0.2777777777777778,5
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),5,1,0,0,0
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),6,1,0,0,10
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),7,54,7,0.12962962962962962,29
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),8,74,7,0.0945945945945946,55
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),9,10,4,0.4,4
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),10,2,2,1,3
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),11,5,2,0.4,10
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),12,64,27,0.421875,19
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),13,3,2,0.6666666666666666,2
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),14,18,7,0.3888888888888889,20
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),15,0,0,NaN,0
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),16,4,0,0,1
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),17,2,0,0,3
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),18,4,3,0.75,1
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),19,24,6,0.25,15
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),20,26,12,0.46153846153846156,12
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),21,14,2,0.14285714285714285,11
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),22,28,6,0.21428571428571427,20
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),23,119,38,0.31932773109243695,68
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),24,32,7,0.21875,21
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),25,14,1,0.07142857142857142,4
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),26,4,2,0.5,12
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),27,50,22,0.44,18
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),28,68,41,0.6029411764705882,35
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),29,11,7,0.6363636363636364,11
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),30,1,0,0,0
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),31,11,9,0.8181818181818182,4
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),32,2,2,1,0
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),33,5,4,0.8,5
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),34,2,1,0.5,2
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),35,3,1,0.3333333333333333,4
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),36,3,1,0.3333333333333333,5
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),37,36,4,0.1111111111111111,26
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),38,3,1,0.3333333333333333,4
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),39,21,1,0.047619047619047616,3
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),40,11,10,0.9090909090909091,5
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),41,2,0,0,2
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),42,44,16,0.36363636363636365,9
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),43,0,0,NaN,0
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),44,0,0,NaN,0
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),45,1,0,0,1
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),46,29,4,0.13793103448275862,25
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),47,3,0,0,1
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),48,79,43,0.5443037974683544,26
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),49,1,1,1,1
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),50,0,0,NaN,1
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),51,172,79,0.45930232558139533,62
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),52,1,1,1,5
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),53,2,1,0.5,1
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),54,13,0,0,0
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),55,0,0,NaN,1
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),56,0,0,NaN,0
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),57,5,0,0,1
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),58,0,0,NaN,0
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),59,0,0,NaN,1
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),60,0,0,NaN,2
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),61,1,1,1,2
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),62,0,0,NaN,0
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),63,0,0,NaN,0
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),64,5,1,0.2,0
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),65,1,0,0,0
2,Tue Jan 05 2016 00:10:00 GMT+0800 (CST),Tue Jan 05 2016 00:20:00 GMT+0800 (CST),66,3,0,0,0
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),1,60,12,0.2,12
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),2,5,0,0,0
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),3,0,0,NaN,0
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),4,12,0,0,8
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),5,0,0,NaN,1
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),6,2,0,0,5
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),7,61,12,0.19672131147540983,35
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),8,66,10,0.15151515151515152,49
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),9,8,1,0.125,2
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),10,1,1,1,1
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),11,9,0,0,4
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),12,34,10,0.29411764705882354,15
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),13,1,0,0,4
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),14,23,6,0.2608695652173913,28
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),15,0,0,NaN,0
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),16,2,0,0,1
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),17,4,3,0.75,1
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),18,6,2,0.3333333333333333,2
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),19,12,1,0.08333333333333333,12
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),20,22,5,0.22727272727272727,11
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),21,7,1,0.14285714285714285,11
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),22,19,4,0.21052631578947367,10
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),23,124,40,0.3225806451612903,61
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),24,22,2,0.09090909090909091,20
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),25,15,5,0.3333333333333333,3
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),26,2,0,0,8
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),27,29,8,0.27586206896551724,11
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),28,74,43,0.581081081081081,27
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),29,6,1,0.16666666666666666,4
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),30,0,0,NaN,1
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),31,2,0,0,2
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),32,1,0,0,0
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),33,7,4,0.5714285714285714,0
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),34,6,4,0.6666666666666666,1
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),35,1,1,1,3
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),36,4,0,0,7
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),37,34,0,0,24
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),38,3,0,0,3
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),39,20,5,0.25,1
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),40,4,2,0.5,0
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),41,0,0,NaN,1
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),42,25,2,0.08,12
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),43,1,0,0,0
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),44,0,0,NaN,0
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),45,0,0,NaN,0
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),46,16,0,0,24
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),47,1,0,0,1
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),48,84,42,0.5,49
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),49,1,1,1,2
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),50,0,0,NaN,0
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),51,156,77,0.4935897435897436,50
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),52,0,0,NaN,2
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),53,1,0,0,3
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),54,7,0,0,0
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),55,0,0,NaN,0
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),56,0,0,NaN,0
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),57,1,0,0,2
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),58,0,0,NaN,0
3,Tue Jan 05 2016 00:20:00 GMT+0800 (CST),Tue Jan 05 2016 00:30:00 GMT+0800 (CST),59,0,0,NaN,1
