time,begin,end,area,total,gap,gapRate,total_dest
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),21,19,1,0.05263157894736842,19
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),22,27,9,0.3333333333333333,18
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),23,187,51,0.2727272727272727,74
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),24,35,0,0,12
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),25,17,4,0.23529411764705882,10
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),26,3,1,0.3333333333333333,10
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),27,45,10,0.2222222222222222,14
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),28,44,2,0.045454545454545456,40
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),29,9,1,0.1111111111111111,13
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),30,5,4,0.8,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),31,2,0,0,7
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),32,1,0,0,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),33,3,0,0,1
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),34,4,1,0.25,1
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),35,9,3,0.3333333333333333,4
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),36,4,1,0.25,7
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),37,46,2,0.043478260869565216,41
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),38,2,0,0,7
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),39,12,2,0.16666666666666666,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),40,5,1,0.2,2
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),41,1,0,0,5
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),42,38,3,0.07894736842105263,22
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),43,0,0,NaN,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),44,0,0,NaN,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),45,2,0,0,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),46,42,1,0.023809523809523808,32
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),47,5,1,0.2,3
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),48,69,11,0.15942028985507245,51
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),49,2,1,0.5,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),50,1,1,1,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),51,349,204,0.5845272206303725,80
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),52,1,1,1,1
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),53,3,0,0,8
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),54,8,5,0.625,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),55,3,0,0,2
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),56,0,0,NaN,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),57,2,0,0,1
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),58,0,0,NaN,1
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),59,2,2,1,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),60,0,0,NaN,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),61,2,1,0.5,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),62,0,0,NaN,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),63,0,0,NaN,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),64,6,4,0.6666666666666666,0
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),65,1,0,0,1
1,Sun Jan 03 2016 00:00:00 GMT+0800 (CST),Sun Jan 03 2016 00:10:00 GMT+0800 (CST),66,5,0,0,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),1,46,2,0.043478260869565216,28
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),2,11,1,0.09090909090909091,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),3,1,0,0,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),4,15,1,0.06666666666666667,10
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),5,0,0,NaN,1
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),6,3,0,0,7
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),7,73,16,0.2191780821917808,48
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),8,101,8,0.07920792079207921,67
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),9,12,1,0.08333333333333333,8
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),10,1,0,0,1
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),11,8,1,0.125,2
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),12,54,5,0.09259259259259259,11
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),13,0,0,NaN,3
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),14,28,4,0.14285714285714285,22
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),15,1,0,0,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),16,4,0,0,2
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),17,1,0,0,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),18,1,0,0,2
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),19,9,1,0.1111111111111111,15
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),20,8,0,0,17
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),21,15,2,0.13333333333333333,9
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),22,31,14,0.45161290322580644,6
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),23,149,40,0.2684563758389262,92
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),24,33,2,0.06060606060606061,24
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),25,30,11,0.36666666666666664,12
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),26,1,1,1,11
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),27,37,9,0.24324324324324326,19
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),28,42,6,0.14285714285714285,36
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),29,6,2,0.3333333333333333,5
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),30,0,0,NaN,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),31,5,2,0.4,4
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),32,2,0,0,1
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),33,0,0,NaN,4
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),34,2,0,0,2
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),35,3,0,0,5
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),36,4,1,0.25,5
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),37,41,7,0.17073170731707318,30
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),38,1,0,0,6
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),39,17,4,0.23529411764705882,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),40,1,1,1,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),41,0,0,NaN,7
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),42,36,9,0.25,24
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),43,0,0,NaN,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),44,0,0,NaN,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),45,0,0,NaN,3
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),46,29,4,0.13793103448275862,36
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),47,4,1,0.25,7
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),48,82,21,0.25609756097560976,57
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),49,5,3,0.6,1
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),50,3,3,1,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),51,347,229,0.659942363112392,64
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),52,0,0,NaN,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),53,3,0,0,3
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),54,8,3,0.375,1
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),55,7,7,1,3
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),56,0,0,NaN,2
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),57,7,1,0.14285714285714285,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),58,3,1,0.3333333333333333,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),59,1,0,0,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),60,0,0,NaN,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),61,0,0,NaN,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),62,0,0,NaN,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),63,1,0,0,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),64,4,1,0.25,0
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),65,0,0,NaN,1
2,Sun Jan 03 2016 00:10:00 GMT+0800 (CST),Sun Jan 03 2016 00:20:00 GMT+0800 (CST),66,4,0,0,0
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),1,65,4,0.06153846153846154,16
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),2,1,0,0,0
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),3,0,0,NaN,1
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),4,14,1,0.07142857142857142,11
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),5,0,0,NaN,0
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),6,4,1,0.25,5
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),7,54,7,0.12962962962962962,38
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),8,70,4,0.05714285714285714,60
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),9,6,2,0.3333333333333333,0
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),10,0,0,NaN,0
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),11,8,0,0,5
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),12,54,5,0.09259259259259259,17
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),13,5,2,0.4,1
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),14,10,0,0,33
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),15,0,0,NaN,0
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),16,2,0,0,5
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),17,1,1,1,1
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),18,1,1,1,1
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),19,15,0,0,17
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),20,16,1,0.0625,16
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),21,15,0,0,12
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),22,16,4,0.25,17
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),23,113,16,0.1415929203539823,91
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),24,19,1,0.05263157894736842,20
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),25,14,3,0.21428571428571427,15
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),26,1,0,0,11
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),27,53,24,0.4528301886792453,11
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),28,61,8,0.13114754098360656,35
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),29,8,2,0.25,2
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),30,0,0,NaN,2
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),31,1,0,0,5
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),32,0,0,NaN,7
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),33,1,0,0,2
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),34,2,1,0.5,1
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),35,0,0,NaN,4
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),36,3,0,0,7
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),37,37,2,0.05405405405405406,34
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),38,1,0,0,5
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),39,15,6,0.4,0
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),40,0,0,NaN,0
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),41,1,0,0,1
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),42,33,3,0.09090909090909091,12
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),43,0,0,NaN,0
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),44,0,0,NaN,2
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),45,0,0,NaN,8
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),46,23,0,0,23
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),47,6,4,0.6666666666666666,3
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),48,123,64,0.5203252032520326,42
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),49,0,0,NaN,0
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),50,2,1,0.5,0
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),51,283,170,0.6007067137809188,67
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),52,0,0,NaN,1
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),53,3,1,0.3333333333333333,6
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),54,6,0,0,1
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),55,13,9,0.6923076923076923,1
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),56,0,0,NaN,1
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),57,3,0,0,0
3,Sun Jan 03 2016 00:20:00 GMT+0800 (CST),Sun Jan 03 2016 00:30:00 GMT+0800 (CST),58,0,0,NaN,1
