area,time,timeSpan,poiCount,weather,temperature,pm25,totalOrders,gap,gapRate,ordersAsDest,lv1,lv2,lv3,lv4
1,58,09:30:00==>09:40:00,653376,2,4,153,159,9,0.05660377358490566,52,1580,309,89,78
1,59,09:40:00==>09:50:00,653376,,,,161,2,0.012422360248447204,42,1621,295,100,70
1,60,09:50:00==>10:00:00,653376,2,4,271,131,3,0.022900763358778626,50,1541,307,82,76
1,61,10:00:00==>10:10:00,653376,,,,122,0,0,35,1557,337,96,72
1,62,10:10:00==>10:20:00,653376,9,5,271,124,4,0.03225806451612903,38,1509,302,118,72
1,63,10:20:00==>10:30:00,653376,,,,90,1,0.011111111111111112,37,1453,268,96,76
1,64,10:30:00==>10:40:00,653376,,,,139,6,0.04316546762589928,30,1521,248,83,86
1,65,10:40:00==>10:50:00,653376,,,,126,3,0.023809523809523808,29,1534,274,83,84
1,66,10:50:00==>11:00:00,653376,2,5,200,117,6,0.05128205128205128,39,1506,313,93,74
1,67,11:00:00==>11:10:00,653376,2,5,200,121,6,0.049586776859504134,33,1558,267,91,77
1,68,11:10:00==>11:20:00,653376,2,5,200,127,5,0.03937007874015748,41,1509,301,98,101
1,69,11:20:00==>11:30:00,653376,,,,123,3,0.024390243902439025,44,1536,321,87,69
1,70,11:30:00==>11:40:00,653376,2,6,200,110,1,0.00909090909090909,43,1463,331,86,94
1,71,11:40:00==>11:50:00,653376,2,6,227,148,7,0.0472972972972973,43,1530,324,83,80
1,72,11:50:00==>12:00:00,653376,2,6,227,139,3,0.02158273381294964,36,1513,293,94,104
1,73,12:00:00==>12:10:00,653376,,,,144,3,0.020833333333333332,49,1500,273,127,92
1,74,12:10:00==>12:20:00,653376,2,6,227,140,4,0.02857142857142857,37,1497,302,90,81
1,75,12:20:00==>12:30:00,653376,2,6,227,153,6,0.0392156862745098,40,1498,316,144,93
1,76,12:30:00==>12:40:00,653376,2,7,227,149,4,0.026845637583892617,45,1500,305,95,76
1,77,12:40:00==>12:50:00,653376,9,7,247,153,4,0.026143790849673203,44,1488,273,101,88
1,78,12:50:00==>13:00:00,653376,9,6,247,149,8,0.053691275167785234,61,1490,322,97,72
1,79,13:00:00==>13:10:00,653376,9,6,247,161,8,0.049689440993788817,52,1493,296,114,85
1,80,13:10:00==>13:20:00,653376,9,5,247,149,3,0.020134228187919462,30,1510,271,86,85
1,81,13:20:00==>13:30:00,653376,,,,152,3,0.019736842105263157,39,1476,287,99,80
1,82,13:30:00==>13:40:00,653376,2,5,247,152,3,0.019736842105263157,32,1473,257,84,70
1,83,13:40:00==>13:50:00,653376,2,5,247,138,2,0.014492753623188406,47,1471,280,124,93
1,84,13:50:00==>14:00:00,653376,,,,143,1,0.006993006993006993,33,1503,272,74,78
1,85,14:00:00==>14:10:00,653376,9,6,263,148,3,0.02027027027027027,39,1457,283,81,77
1,86,14:10:00==>14:20:00,653376,9,6,263,132,6,0.045454545454545456,39,1443,328,135,86
1,87,14:20:00==>14:30:00,653376,2,6,263,116,5,0.04310344827586207,42,1489,303,90,74
1,88,14:30:00==>14:40:00,653376,2,6,263,130,3,0.023076923076923078,45,1430,243,79,72
1,89,14:40:00==>14:50:00,653376,9,6,276,126,1,0.007936507936507936,34,1435,292,85,78
1,90,14:50:00==>15:00:00,653376,9,6,276,130,0,0,34,1413,260,95,80
1,91,15:00:00==>15:10:00,653376,9,6,276,143,2,0.013986013986013986,37,1461,276,87,83
1,92,15:10:00==>15:20:00,653376,,,,150,3,0.02,37,1482,271,74,88
1,93,15:20:00==>15:30:00,653376,9,5,276,133,2,0.015037593984962405,54,1451,306,115,84
1,94,15:30:00==>15:40:00,653376,9,6,276,161,5,0.031055900621118012,53,1454,317,119,75
1,95,15:40:00==>15:50:00,653376,9,5,263,136,5,0.03676470588235294,46,1455,328,113,81
1,96,15:50:00==>16:00:00,653376,,,,132,3,0.022727272727272728,45,1480,355,125,79
1,97,16:00:00==>16:10:00,653376,2,5,263,166,3,0.018072289156626505,41,1456,378,104,99
1,98,16:10:00==>16:20:00,653376,2,5,263,175,6,0.03428571428571429,39,1524,361,146,90
1,99,16:20:00==>16:30:00,653376,2,5,263,186,8,0.043010752688172046,46,1474,402,112,96
1,100,16:30:00==>16:40:00,653376,2,5,263,189,3,0.015873015873015872,67,1444,473,96,93
1,101,16:40:00==>16:50:00,653376,,,,164,1,0.006097560975609756,58,1476,410,165,104
1,102,16:50:00==>17:00:00,653376,2,5,260,194,3,0.015463917525773196,52,1511,362,136,85
1,103,17:00:00==>17:10:00,653376,2,5,260,245,12,0.04897959183673469,87,1482,382,137,92
1,104,17:10:00==>17:20:00,653376,,,,217,6,0.027649769585253458,81,1543,409,156,117
1,105,17:20:00==>17:30:00,653376,2,5,260,201,7,0.03482587064676617,77,1536,464,147,90
1,106,17:30:00==>17:40:00,653376,2,5,260,293,11,0.03754266211604096,100,1459,476,148,131
1,107,17:40:00==>17:50:00,653376,2,5,244,219,5,0.0228310502283105,107,1550,458,200,92
1,108,17:50:00==>18:00:00,653376,2,5,244,228,7,0.03070175438596491,83,1549,487,165,89
1,109,18:00:00==>18:10:00,653376,2,5,244,239,9,0.03765690376569038,93,1457,468,149,115
1,110,18:10:00==>18:20:00,653376,2,4,244,225,6,0.02666666666666667,86,1412,478,154,116
1,111,18:20:00==>18:30:00,653376,2,4,244,242,8,0.03305785123966942,71,1457,468,185,122
1,112,18:30:00==>18:40:00,653376,2,4,244,225,2,0.008888888888888889,78,1427,486,134,116
1,113,18:40:00==>18:50:00,653376,2,4,232,215,10,0.046511627906976744,71,1434,475,169,127
1,114,18:50:00==>19:00:00,653376,,,,190,2,0.010526315789473684,50,1437,428,144,123
1,115,19:00:00==>19:10:00,653376,,,,188,2,0.010638297872340425,51,1465,429,116,88
1,116,19:10:00==>19:20:00,653376,2,4,232,154,2,0.012987012987012988,52,1520,425,170,100
1,117,19:20:00==>19:30:00,653376,,,,174,5,0.028735632183908046,59,1476,423,154,102
1,118,19:30:00==>19:40:00,653376,2,3,232,165,3,0.01818181818181818,64,1477,412,127,108
1,119,19:40:00==>19:50:00,653376,2,3,238,182,5,0.027472527472527472,55,1472,386,119,99
1,120,19:50:00==>20:00:00,653376,2,3,238,198,3,0.015151515151515152,43,1501,351,113,101
1,121,20:00:00==>20:10:00,653376,,,,210,12,0.05714285714285714,44,1510,377,108,87
1,122,20:10:00==>20:20:00,653376,2,3,238,206,4,0.019417475728155338,34,1523,385,106,100
1,123,20:20:00==>20:30:00,653376,2,3,238,189,2,0.010582010582010581,42,1502,349,117,106
1,124,20:30:00==>20:40:00,653376,,,,201,4,0.01990049751243781,53,1458,396,118,80
1,125,20:40:00==>20:50:00,653376,2,3,238,194,6,0.030927835051546393,49,1498,296,119,99
1,126,20:50:00==>21:00:00,653376,,,,205,9,0.04390243902439024,32,1538,296,96,86
1,127,21:00:00==>21:10:00,653376,2,3,238,220,5,0.022727272727272728,64,1454,327,102,102
1,128,21:10:00==>21:20:00,653376,,,,195,2,0.010256410256410256,52,1399,335,141,66
1,129,21:20:00==>21:30:00,653376,,,,182,5,0.027472527472527472,44,1438,355,88,93
1,130,21:30:00==>21:40:00,653376,2,3,230,190,7,0.03684210526315789,29,1410,284,113,79
1,131,21:40:00==>21:50:00,653376,,,,179,4,0.0223463687150838,41,1463,298,125,82
1,132,21:50:00==>22:00:00,653376,2,3,203,164,3,0.018292682926829267,36,1456,293,114,71
1,133,22:00:00==>22:10:00,653376,2,3,203,177,4,0.022598870056497175,37,1444,256,88,79
1,134,22:10:00==>22:20:00,653376,,,,149,9,0.06040268456375839,28,1443,298,100,80
1,135,22:20:00==>22:30:00,653376,2,3,203,107,3,0.028037383177570093,31,1467,265,86,68
1,136,22:30:00==>22:40:00,653376,,,,124,1,0.008064516129032258,14,1404,326,77,70
1,137,22:40:00==>22:50:00,653376,2,3,203,100,1,0.01,29,1316,276,97,89
1,138,22:50:00==>23:00:00,653376,2,3,203,92,3,0.03260869565217391,16,1408,259,99,62
1,139,23:00:00==>23:10:00,653376,2,3,203,82,3,0.036585365853658534,21,1343,226,65,83
1,140,23:10:00==>23:20:00,653376,2,3,203,60,0,0,23,1326,254,58,73
1,141,23:20:00==>23:30:00,653376,2,3,203,63,2,0.031746031746031744,16,1305,162,80,76
1,142,23:30:00==>23:40:00,653376,2,3,195,64,1,0.015625,15,1250,205,57,57
1,143,23:40:00==>23:50:00,653376,2,3,195,61,3,0.04918032786885246,15,1234,208,63,36
1,144,23:50:00==>00:00:00,653376,2,3,195,51,4,0.0784313725490196,11,1184,209,57,59
2,1,00:00:00==>00:10:00,343537,3,3,88,6,0,0,0,,,,
2,2,00:10:00==>00:20:00,343537,3,3,88,5,0,0,0,704,57,23,13
2,3,00:20:00==>00:30:00,343537,3,3,88,7,1,0.14285714285714285,1,649,70,31,20
2,4,00:30:00==>00:40:00,343537,3,3,88,14,2,0.14285714285714285,1,697,50,15,25
2,5,00:40:00==>00:50:00,343537,3,3,88,5,1,0.2,1,662,65,35,19
2,6,00:50:00==>01:00:00,343537,3,3,82,3,0,0,0,660,50,25,14
2,7,01:00:00==>01:10:00,343537,3,3,82,3,0,0,2,663,31,6,19
2,8,01:10:00==>01:20:00,343537,3,3,82,3,1,0.3333333333333333,0,630,46,6,7
2,9,01:20:00==>01:30:00,343537,3,3,82,3,0,0,0,651,52,8,16
2,10,01:30:00==>01:40:00,343537,3,3,82,4,0,0,0,663,46,15,21
2,11,01:40:00==>01:50:00,343537,3,3,78,0,0,NaN,1,598,41,8,20
2,12,01:50:00==>02:00:00,343537,3,3,78,6,0,0,0,604,26,19,12
2,13,02:00:00==>02:10:00,343537,3,3,78,0,0,NaN,0,568,37,7,9
2,14,02:10:00==>02:20:00,343537,3,3,78,4,1,0.25,0,587,41,9,22
2,15,02:20:00==>02:30:00,343537,3,3,78,3,0,0,4,583,33,17,7
2,16,02:30:00==>02:40:00,343537,3,3,78,1,0,0,0,572,28,8,18
2,17,02:40:00==>02:50:00,343537,3,3,74,1,0,0,1,532,37,11,9
2,18,02:50:00==>03:00:00,343537,3,3,74,3,1,0.3333333333333333,3,490,25,10,12
2,19,03:00:00==>03:10:00,343537,3,3,74,0,0,NaN,0,447,36,11,11
2,20,03:10:00==>03:20:00,343537,3,3,74,0,0,NaN,0,485,37,10,4
2,21,03:20:00==>03:30:00,343537,3,3,74,0,0,NaN,0,430,21,11,9
2,22,03:30:00==>03:40:00,343537,3,3,74,0,0,NaN,0,387,38,10,8
2,23,03:40:00==>03:50:00,343537,3,3,72,2,0,0,0,372,28,17,18
2,24,03:50:00==>04:00:00,343537,3,3,72,0,0,NaN,2,396,32,4,8
2,25,04:00:00==>04:10:00,343537,3,3,72,2,0,0,0,377,19,10,14
2,26,04:10:00==>04:20:00,343537,3,2,72,0,0,NaN,0,414,21,6,18
2,27,04:20:00==>04:30:00,343537,3,2,72,0,0,NaN,0,425,20,9,10
2,28,04:30:00==>04:40:00,343537,3,3,72,0,0,NaN,0,276,24,5,3
2,29,04:40:00==>04:50:00,343537,3,2,72,0,0,NaN,0,311,5,7,7
2,30,04:50:00==>05:00:00,343537,3,2,72,0,0,NaN,0,229,12,1,3
2,31,05:00:00==>05:10:00,343537,3,2,72,0,0,NaN,0,326,9,6,3
2,32,05:10:00==>05:20:00,343537,3,2,72,3,1,0.3333333333333333,0,356,24,8,6
2,33,05:20:00==>05:30:00,343537,3,2,72,3,2,0.6666666666666666,1,457,27,7,6
2,34,05:30:00==>05:40:00,343537,3,3,72,4,2,0.5,0,401,18,11,4
2,35,05:40:00==>05:50:00,343537,3,3,72,1,0,0,0,491,14,9,2
2,36,05:50:00==>06:00:00,343537,3,3,72,5,2,0.4,1,465,24,6,8
2,37,06:00:00==>06:10:00,343537,3,3,72,1,0,0,6,575,39,17,11
2,38,06:10:00==>06:20:00,343537,3,3,72,2,0,0,4,554,42,13,13
2,39,06:20:00==>06:30:00,343537,3,3,72,11,4,0.36363636363636365,1,532,19,7,20
2,40,06:30:00==>06:40:00,343537,3,3,72,14,1,0.07142857142857142,2,614,48,11,14
2,41,06:40:00==>06:50:00,343537,3,3,81,12,0,0,4,617,39,28,14
2,42,06:50:00==>07:00:00,343537,3,3,81,10,0,0,4,653,56,16,10
2,43,07:00:00==>07:10:00,343537,2,3,81,17,2,0.11764705882352941,4,648,66,18,8
2,44,07:10:00==>07:20:00,343537,2,3,81,34,0,0,7,649,66,14,12
2,45,07:20:00==>07:30:00,343537,2,3,81,22,0,0,10,685,92,21,13
2,46,07:30:00==>07:40:00,343537,2,3,81,39,0,0,6,657,137,22,20
2,47,07:40:00==>07:50:00,343537,,,,48,1,0.020833333333333332,12,649,164,21,21
2,48,07:50:00==>08:00:00,343537,2,3,100,21,2,0.09523809523809523,6,651,207,48,21
2,49,08:00:00==>08:10:00,343537,2,3,100,41,0,0,12,716,165,21,16
2,50,08:10:00==>08:20:00,343537,,,,59,3,0.05084745762711865,18,707,149,22,29
2,51,08:20:00==>08:30:00,343537,2,4,100,43,0,0,10,751,158,22,18
2,52,08:30:00==>08:40:00,343537,,,,16,0,0,6,702,141,30,15
2,53,08:40:00==>08:50:00,343537,2,4,153,28,2,0.07142857142857142,10,705,132,17,18
2,54,08:50:00==>09:00:00,343537,,,,28,1,0.03571428571428571,6,676,131,20,12
2,55,09:00:00==>09:10:00,343537,,,,27,0,0,9,623,128,34,20
2,56,09:10:00==>09:20:00,343537,2,4,153,24,1,0.041666666666666664,6,712,164,31,40
2,57,09:20:00==>09:30:00,343537,,,,20,0,0,5,627,162,17,20
2,58,09:30:00==>09:40:00,343537,2,4,153,21,1,0.047619047619047616,6,642,166,19,22
2,59,09:40:00==>09:50:00,343537,,,,25,0,0,5,664,128,45,29
2,60,09:50:00==>10:00:00,343537,2,4,271,9,0,0,5,626,150,22,27
2,61,10:00:00==>10:10:00,343537,,,,14,0,0,4,678,149,28,39
2,62,10:10:00==>10:20:00,343537,9,5,271,13,0,0,5,625,178,23,24
2,63,10:20:00==>10:30:00,343537,,,,18,1,0.05555555555555555,3,653,119,23,19
2,64,10:30:00==>10:40:00,343537,,,,15,0,0,4,662,124,24,28
2,65,10:40:00==>10:50:00,343537,,,,23,2,0.08695652173913043,6,698,143,25,23
2,66,10:50:00==>11:00:00,343537,2,5,200,11,0,0,3,665,132,27,18
2,67,11:00:00==>11:10:00,343537,2,5,200,21,1,0.047619047619047616,11,716,117,24,14
2,68,11:10:00==>11:20:00,343537,2,5,200,24,1,0.041666666666666664,5,733,128,28,24
2,69,11:20:00==>11:30:00,343537,,,,28,0,0,4,683,127,38,10
2,70,11:30:00==>11:40:00,343537,2,6,200,15,1,0.06666666666666667,7,645,118,53,21
2,71,11:40:00==>11:50:00,343537,2,6,227,24,1,0.041666666666666664,5,664,160,19,16
2,72,11:50:00==>12:00:00,343537,2,6,227,21,1,0.047619047619047616,2,658,128,37,15
2,73,12:00:00==>12:10:00,343537,,,,16,1,0.0625,6,594,135,35,19
2,74,12:10:00==>12:20:00,343537,2,6,227,24,0,0,5,629,141,26,21
2,75,12:20:00==>12:30:00,343537,2,6,227,21,0,0,5,658,114,28,13
2,76,12:30:00==>12:40:00,343537,2,7,227,20,0,0,3,708,122,33,19
2,77,12:40:00==>12:50:00,343537,9,7,247,14,3,0.21428571428571427,5,639,140,31,29
2,78,12:50:00==>13:00:00,343537,9,6,247,18,0,0,9,679,145,21,16
2,79,13:00:00==>13:10:00,343537,9,6,247,21,0,0,7,631,141,35,21
2,80,13:10:00==>13:20:00,343537,9,5,247,29,1,0.034482758620689655,7,653,160,40,18
2,81,13:20:00==>13:30:00,343537,,,,20,2,0.1,6,604,183,30,19
2,82,13:30:00==>13:40:00,343537,2,5,247,30,3,0.1,12,608,169,27,18
2,83,13:40:00==>13:50:00,343537,2,5,247,27,2,0.07407407407407407,2,600,164,35,17
2,84,13:50:00==>14:00:00,343537,,,,13,0,0,9,555,192,35,16
2,85,14:00:00==>14:10:00,343537,9,6,263,20,0,0,3,624,204,35,20
2,86,14:10:00==>14:20:00,343537,9,6,263,28,0,0,3,609,167,40,23
2,87,14:20:00==>14:30:00,343537,2,6,263,18,0,0,7,658,190,33,29
2,88,14:30:00==>14:40:00,343537,2,6,263,24,0,0,8,578,166,29,20
2,89,14:40:00==>14:50:00,343537,9,6,276,16,0,0,6,623,152,36,10
2,90,14:50:00==>15:00:00,343537,9,6,276,17,0,0,6,561,186,57,18
2,91,15:00:00==>15:10:00,343537,9,6,276,17,1,0.058823529411764705,9,627,172,26,29
2,92,15:10:00==>15:20:00,343537,,,,20,1,0.05,7,593,192,40,20
2,93,15:20:00==>15:30:00,343537,9,5,276,22,1,0.045454545454545456,5,543,211,37,27
2,94,15:30:00==>15:40:00,343537,9,6,276,18,1,0.05555555555555555,10,545,238,42,30
2,95,15:40:00==>15:50:00,343537,9,5,263,35,1,0.02857142857142857,9,594,195,40,26
2,96,15:50:00==>16:00:00,343537,,,,36,1,0.027777777777777776,13,609,228,39,37
2,97,16:00:00==>16:10:00,343537,2,5,263,33,0,0,9,610,263,49,22
2,98,16:10:00==>16:20:00,343537,2,5,263,30,0,0,6,618,260,56,50
2,99,16:20:00==>16:30:00,343537,2,5,263,32,2,0.0625,8,595,261,41,44
2,100,16:30:00==>16:40:00,343537,2,5,263,35,1,0.02857142857142857,10,640,239,54,34
2,101,16:40:00==>16:50:00,343537,,,,27,0,0,15,595,281,44,32
2,102,16:50:00==>17:00:00,343537,2,5,260,45,1,0.022222222222222223,14,622,264,59,38
2,103,17:00:00==>17:10:00,343537,2,5,260,40,1,0.025,14,546,261,56,28
2,104,17:10:00==>17:20:00,343537,,,,27,0,0,16,575,304,47,35
2,105,17:20:00==>17:30:00,343537,2,5,260,35,1,0.02857142857142857,8,530,297,48,29
2,106,17:30:00==>17:40:00,343537,2,5,260,41,1,0.024390243902439025,6,513,319,44,44
2,107,17:40:00==>17:50:00,343537,2,5,244,29,0,0,8,603,247,66,33
2,108,17:50:00==>18:00:00,343537,2,5,244,36,0,0,11,626,198,44,33
2,109,18:00:00==>18:10:00,343537,2,5,244,28,0,0,11,660,195,47,28
2,110,18:10:00==>18:20:00,343537,2,4,244,31,1,0.03225806451612903,6,692,194,37,24
2,111,18:20:00==>18:30:00,343537,2,4,244,33,0,0,5,649,202,52,17
2,112,18:30:00==>18:40:00,343537,2,4,244,29,0,0,9,592,196,37,17
2,113,18:40:00==>18:50:00,343537,2,4,232,44,0,0,12,610,209,58,36
2,114,18:50:00==>19:00:00,343537,,,,33,0,0,4,603,228,61,34
2,115,19:00:00==>19:10:00,343537,,,,18,0,0,8,624,215,51,27
2,116,19:10:00==>19:20:00,343537,2,4,232,23,1,0.043478260869565216,8,612,211,41,28
2,117,19:20:00==>19:30:00,343537,,,,21,0,0,5,622,207,42,35
2,118,19:30:00==>19:40:00,343537,2,3,232,38,2,0.05263157894736842,6,619,220,51,37
2,119,19:40:00==>19:50:00,343537,2,3,238,31,1,0.03225806451612903,1,628,191,48,31
2,120,19:50:00==>20:00:00,343537,2,3,238,30,1,0.03333333333333333,4,723,203,54,32
2,121,20:00:00==>20:10:00,343537,,,,31,1,0.03225806451612903,5,658,181,31,17
2,122,20:10:00==>20:20:00,343537,2,3,238,23,0,0,6,612,186,40,20
2,123,20:20:00==>20:30:00,343537,2,3,238,26,0,0,5,643,174,42,28
2,124,20:30:00==>20:40:00,343537,,,,34,0,0,3,672,174,48,21
2,125,20:40:00==>20:50:00,343537,2,3,238,31,1,0.03225806451612903,2,702,152,22,23
2,126,20:50:00==>21:00:00,343537,,,,25,0,0,2,687,148,29,16
2,127,21:00:00==>21:10:00,343537,2,3,238,36,0,0,3,672,173,26,20
2,128,21:10:00==>21:20:00,343537,,,,34,0,0,5,700,139,40,21
2,129,21:20:00==>21:30:00,343537,,,,21,0,0,2,757,142,37,18
2,130,21:30:00==>21:40:00,343537,2,3,230,24,0,0,3,731,126,18,17
2,131,21:40:00==>21:50:00,343537,,,,24,0,0,2,724,120,26,17
2,132,21:50:00==>22:00:00,343537,2,3,203,21,1,0.047619047619047616,5,775,105,22,19
2,133,22:00:00==>22:10:00,343537,2,3,203,22,0,0,5,762,93,13,15
2,134,22:10:00==>22:20:00,343537,,,,16,0,0,5,786,99,44,31
2,135,22:20:00==>22:30:00,343537,2,3,203,22,0,0,4,774,119,36,23
2,136,22:30:00==>22:40:00,343537,,,,18,3,0.16666666666666666,3,703,108,21,24
2,137,22:40:00==>22:50:00,343537,2,3,203,13,2,0.15384615384615385,3,762,102,13,21
2,138,22:50:00==>23:00:00,343537,2,3,203,20,1,0.05,2,732,72,9,19
2,139,23:00:00==>23:10:00,343537,2,3,203,8,0,0,2,744,86,15,14
2,140,23:10:00==>23:20:00,343537,2,3,203,11,1,0.09090909090909091,1,754,98,27,8
2,141,23:20:00==>23:30:00,343537,2,3,203,15,3,0.2,1,778,68,24,10
2,142,23:30:00==>23:40:00,343537,2,3,195,6,0,0,3,715,70,17,22
2,143,23:40:00==>23:50:00,343537,2,3,195,7,1,0.14285714285714285,3,702,67,26,28
2,144,23:50:00==>00:00:00,343537,2,3,195,11,0,0,2,659,61,21,12
3,1,00:00:00==>00:10:00,31125,3,3,88,1,0,0,1,,,,
3,2,00:10:00==>00:20:00,31125,3,3,88,1,1,1,0,184,41,10,13
3,3,00:20:00==>00:30:00,31125,3,3,88,0,0,NaN,1,215,10,11,0
3,4,00:30:00==>00:40:00,31125,3,3,88,1,0,0,1,182,28,4,3
3,5,00:40:00==>00:50:00,31125,3,3,88,0,0,NaN,0,196,25,11,10
3,6,00:50:00==>01:00:00,31125,3,3,82,0,0,NaN,1,201,20,1,6
3,7,01:00:00==>01:10:00,31125,3,3,82,1,0,0,0,187,10,3,5
3,8,01:10:00==>01:20:00,31125,3,3,82,0,0,NaN,0,220,18,10,5
3,9,01:20:00==>01:30:00,31125,3,3,82,0,0,NaN,1,165,17,7,7
3,10,01:30:00==>01:40:00,31125,3,3,82,0,0,NaN,0,156,38,5,2
3,11,01:40:00==>01:50:00,31125,3,3,78,0,0,NaN,0,159,34,3,3
3,12,01:50:00==>02:00:00,31125,3,3,78,0,0,NaN,0,160,9,1,4
3,13,02:00:00==>02:10:00,31125,3,3,78,0,0,NaN,0,152,13,14,14
3,14,02:10:00==>02:20:00,31125,3,3,78,0,0,NaN,0,171,7,2,13
