area,time,lv1,lv2,lv3,lv4
3,10,211,12,4,6
3,11,183,20,5,0
3,12,182,22,6,1
3,13,204,13,5,4
3,14,146,12,3,8
3,15,166,7,2,7
3,16,126,11,5,2
3,17,76,8,2,3
3,18,154,15,3,0
3,19,117,13,1,7
3,20,155,15,8,3
3,21,129,20,0,0
3,22,99,13,0,5
3,23,75,7,2,3
3,24,129,22,1,1
3,25,114,30,4,1
3,26,123,7,2,2
3,27,122,9,1,3
3,28,99,18,4,4
3,29,76,23,2,9
3,30,146,17,5,0
3,31,96,3,0,4
3,32,100,6,1,0
3,33,63,4,3,2
3,34,114,16,5,0
3,35,71,21,10,2
3,36,112,42,10,6
3,37,119,11,7,3
3,38,95,44,4,3
3,39,116,23,3,4
3,40,166,20,7,7
3,41,177,13,4,10
3,42,143,44,5,3
3,43,232,25,11,9
3,44,259,42,15,7
3,45,225,38,11,5
3,46,234,40,15,7
3,47,282,45,12,11
3,48,205,63,10,13
3,49,245,45,18,6
3,50,245,51,19,2
3,51,242,57,6,10
3,52,199,45,2,11
3,53,229,59,14,5
3,54,209,48,16,3
3,55,232,56,16,4
3,56,231,63,7,10
3,57,276,50,16,11
3,58,270,58,24,4
3,59,238,64,22,5
3,60,237,61,8,8
3,61,255,50,10,8
3,62,250,35,14,6
3,63,216,37,9,7
3,64,214,61,8,10
3,65,243,48,19,4
3,66,240,43,10,9
3,67,217,52,17,9
3,68,253,35,16,4
3,69,252,29,16,8
3,70,247,40,19,7
3,71,251,45,20,11
3,72,236,44,17,12
3,73,261,81,13,10
3,74,249,54,13,8
3,75,243,33,15,4
3,76,240,60,21,10
3,77,216,65,13,5
3,78,247,40,7,11
3,79,202,41,12,4
3,80,239,35,17,6
3,81,238,49,9,7
3,82,192,31,8,4
3,83,220,41,15,11
3,84,217,43,7,5
3,85,197,36,16,5
3,86,233,48,12,8
3,87,229,39,9,2
3,88,223,31,14,4
3,89,259,55,16,9
3,90,236,56,14,16
3,91,278,39,21,5
3,92,237,50,26,8
3,93,201,73,21,10
3,94,263,54,23,11
3,95,237,36,19,5
3,96,212,68,15,7
3,97,236,62,16,9
3,98,244,41,9,5
3,99,272,63,14,3
3,100,265,45,11,9
3,101,244,46,19,5
3,102,266,50,21,8
3,103,241,52,16,7
3,104,231,52,16,10
3,105,248,64,16,5
3,106,244,80,27,13
3,107,249,72,19,8
3,108,234,48,19,9
3,109,224,67,13,9
3,110,255,57,10,9
3,111,233,64,18,7
3,112,247,44,12,7
3,113,278,39,15,10
3,114,229,56,12,6
3,115,273,57,19,5
3,116,264,52,19,4
3,117,265,63,9,10
3,118,256,51,7,11
3,119,269,56,13,2
3,120,222,46,4,8
3,121,240,68,16,4
3,122,246,55,17,2
3,123,268,34,9,9
3,124,263,48,33,11
3,125,252,45,15,4
3,126,278,39,10,8
3,127,238,24,12,8
3,128,261,38,24,3
3,129,287,30,16,7
3,130,272,51,21,6
3,131,269,61,7,12
3,132,223,42,10,10
3,133,250,35,18,5
3,134,250,46,10,8
3,135,219,50,13,6
3,136,247,33,7,8
3,137,217,30,14,6
3,138,209,24,9,5
3,139,244,41,7,5
3,140,239,19,5,6
3,141,212,37,9,8
3,142,205,45,5,8
3,143,207,21,3,5
3,144,199,27,8,9
4,2,664,108,29,20
4,3,655,80,8,18
4,4,636,89,27,19
4,5,588,104,25,30
4,6,597,65,28,26
4,7,572,70,26,21
4,8,552,69,27,21
4,9,538,64,27,21
4,10,524,56,10,19
4,11,503,56,16,15
4,12,546,95,11,25
4,13,528,69,17,18
4,14,466,73,22,16
4,15,438,67,25,17
4,16,458,57,11,16
4,17,350,45,5,8
4,18,403,63,11,12
4,19,346,51,17,27
4,20,386,41,20,10
4,21,352,41,5,6
4,22,348,40,13,6
4,23,398,32,11,13
4,24,287,49,6,5
4,25,354,21,6,11
4,26,328,39,17,14
4,27,308,39,10,14
4,28,377,59,6,9
4,29,326,58,10,26
4,30,382,58,11,13
4,31,310,51,13,9
4,32,342,58,13,8
4,33,387,39,16,13
4,34,385,41,13,9
4,35,382,39,20,7
4,36,311,62,12,13
4,37,375,67,15,19
4,38,434,70,18,13
4,39,413,53,20,19
4,40,459,83,20,14
4,41,555,94,28,38
4,42,591,115,26,33
4,43,586,108,41,17
4,44,683,136,57,32
4,45,695,139,41,43
4,46,750,111,41,24
4,47,698,165,53,19
4,48,740,174,60,23
4,49,783,192,69,38
4,50,750,162,69,42
4,51,754,207,70,44
4,52,783,183,62,37
4,53,761,196,56,53
4,54,718,198,97,44
4,55,737,168,76,58
4,56,730,187,78,38
4,57,748,170,76,49
4,58,743,155,66,30
4,59,732,164,59,46
4,60,736,124,88,36
4,61,705,163,48,41
4,62,751,159,85,44
4,63,733,169,56,54
4,64,741,183,70,46
4,65,749,143,69,31
4,66,767,139,65,44
4,67,750,141,66,52
4,68,733,130,72,56
4,69,755,144,84,46
4,70,737,147,74,40
4,71,734,151,66,36
4,72,706,180,47,20
4,73,691,163,53,24
4,74,702,150,61,26
4,75,743,162,39,24
4,76,740,164,44,47
4,77,704,182,46,43
4,78,726,162,44,30
4,79,748,140,29,38
4,80,757,161,62,41
4,81,732,151,70,37
4,82,706,140,64,52
4,83,661,144,63,43
4,84,708,144,53,52
4,85,691,147,78,51
4,86,686,121,70,48
4,87,680,145,51,69
4,88,708,127,54,40
4,89,703,156,72,39
4,90,689,149,58,45
4,91,710,148,56,38
4,92,743,135,70,42
4,93,730,143,82,37
4,94,737,150,64,39
4,95,720,173,61,40
4,96,701,133,61,54
4,97,673,147,81,52
4,98,644,170,63,53
4,99,735,162,67,60
4,100,732,185,96,54
4,101,718,181,92,54
4,102,693,186,93,56
4,103,711,225,91,42
4,104,739,195,118,46
4,105,683,185,97,49
4,106,732,211,97,65
4,107,735,190,120,58
4,108,683,217,110,85
4,109,661,212,110,66
4,110,664,241,106,76
4,111,722,248,102,70
4,112,685,222,115,45
4,113,694,193,102,57
4,114,738,169,100,42
4,115,680,192,97,57
4,116,714,178,97,83
4,117,739,199,58,51
4,118,721,170,81,38
4,119,728,183,67,53
4,120,770,202,81,46
4,121,783,214,69,43
4,122,799,194,56,43
4,123,757,201,50,36
4,124,776,200,51,30
4,125,754,183,43,33
4,126,680,162,65,30
4,127,752,179,61,25
4,128,759,192,41,40
4,129,722,164,53,48
4,130,754,174,52,37
4,131,755,191,32,30
4,132,773,162,46,18
4,133,788,172,42,41
4,134,745,180,63,22
4,135,768,174,36,41
4,136,733,159,34,36
4,137,704,129,50,16
4,138,671,167,48,22
4,139,719,134,30,15
4,140,708,117,38,29
4,141,752,153,47,27
4,142,713,128,47,20
4,143,625,125,36,37
4,144,631,121,37,17
5,2,95,6,0,0
5,3,120,14,2,2
5,4,115,1,4,0
5,5,88,7,1,1
5,6,82,15,2,0
5,7,43,6,0,1
5,8,32,22,2,0
5,9,38,2,1,0
5,10,70,4,0,0
5,11,61,5,4,0
5,12,79,1,1,3
5,13,96,4,0,0
5,14,78,6,0,0
5,15,22,7,1,3
5,16,19,0,1,4
5,17,18,0,0,0
5,18,31,3,1,0
5,19,48,0,0,0
5,20,47,2,0,3
5,21,35,0,0,0
5,22,41,6,0,1
5,23,35,1,3,0
5,24,18,1,1,0
5,25,20,1,0,0
5,26,11,11,1,1
5,27,20,1,1,2
5,28,35,2,3,0
5,29,21,1,0,0
5,30,27,5,1,0
5,31,16,0,0,0
5,32,42,3,1,1
5,33,35,2,0,1
5,34,13,0,0,0
5,35,36,2,0,0
5,36,70,5,3,0
5,37,34,1,0,0
5,38,30,5,0,4
5,39,60,6,0,0
5,40,53,10,8,4
5,41,92,6,4,1
5,42,97,16,11,5
5,43,106,17,0,3
5,44,103,30,8,5
5,45,78,19,6,4
5,46,117,14,5,4
5,47,93,18,8,5
5,48,89,27,7,0
5,49,127,19,7,3
5,50,126,27,1,0
5,51,130,22,5,1
5,52,89,22,6,7
5,53,127,32,5,1
5,54,87,24,0,4
5,55,109,29,4,0
5,56,79,14,3,1
5,57,110,13,3,3
5,58,100,21,1,2
5,59,116,9,6,1
5,60,105,14,0,0
5,61,115,7,2,2
5,62,82,18,3,4
5,63,120,9,3,6
5,64,121,13,6,0
5,65,106,27,2,1
5,66,132,16,1,1
5,67,121,21,2,4
5,68,120,13,4,2
5,69,96,16,11,1
5,70,112,14,3,4
5,71,125,16,5,3
5,72,100,13,4,3
5,73,98,15,0,0
5,74,113,14,2,0
5,75,85,9,7,6
5,76,111,12,2,2
5,77,118,24,7,0
5,78,110,13,1,1
5,79,110,17,5,3
5,80,110,13,3,5
5,81,152,14,2,6
5,82,111,18,3,0
5,83,118,9,2,0
5,84,115,22,6,2
5,85,102,12,2,0
5,86,102,10,5,3
5,87,109,18,1,3
5,88,116,28,2,4
5,89,110,18,1,3
5,90,119,25,4,4
5,91,122,19,2,1
5,92,115,15,2,7
5,93,131,15,1,4
5,94,115,21,8,2
5,95,104,24,2,1
5,96,122,18,3,2
5,97,133,28,6,8
5,98,152,13,8,6
5,99,133,35,5,1
5,100,152,27,2,1
5,101,115,24,5,7
5,102,110,35,9,4
5,103,144,33,3,4
5,104,147,35,4,4
5,105,129,48,10,3
5,106,137,42,19,4
5,107,149,45,9,2
5,108,151,35,8,4
5,109,126,34,2,1
5,110,135,29,3,4
5,111,132,24,1,3
5,112,113,43,4,1
5,113,139,39,11,3
5,114,134,23,7,0
5,115,116,28,4,1
5,116,95,15,9,1
5,117,128,20,6,3
5,118,142,20,2,3
5,119,146,30,3,8
5,120,126,20,4,3
5,121,151,19,4,2
5,122,149,22,3,2
5,123,161,21,8,8
5,124,128,14,3,0
5,125,134,18,5,3
5,126,103,11,4,5
5,127,126,33,3,1
5,128,152,40,12,8
5,129,145,32,2,3
5,130,141,14,4,3
5,131,138,18,1,3
5,132,155,13,4,3
5,133,129,13,4,0
5,134,128,19,2,0
5,135,149,7,2,0
5,136,143,10,1,2
5,137,164,20,8,1
5,138,135,16,0,2
5,139,146,7,1,6
5,140,114,13,5,1
5,141,81,11,1,0
5,142,124,10,4,3
5,143,126,14,4,5
5,144,76,9,0,0
6,2,313,45,18,3
6,3,286,47,3,14
6,4,251,29,4,12
6,5,310,48,14,10
6,6,287,35,16,15
6,7,281,19,11,12
6,8,222,24,12,4
6,9,248,18,4,12
6,10,256,19,10,10
6,11,245,23,8,3
6,12,173,24,1,7
6,13,168,16,0,3
6,14,218,44,5,3
6,15,180,11,13,1
6,16,179,25,13,3
6,17,183,9,9,10
6,18,164,12,9,8
6,19,148,43,17,13
6,20,134,18,10,12
6,21,198,15,3,15
6,22,194,17,6,9
6,23,214,12,4,6
6,24,184,11,5,3
6,25,210,18,4,8
6,26,152,30,4,15
6,27,181,22,1,5
6,28,150,7,5,4
6,29,203,24,3,16
6,30,140,12,9,11
6,31,192,34,11,9
6,32,185,16,11,4
6,33,230,14,16,13
6,34,194,37,15,3
6,35,172,20,8,8
6,36,159,19,4,3
6,37,216,12,9,12
6,38,197,31,11,17
6,39,214,25,2,3
6,40,227,44,5,14
6,41,277,44,7,16
6,42,293,61,26,11
6,43,285,55,22,8
6,44,291,66,28,19
6,45,320,70,26,16
6,46,301,72,18,25
6,47,345,62,25,22
6,48,341,69,32,22
6,49,357,83,36,18
6,50,355,67,22,12
6,51,317,71,12,7
6,52,330,48,9,14
6,53,305,48,16,15
6,54,281,37,19,17
6,55,293,37,22,12
6,56,336,45,15,14
6,57,316,47,21,12
6,58,354,61,25,16
6,59,294,52,21,3
6,60,323,57,19,21
6,61,315,50,12,15
6,62,295,27,7,20
6,63,308,42,20,10
6,64,293,34,14,14
6,65,320,36,7,17
6,66,359,46,15,15
6,67,339,34,13,11
6,68,329,43,26,10
6,69,303,38,23,4
6,70,343,39,26,11
6,71,352,51,18,14
6,72,316,38,15,24
6,73,307,49,25,22
6,74,287,42,9,18
6,75,307,50,27,12
6,76,315,53,24,18
6,77,320,62,20,14
6,78,327,50,18,17
6,79,304,46,16,26
6,80,298,40,11,16
6,81,298,39,15,12
6,82,295,37,7,12
6,83,301,50,12,14
6,84,310,56,25,18
6,85,301,48,24,22
6,86,322,52,12,10
6,87,342,43,17,19
6,88,320,33,18,10
6,89,310,47,18,16
6,90,349,44,24,18
6,91,307,55,25,18
6,92,309,36,18,14
6,93,327,47,24,11
6,94,318,36,14,15
6,95,338,57,26,20
6,96,334,61,12,21
6,97,312,49,24,12
6,98,325,50,12,14
6,99,335,63,11,20
6,100,336,50,15,7
6,101,307,84,21,20
6,102,300,50,29,19
6,103,313,79,21,14
6,104,339,68,29,18
6,105,326,90,23,16
6,106,357,72,39,12
6,107,358,89,31,23
6,108,368,98,24,16
6,109,309,114,44,10
6,110,355,100,47,35
6,111,341,101,34,21
6,112,352,79,71,48
6,113,378,88,39,37
6,114,347,86,37,16
6,115,331,83,32,18
6,116,350,65,44,30
6,117,388,109,30,23
6,118,358,69,35,21
6,119,379,73,36,23
6,120,386,92,29,20
6,121,399,100,36,40
6,122,386,90,25,33
6,123,378,70,46,22
6,124,388,105,34,21
6,125,405,93,16,14
6,126,367,94,26,25
6,127,370,99,21,17
6,128,370,85,31,33
6,129,366,61,29,18
6,130,351,80,42,20
6,131,390,76,38,29
6,132,402,70,44,34
6,133,383,82,26,27
6,134,362,47,31,20
6,135,381,54,23,24
6,136,396,73,26,25
6,137,374,65,16,24
6,138,378,56,20,28
6,139,337,101,26,13
6,140,346,76,39,35
6,141,331,52,17,12
6,142,325,35,16,18
6,143,358,44,15,9
6,144,306,39,16,17
7,2,1815,226,48,43
7,3,1859,221,59,44
7,4,1751,158,63,42
7,5,1690,157,57,31
7,6,1704,171,54,34
7,7,1741,215,46,36
7,8,1733,219,61,44
7,9,1639,181,34,34
7,10,1557,180,51,43
7,11,1534,167,50,31
7,12,1622,160,35,47
7,13,1516,179,37,19
7,14,1442,181,36,40
7,15,1464,140,42,33
7,16,1497,144,34,35
7,17,1462,134,27,21
7,18,1499,144,54,30
7,19,1484,150,50,25
7,20,1432,132,31,23
7,21,1403,138,31,21
7,22,1388,146,39,35
7,23,1406,117,49,24
7,24,1313,156,40,36
7,25,1319,108,31,32
7,26,1244,120,27,25
7,27,1300,121,16,26
7,28,1092,100,17,24
7,29,1297,136,40,31
7,30,1246,101,19,17
7,31,1297,101,26,31
7,32,1253,108,27,15
7,33,1319,90,18,13
7,34,1317,134,41,28
7,35,1260,154,46,21
7,36,1291,134,43,37
7,37,1366,126,26,13
7,38,1339,124,17,22
7,39,1325,150,21,33
7,40,1493,125,35,27
7,41,1653,186,61,33
7,42,1638,184,56,31
7,43,1697,215,75,35
7,44,1698,275,78,64
7,45,1768,316,85,52
7,46,1756,361,111,49
7,47,1760,460,125,62
7,48,1709,499,170,74
7,49,1771,473,214,77
7,50,1741,580,206,80
7,51,1795,565,180,115
7,52,1776,636,174,111
7,53,1813,611,223,91
7,54,1842,630,248,90
7,55,1836,594,227,121
7,56,1857,654,265,120
7,57,1796,636,236,134
7,58,1768,649,219,109
7,59,1870,626,261,108
7,60,1868,652,254,113
7,61,1897,618,230,133
7,62,1934,593,248,125
7,63,1886,629,220,155
7,64,1902,561,227,156
7,65,1815,557,246,115
7,66,1945,586,210,117
7,67,2006,552,186,107
7,68,2000,566,219,133
7,69,1904,546,172,122
7,70,2024,622,150,111
7,71,2000,540,179,130
7,72,1928,530,190,124
7,73,2008,548,182,114
7,74,2005,531,171,120
7,75,2038,503,186,100
7,76,1958,446,154,133
7,77,2082,518,127,105
7,78,2101,521,126,120
7,79,2008,419,112,93
7,80,2000,555,149,137
7,81,2025,445,138,104
7,82,1989,502,165,81
7,83,2022,492,164,104
7,84,1972,513,153,127
7,85,1965,539,155,111
7,86,1946,593,177,148
7,87,1866,520,172,150
7,88,1853,513,210,110
7,89,1911,527,201,105
7,90,1942,579,200,124
7,91,1933,505,167,94
7,92,1896,570,181,103
7,93,1878,543,185,134
7,94,1813,585,204,119
7,95,1777,572,199,120
7,96,1833,617,208,121
7,97,1864,525,205,104
7,98,1866,623,187,103
7,99,1820,528,156,96
7,100,1927,552,172,100
7,101,1973,519,174,143
7,102,1914,525,158,96
7,103,1881,541,159,110
7,104,1782,608,231,124
7,105,1832,603,184,141
7,106,1676,671,186,121
7,107,1684,673,218,105
7,108,1624,619,240,139
7,109,1576,618,231,98
7,110,1558,651,228,94
7,111,1576,663,230,112
7,112,1690,689,192,137
7,113,1780,669,241,104
7,114,1797,633,216,109
7,115,1848,617,180,121
7,116,1782,643,184,96
7,117,1904,623,168,99
7,118,1889,513,159,84
7,119,1871,439,168,115
7,120,1954,504,152,92
7,121,1914,460,179,106
7,122,1888,490,126,112
7,123,1859,493,103,74
7,124,1914,462,131,69
7,125,1849,476,145,107
7,126,1835,469,104,96
7,127,1913,504,137,88
7,128,1847,476,147,120
7,129,1907,489,129,72
7,130,1945,435,135,83
7,131,1876,461,82,80
7,132,1991,425,127,52
7,133,1937,395,108,76
7,134,1900,381,95,74
7,135,1966,407,86,65
7,136,1894,407,90,55
7,137,1884,402,114,44
7,138,1876,333,92,55
7,139,1842,337,102,76
7,140,1822,314,71,61
7,141,1847,281,74,69
7,142,1867,270,61,52
7,143,1882,307,74,59
7,144,1775,342,75,71
8,2,2621,280,88,97
8,3,2606,253,89,96
8,4,2550,263,84,92
8,5,2557,231,129,95
8,6,2569,222,82,110
8,7,2453,210,64,79
8,8,2387,213,53,70
8,9,2353,191,95,64
8,10,2323,229,66,62
8,11,2400,168,60,69
8,12,2329,163,69,58
8,13,2359,213,96,72
8,14,2292,174,70,83
8,15,2270,196,57,52
8,16,2217,185,69,71
8,17,2180,161,69,68
8,18,2093,171,34,69
8,19,2193,160,70,56
8,20,2159,153,79,58
8,21,2198,164,67,60
8,22,2013,155,47,61
8,23,2033,136,43,53
8,24,2075,116,52,52
8,25,2034,154,61,58
8,26,2153,129,53,45
8,27,1997,148,59,53
8,28,2024,154,53,32
8,29,2123,160,33,38
8,30,2057,122,42,39
8,31,1920,127,29,41
8,32,1993,147,57,56
8,33,1996,161,45,66
8,34,2011,154,41,49
8,35,2059,150,64,60
8,36,2065,196,64,60
8,37,2034,199,48,71
8,38,2160,178,94,63
8,39,2248,212,63,61
8,40,2255,256,100,91
8,41,2371,286,131,104
8,42,2445,317,138,84
8,43,2406,357,105,101
8,44,2418,371,129,123
8,45,2407,521,170,80
8,46,2475,565,181,81
8,47,2328,588,203,115
8,48,2295,651,233,99
8,49,2294,634,246,106
8,50,2281,648,275,130
8,51,2356,575,231,155
8,52,2462,585,234,150
8,53,2413,642,216,156
8,54,2381,672,263,129
8,55,2441,612,244,147
8,56,2454,668,245,147
8,57,2386,651,255,142
8,58,2510,623,255,146
8,59,2375,580,252,126
8,60,2403,618,246,124
8,61,2387,621,254,146
8,62,2470,585,226,146
8,63,2455,600,224,137
8,64,2486,559,249,114
8,65,2500,550,223,120
8,66,2474,526,228,128
8,67,2495,570,230,140
8,68,2524,571,206,113
8,69,2508,559,197,146
8,70,2635,506,160,120
8,71,2655,556,196,127
8,72,2554,530,163,168
8,73,2613,517,175,133
8,74,2610,466,150,129
8,75,2541,497,178,132
8,76,2601,415,170,168
8,77,2573,483,177,119
8,78,2584,554,152,128
8,79,2570,495,186,129
8,80,2549,496,168,133
8,81,2470,523,152,119
8,82,2572,472,131,101
8,83,2447,498,181,127
8,84,2463,538,157,140
8,85,2397,565,140,153
8,86,2377,503,193,145
8,87,2458,516,171,132
8,88,2506,520,184,129
8,89,2437,546,166,170
8,90,2563,512,195,142
8,91,2393,530,207,132
8,92,2481,533,160,142
8,93,2428,566,205,124
8,94,2442,599,198,173
8,95,2350,624,237,156
8,96,2427,595,225,162
8,97,2397,586,226,142
8,98,2377,766,267,206
8,99,2271,704,269,164
8,100,2288,689,284,202
8,101,2385,629,271,168
8,102,2408,683,247,186
8,103,2524,638,183,173
8,104,2421,632,274,156
8,105,2278,697,240,148
8,106,2261,737,270,162
8,107,2250,701,256,175
8,108,2165,760,305,181
8,109,2139,781,286,203
8,110,2147,803,265,167
8,111,2227,747,268,145
8,112,2258,816,304,149
8,113,2215,772,314,159
8,114,2284,796,286,166
8,115,2249,797,282,147
8,116,2381,783,235,183
8,117,2326,793,272,165
8,118,2459,753,256,177
8,119,2472,708,212,167
8,120,2506,683,222,160
8,121,2553,694,215,180
8,122,2530,639,222,164
8,123,2573,593,216,135
8,124,2542,598,195,151
8,125,2675,571,180,139
8,126,2565,606,198,143
8,127,2550,588,188,165
8,128,2578,597,195,159
8,129,2659,546,178,130
8,130,2629,513,170,119
8,131,2644,511,206,149
