area,time,lv1,lv2,lv3,lv4
3,3,138,27,5,1
3,4,190,23,6,8
3,5,194,33,4,4
3,6,200,25,8,2
3,7,151,29,10,1
3,8,177,8,6,6
3,9,184,20,1,1
3,10,167,21,10,7
3,11,189,14,1,4
3,12,167,25,3,3
3,13,92,9,0,3
3,14,134,5,6,1
3,15,150,20,3,7
3,16,59,18,3,6
3,17,117,14,7,1
3,18,193,15,10,3
3,19,103,16,0,6
3,20,74,28,9,0
3,21,125,24,2,5
3,22,120,18,5,6
3,23,53,16,2,1
3,24,79,2,5,1
3,25,98,12,3,9
3,26,139,14,11,3
3,27,101,24,6,10
3,28,140,5,1,0
3,29,111,25,3,6
3,30,88,5,5,4
3,31,119,13,9,1
3,32,87,19,6,9
3,33,37,7,0,1
3,34,63,19,10,4
3,35,40,9,0,0
3,36,112,9,4,8
3,37,80,28,16,3
3,38,104,12,3,15
3,39,127,34,6,1
3,40,181,20,3,3
3,41,104,11,6,4
3,42,113,19,2,10
3,43,189,29,9,3
3,44,249,17,13,3
3,45,185,43,4,2
3,46,200,46,3,7
3,47,233,76,13,6
3,48,227,67,18,7
3,49,226,60,19,2
3,50,218,51,17,2
3,51,277,74,19,8
3,52,265,38,26,6
3,53,296,49,22,5
3,54,249,58,14,10
3,55,247,39,16,7
3,56,222,90,22,8
3,57,265,46,23,5
3,58,206,50,23,12
3,59,221,48,17,8
3,60,228,52,16,3
3,61,217,52,9,3
3,62,204,89,13,1
3,63,227,48,14,11
3,64,247,32,10,7
3,65,220,70,6,8
3,66,256,28,3,6
3,67,258,38,8,5
3,68,184,32,11,6
3,69,236,44,12,7
3,70,238,38,10,4
3,71,244,46,15,15
3,72,238,78,11,2
3,73,221,67,18,4
3,74,225,56,20,10
3,75,226,46,17,5
3,76,231,49,18,2
3,77,233,48,11,8
3,78,223,44,12,13
3,79,221,56,14,8
3,80,249,56,14,7
3,81,246,36,11,10
3,82,222,76,18,6
3,83,225,66,17,1
3,84,206,70,22,1
3,85,244,41,15,1
3,86,230,63,11,4
3,87,227,53,15,8
3,88,224,55,5,6
3,89,225,59,13,5
3,90,231,56,16,8
3,91,243,40,10,1
3,92,235,36,9,3
3,93,236,62,8,9
3,94,219,74,14,8
3,95,230,67,27,9
3,96,243,49,11,6
3,97,231,61,14,4
3,98,231,50,20,11
3,99,242,56,13,18
3,100,261,32,14,14
3,101,256,71,11,16
3,102,257,44,16,11
3,103,290,53,16,8
3,104,252,54,18,6
3,105,259,62,13,14
3,106,256,72,15,9
3,107,267,55,21,15
3,108,227,77,10,18
3,109,259,49,18,17
3,110,243,62,27,6
3,111,240,64,13,11
3,112,252,61,13,3
3,113,270,75,11,5
3,114,233,64,13,8
3,115,238,52,25,3
3,116,270,44,14,1
3,117,234,60,11,6
3,118,221,26,5,6
3,119,214,72,8,10
3,120,225,48,11,6
3,121,275,31,13,9
3,122,266,39,7,4
3,123,274,43,14,1
3,124,251,24,11,4
3,125,248,51,12,6
3,126,273,59,18,2
3,127,266,46,12,9
3,128,243,54,12,3
3,129,250,46,4,9
3,130,255,40,8,7
3,131,249,49,4,10
3,132,232,32,16,8
3,133,212,52,10,5
3,134,215,19,5,4
3,135,247,35,16,4
3,136,223,29,10,8
3,137,192,36,4,10
3,138,264,15,8,9
3,139,241,38,24,1
3,140,195,35,9,3
3,141,227,43,3,12
3,142,241,33,7,2
3,143,184,16,1,2
3,144,205,27,2,4
4,2,625,125,24,14
4,3,599,109,31,15
4,4,587,92,24,23
4,5,585,84,16,15
4,6,472,88,20,17
4,7,473,75,25,16
4,8,505,94,25,11
4,9,500,81,28,14
4,10,452,59,30,12
4,11,410,84,12,14
4,12,435,68,14,22
4,13,428,60,17,10
4,14,432,34,16,14
4,15,442,72,20,17
4,16,399,44,17,7
4,17,362,52,14,4
4,18,367,74,14,18
4,19,371,59,17,6
4,20,269,51,15,3
4,21,288,61,20,4
4,22,328,41,15,5
4,23,342,53,14,13
4,24,298,56,22,11
4,25,290,41,12,4
4,26,203,25,20,22
4,27,235,31,12,7
4,28,196,41,13,7
4,29,255,48,20,3
4,30,271,39,19,10
4,31,266,36,8,9
4,32,284,23,8,5
4,33,307,43,14,13
4,34,346,21,18,16
4,35,261,56,16,14
4,36,323,56,7,15
4,37,383,48,28,15
4,38,415,70,17,21
4,39,444,71,24,18
4,40,507,78,31,18
4,41,467,110,36,16
4,42,536,121,27,24
4,43,588,127,38,26
4,44,642,140,46,43
4,45,625,180,45,40
4,46,661,162,64,31
4,47,665,210,74,30
4,48,622,163,79,30
4,49,681,177,73,35
4,50,712,176,81,39
4,51,746,169,63,27
4,52,770,197,53,46
4,53,782,196,69,30
4,54,744,198,65,30
4,55,702,205,80,41
4,56,715,190,77,32
4,57,730,155,66,32
4,58,720,149,66,45
4,59,706,135,44,53
4,60,739,136,44,22
4,61,787,128,61,24
4,62,728,167,77,41
4,63,768,186,52,30
4,64,727,151,44,57
4,65,768,153,46,36
4,66,751,181,54,35
4,67,778,141,50,29
4,68,711,155,48,31
4,69,725,153,45,35
4,70,729,160,43,26
4,71,701,168,51,35
4,72,726,143,51,35
4,73,731,174,40,36
4,74,723,181,57,49
4,75,753,170,64,25
4,76,760,160,39,43
4,77,731,173,42,49
4,78,750,156,46,31
4,79,741,164,50,28
4,80,751,162,57,44
4,81,647,154,39,39
4,82,696,160,66,32
4,83,700,146,48,39
4,84,768,116,35,27
4,85,699,158,31,33
4,86,706,142,33,29
4,87,625,127,27,27
4,88,700,156,46,28
4,89,683,156,33,31
4,90,673,144,53,41
4,91,720,150,41,39
4,92,676,164,63,43
4,93,760,167,44,39
4,94,749,180,41,47
4,95,735,171,52,29
4,96,724,206,60,42
4,97,713,178,49,32
4,98,754,209,62,28
4,99,705,182,64,43
4,100,776,170,60,56
4,101,740,203,60,39
4,102,707,183,92,51
4,103,707,202,81,41
4,104,758,235,75,42
4,105,779,255,86,36
4,106,746,210,85,29
4,107,720,225,96,42
4,108,741,191,66,40
4,109,751,205,72,29
4,110,735,232,66,41
4,111,723,225,58,41
4,112,718,227,75,46
4,113,751,202,53,33
4,114,731,198,69,29
4,115,726,226,58,51
4,116,707,227,55,45
4,117,650,200,75,42
4,118,696,184,54,45
4,119,725,196,68,42
4,120,714,195,73,31
4,121,730,169,61,47
4,122,782,189,54,40
4,123,735,232,72,42
4,124,731,212,61,37
4,125,716,163,54,24
4,126,720,192,66,27
4,127,677,173,43,26
4,128,744,158,46,39
4,129,716,164,47,37
4,130,740,169,54,29
4,131,728,174,44,42
4,132,717,161,71,31
4,133,711,155,49,29
4,134,752,169,53,30
4,135,734,174,50,31
4,136,765,157,50,40
4,137,736,135,54,19
4,138,666,141,50,51
4,139,644,130,41,29
4,140,763,126,23,20
4,141,728,157,27,22
4,142,695,134,39,24
4,143,722,120,47,27
4,144,761,115,33,31
5,2,96,4,0,1
5,3,84,14,1,0
5,4,85,11,0,0
5,5,66,10,1,0
5,6,66,10,4,0
5,7,96,3,1,1
5,8,82,8,5,4
5,9,67,5,1,1
5,10,69,3,1,0
5,11,52,6,1,0
5,12,37,3,0,0
5,13,55,5,1,0
5,14,40,6,2,1
5,15,23,2,0,0
5,16,48,2,1,0
5,17,34,9,2,0
5,18,55,5,0,0
5,19,38,4,2,0
5,20,24,4,2,0
5,21,61,7,1,0
5,22,23,1,4,0
5,23,60,1,1,0
5,24,30,11,3,0
5,25,46,16,0,2
5,26,55,8,3,1
5,27,17,4,2,1
5,28,6,14,0,1
5,29,32,1,0,1
5,30,23,2,0,0
5,31,19,4,1,0
5,32,10,1,1,0
5,33,27,7,0,0
5,34,23,2,0,0
5,35,14,1,4,0
5,36,59,6,2,0
5,37,49,5,0,0
5,38,36,3,3,1
5,39,73,8,4,2
5,40,51,11,0,0
5,41,71,3,5,0
5,42,76,10,4,0
5,43,89,21,1,3
5,44,102,27,2,5
5,45,93,20,4,4
5,46,134,23,8,2
5,47,113,19,2,2
5,48,58,11,4,4
5,49,89,13,5,3
5,50,99,29,6,2
5,51,116,16,5,4
5,52,89,16,8,5
5,53,109,26,7,4
5,54,107,26,5,2
5,55,97,12,6,2
5,56,99,6,2,2
5,57,107,24,3,3
5,58,110,17,8,5
5,59,105,14,5,3
5,60,73,17,5,2
5,61,75,20,1,0
5,62,105,18,2,1
5,63,108,24,1,4
5,64,101,12,0,0
5,65,96,21,3,0
5,66,125,26,4,1
5,67,132,23,1,0
5,68,112,13,1,0
5,69,105,11,1,0
5,70,98,30,1,1
5,71,135,14,7,2
5,72,114,20,0,1
5,73,148,24,2,3
5,74,120,34,1,6
5,75,96,24,5,1
5,76,99,21,12,0
5,77,122,17,7,5
5,78,134,23,2,0
5,79,126,16,3,2
5,80,88,24,2,0
5,81,113,18,4,6
5,82,132,19,9,3
5,83,105,10,1,1
5,84,97,9,6,0
5,85,84,11,4,0
5,86,109,14,4,0
5,87,107,14,3,0
5,88,107,22,2,1
5,89,124,19,4,1
5,90,129,15,2,4
5,91,120,23,2,1
5,92,118,29,2,1
5,93,84,18,2,0
5,94,80,22,4,2
5,95,140,17,7,1
5,96,113,18,1,3
5,97,115,29,2,4
5,98,138,19,0,4
5,99,130,15,9,0
5,100,113,31,5,0
5,101,116,23,4,0
5,102,139,26,10,1
5,103,112,34,5,2
5,104,121,29,3,8
5,105,112,27,13,4
5,106,154,27,3,0
5,107,117,31,7,4
5,108,135,27,7,4
5,109,119,39,6,1
5,110,103,25,5,2
5,111,139,23,7,4
5,112,123,31,8,7
5,113,140,41,5,0
5,114,112,37,10,8
5,115,146,35,4,0
5,116,134,23,11,1
5,117,118,27,0,0
5,118,122,17,8,3
5,119,154,16,4,2
5,120,141,20,4,5
5,121,132,29,1,3
5,122,129,26,7,3
5,123,122,25,4,6
5,124,120,23,15,3
5,125,135,32,0,4
5,126,117,20,5,1
5,127,124,18,5,10
5,128,142,27,0,2
5,129,147,16,4,0
5,130,144,21,4,0
5,131,118,12,2,1
5,132,128,37,3,4
5,133,98,19,4,0
5,134,98,29,0,1
5,135,110,28,9,6
5,136,132,12,2,0
5,137,107,16,2,1
5,138,138,11,0,2
5,139,121,16,2,0
5,140,93,17,2,0
5,141,116,12,2,1
5,142,102,14,1,3
5,143,68,7,7,4
5,144,111,13,2,2
6,2,301,43,9,12
6,3,294,25,16,5
6,4,266,34,8,10
6,5,273,52,13,13
6,6,272,24,11,9
6,7,237,23,11,2
6,8,215,15,11,1
6,9,255,23,13,9
6,10,241,29,19,5
6,11,208,35,4,5
6,12,232,17,7,19
6,13,186,8,6,5
6,14,232,34,6,3
6,15,208,34,10,1
6,16,186,62,7,8
6,17,147,17,0,5
6,18,161,17,8,7
6,19,189,17,2,11
6,20,179,28,10,6
6,21,171,17,9,4
6,22,174,15,14,7
6,23,194,28,9,7
6,24,161,29,6,1
6,25,136,40,2,9
6,26,150,11,7,3
6,27,151,9,1,6
6,28,124,34,10,4
6,29,125,21,6,4
6,30,128,8,12,10
6,31,97,13,8,5
6,32,116,12,9,0
6,33,109,17,15,0
6,34,85,18,15,0
6,35,86,14,11,12
6,36,100,18,5,3
6,37,123,27,9,1
6,38,151,34,16,3
6,39,201,33,12,7
6,40,221,29,7,3
6,41,222,29,30,11
6,42,255,53,18,18
6,43,266,40,9,7
6,44,313,58,20,24
6,45,313,69,24,18
6,46,321,96,25,26
6,47,321,86,29,29
6,48,274,88,22,15
6,49,333,79,20,21
6,50,348,90,21,5
6,51,404,60,13,21
6,52,318,69,19,17
6,53,347,82,15,13
6,54,358,61,15,14
6,55,341,49,10,25
6,56,340,47,18,16
6,57,311,46,23,13
6,58,313,81,14,19
6,59,294,38,18,13
6,60,276,38,26,4
6,61,338,58,23,15
6,62,294,53,17,12
6,63,303,52,14,17
6,64,285,44,24,28
6,65,299,41,9,12
6,66,328,48,18,23
6,67,353,33,9,17
6,68,310,40,13,15
6,69,308,47,29,13
6,70,283,55,14,9
6,71,329,54,28,17
6,72,280,41,13,23
6,73,356,65,18,12
6,74,342,60,15,22
6,75,361,74,30,14
6,76,329,60,16,20
6,77,347,44,15,14
6,78,358,63,16,13
6,79,336,70,22,7
6,80,322,48,12,7
6,81,314,68,26,7
6,82,350,63,21,12
6,83,367,45,20,9
6,84,374,53,19,13
6,85,386,46,14,5
6,86,328,48,19,23
6,87,332,52,9,27
6,88,353,45,13,13
6,89,296,47,19,11
6,90,312,48,20,16
6,91,345,53,18,12
6,92,330,68,16,20
6,93,365,63,21,14
6,94,343,43,15,16
6,95,361,82,22,27
6,96,328,78,28,5
6,97,330,58,35,17
6,98,353,73,27,21
6,99,360,86,17,28
6,100,360,80,24,27
6,101,366,90,25,21
6,102,371,97,18,7
6,103,334,88,28,15
6,104,352,93,46,23
6,105,345,111,38,28
6,106,358,101,27,20
6,107,364,109,26,22
6,108,356,100,44,23
6,109,340,105,49,23
6,110,392,96,25,21
6,111,375,99,29,33
6,112,384,105,30,17
6,113,406,75,27,23
6,114,383,79,46,25
6,115,354,85,29,25
6,116,379,76,17,26
6,117,368,79,17,26
6,118,361,66,18,20
6,119,370,88,19,25
6,120,322,87,39,27
6,121,369,97,27,35
6,122,382,105,24,26
6,123,334,74,32,13
6,124,345,84,26,23
6,125,363,67,24,21
6,126,367,88,22,19
6,127,365,82,49,30
6,128,343,93,10,20
6,129,360,75,44,21
6,130,348,110,32,15
6,131,375,58,25,11
6,132,388,107,17,26
6,133,362,86,22,27
6,134,378,76,19,17
6,135,363,80,23,16
6,136,347,80,40,29
6,137,340,72,26,25
6,138,376,69,25,16
6,139,360,52,21,15
6,140,350,73,16,12
6,141,331,55,15,24
6,142,337,50,22,13
6,143,318,49,12,19
6,144,323,41,35,15
7,2,1806,268,64,64
7,3,1715,218,54,46
7,4,1765,215,79,65
7,5,1594,198,63,44
7,6,1707,203,36,49
7,7,1593,216,74,51
7,8,1675,235,74,44
7,9,1676,197,58,41
7,10,1670,209,55,41
7,11,1618,174,38,46
7,12,1477,197,51,36
7,13,1521,142,38,29
7,14,1469,153,37,24
7,15,1409,152,23,30
7,16,1515,176,28,31
7,17,1503,168,31,33
7,18,1432,167,47,34
7,19,1409,121,34,27
7,20,1426,158,45,40
7,21,1436,131,33,25
7,22,1437,123,52,33
7,23,1310,126,33,30
7,24,1276,123,27,37
7,25,1237,108,20,20
7,26,1209,124,38,23
7,27,1362,146,37,16
7,28,1204,146,20,33
7,29,1285,127,35,25
7,30,1326,101,28,26
7,31,1316,127,35,26
7,32,1257,148,22,20
7,33,1087,127,23,38
7,34,1203,98,19,20
7,35,1310,121,32,20
7,36,1171,148,53,36
7,37,1322,103,27,23
7,38,1521,165,38,26
7,39,1434,160,35,24
7,40,1301,213,38,26
7,41,1383,226,48,48
7,42,1551,226,67,31
7,43,1535,235,54,50
7,44,1701,296,76,50
7,45,1738,339,100,34
7,46,1657,395,105,51
7,47,1590,454,115,60
7,48,1579,599,179,90
7,49,1589,530,198,77
7,50,1623,631,221,95
7,51,1629,655,213,87
7,52,1717,704,260,94
7,53,1862,713,285,134
7,54,1790,673,290,100
7,55,1742,726,196,120
7,56,1919,729,264,99
7,57,1801,744,211,88
7,58,1915,693,189,106
7,59,1918,725,194,95
7,60,1908,700,194,135
7,61,2011,581,201,138
7,62,1973,589,190,122
7,63,1915,610,167,101
7,64,1935,615,161,110
7,65,1966,557,141,102
7,66,1971,593,163,115
7,67,1938,539,156,94
7,68,1959,527,183,79
7,69,2007,514,157,106
7,70,1998,532,129,96
7,71,2029,540,165,98
7,72,2050,483,171,132
7,73,1993,551,150,102
7,74,2000,491,156,122
7,75,1978,465,144,80
7,76,1980,574,180,114
7,77,2033,543,163,120
7,78,1970,488,129,94
7,79,2009,501,148,81
7,80,1918,538,148,83
7,81,1960,516,136,92
7,82,1967,527,147,64
7,83,1977,551,173,99
7,84,1928,502,217,111
7,85,1958,560,232,118
7,86,2044,511,148,110
7,87,1919,498,160,117
7,88,1952,504,137,89
7,89,1939,539,131,67
7,90,1904,533,126,84
7,91,1940,513,142,116
7,92,1957,551,140,73
7,93,1853,550,160,105
7,94,1915,518,173,71
7,95,1956,571,170,125
7,96,1875,610,156,95
7,97,1961,580,174,116
7,98,1936,597,156,120
7,99,1846,627,197,101
7,100,1911,567,159,118
7,101,1938,638,185,100
7,102,1898,593,164,124
7,103,1873,633,206,115
7,104,1837,708,192,152
7,105,1769,806,192,127
7,106,1748,665,238,73
7,107,1665,756,213,111
7,108,1568,730,312,117
7,109,1610,757,252,114
7,110,1641,729,253,121
7,111,1653,730,242,104
7,112,1751,711,207,108
7,113,1791,680,240,119
7,114,1737,695,175,89
7,115,1775,591,157,107
7,116,1802,551,191,96
7,117,1851,465,164,111
7,118,1908,557,148,136
7,119,1896,527,168,96
7,120,1979,477,143,88
7,121,1969,548,161,141
7,122,1979,529,127,64
7,123,1947,527,152,97
7,124,1994,469,164,87
7,125,1950,502,145,99
7,126,1986,492,138,75
7,127,1953,455,130,66
7,128,1964,449,142,84
7,129,1886,397,111,71
7,130,1891,375,122,90
7,131,1936,461,134,76
7,132,1917,417,118,94
7,133,1935,398,99,87
7,134,1934,346,96,76
7,135,1841,418,85,69
7,136,1924,378,104,62
7,137,1875,375,93,58
7,138,1996,350,83,68
7,139,1948,341,103,51
7,140,1849,297,69,69
7,141,1778,322,78,78
7,142,1881,286,88,77
7,143,1744,268,77,53
7,144,1878,262,95,99
8,2,2484,341,100,96
8,3,2510,296,102,88
8,4,2438,288,111,81
8,5,2379,280,76,93
8,6,2373,279,87,69
8,7,2313,233,93,96
8,8,2369,241,76,83
8,9,2339,231,70,66
8,10,2237,170,104,89
8,11,2280,210,64,77
8,12,2172,218,76,78
8,13,2321,191,68,62
8,14,2148,193,65,67
8,15,2104,187,66,65
8,16,2150,154,86,51
8,17,2063,160,87,62
8,18,2007,162,65,65
8,19,2039,173,74,68
8,20,1959,173,66,51
8,21,2037,167,42,37
8,22,1902,146,60,49
8,23,1973,138,41,47
8,24,1914,115,62,44
8,25,1855,142,46,33
8,26,1973,149,52,34
8,27,1922,178,74,33
8,28,1806,144,80,41
8,29,1950,163,55,43
8,30,1820,102,48,46
8,31,1894,146,54,45
8,32,1935,135,52,50
8,33,1987,157,57,56
8,34,1886,170,90,52
8,35,1937,203,67,47
8,36,1977,175,80,44
8,37,2038,157,64,44
8,38,2134,171,61,50
8,39,2109,215,85,68
8,40,2148,234,65,80
8,41,2226,325,112,88
8,42,2272,362,112,80
8,43,2296,404,151,73
8,44,2231,535,151,77
8,45,2293,485,179,86
8,46,2272,571,165,96
8,47,2119,663,203,115
8,48,2075,684,278,111
8,49,2100,610,265,108
8,50,2106,594,266,116
8,51,2124,691,258,161
8,52,2180,620,270,131
8,53,2308,672,205,150
8,54,2381,661,232,148
8,55,2481,655,243,121
8,56,2423,699,219,113
8,57,2374,729,245,123
8,58,2364,720,239,147
8,59,2347,699,259,137
8,60,2357,645,277,171
8,61,2445,597,257,144
8,62,2476,652,235,120
8,63,2494,601,205,134
8,64,2458,625,231,166
8,65,2462,632,187,155
8,66,2509,569,205,114
8,67,2542,544,158,179
8,68,2636,588,190,168
8,69,2594,577,215,127
8,70,2657,558,163,152
8,71,2644,524,227,150
8,72,2682,582,167,129
8,73,2632,574,196,148
8,74,2589,585,168,187
8,75,2548,573,222,182
8,76,2485,574,215,144
8,77,2533,582,190,176
8,78,2619,498,145,167
8,79,2569,563,143,144
8,80,2560,504,185,119
8,81,2617,487,155,140
8,82,2629,478,163,124
8,83,2580,589,148,127
8,84,2532,570,180,110
8,85,2464,537,205,126
8,86,2450,563,215,149
8,87,2517,519,186,158
8,88,2500,470,159,119
8,89,2578,534,182,131
8,90,2482,501,209,132
8,91,2502,533,203,141
8,92,2517,556,194,139
8,93,2508,531,234,147
8,94,2480,568,224,156
8,95,2541,622,251,191
8,96,2424,619,242,169
8,97,2388,705,231,167
8,98,2410,717,238,175
8,99,2303,752,249,182
8,100,2342,744,268,164
8,101,2371,712,278,159
8,102,2394,687,200,160
8,103,2381,729,208,148
8,104,2324,795,273,161
8,105,2239,785,244,150
8,106,2244,789,281,135
8,107,2187,845,292,131
8,108,2151,842,325,208
8,109,2172,840,331,163
8,110,2212,807,288,185
8,111,2211,799,271,191
8,112,2311,735,296,147
8,113,2342,743,271,192
8,114,2259,787,257,130
8,115,2335,772,294,199
8,116,2374,761,253,135
8,117,2457,741,250,150
8,118,2432,752,244,160
8,119,2474,659,201,172
8,120,2553,608,248,178
8,121,2561,619,175,153
8,122,2514,714,210,155
8,123,2604,672,200,159
8,124,2631,563,169,134
8,125,2662,601,150,151
8,126,2639,599,175,151
8,127,2646,613,192,155
8,128,2520,573,189,138
8,129,2625,562,183,126
8,130,2607,595,192,116
8,131,2637,581,174,129
