area,time,lv1,lv2,lv3,lv4
2,138,734,109,38,31
2,139,757,108,35,26
2,140,806,91,27,27
2,141,765,100,29,20
2,142,711,84,14,20
2,143,745,77,23,19
2,144,744,66,18,13
3,2,210,21,6,5
3,3,197,18,8,9
3,4,202,24,4,4
3,5,201,32,14,3
3,6,184,37,5,6
3,7,183,17,5,3
3,8,188,23,8,1
3,9,171,27,2,10
3,10,127,21,1,2
3,11,198,16,7,13
3,12,186,14,4,0
3,13,170,22,5,2
3,14,165,17,3,3
3,15,118,7,2,5
3,16,86,1,7,4
3,17,174,26,11,5
3,18,92,31,3,6
3,19,125,33,5,2
3,20,97,7,1,8
3,21,90,26,5,4
3,22,140,11,0,1
3,23,84,8,5,1
3,24,66,13,1,1
3,25,54,3,1,0
3,26,103,18,5,3
3,27,64,14,4,1
3,28,141,14,3,2
3,29,94,9,3,0
3,30,119,17,12,5
3,31,101,8,3,3
3,32,77,12,7,4
3,33,104,13,4,1
3,34,95,20,16,9
3,35,81,10,10,6
3,36,86,5,1,9
3,37,150,8,4,1
3,38,131,27,7,6
3,39,138,25,5,0
3,40,140,23,16,6
3,41,99,34,3,8
3,42,174,21,6,5
3,43,193,29,8,3
3,44,247,32,2,6
3,45,181,28,5,6
3,46,190,46,6,10
3,47,206,54,19,5
3,48,206,74,8,8
3,49,243,68,14,8
3,50,226,67,16,7
3,51,240,61,18,7
3,52,255,56,15,9
3,53,248,77,13,5
3,54,223,54,19,5
3,55,222,35,16,10
3,56,211,42,26,18
3,57,199,47,18,12
3,58,222,39,16,12
3,59,185,74,7,9
3,60,231,48,16,5
3,61,223,60,30,1
3,62,218,59,15,5
3,63,251,33,16,9
3,64,237,61,13,15
3,65,238,68,11,10
3,66,246,48,14,7
3,67,258,51,17,4
3,68,246,54,7,9
3,69,223,55,13,9
3,70,214,53,19,6
3,71,223,53,11,4
3,72,247,31,14,6
3,73,230,60,4,10
3,74,227,40,10,5
3,75,234,60,20,5
3,76,233,35,15,6
3,77,192,66,21,5
3,78,224,44,19,3
3,79,216,35,9,7
3,80,225,55,14,10
3,81,213,55,13,14
3,82,216,44,19,10
3,83,216,59,20,20
3,84,204,42,24,15
3,85,201,44,28,9
3,86,216,43,14,29
3,87,200,44,16,22
3,88,216,45,8,28
3,89,208,35,19,25
3,90,191,58,14,25
3,91,240,24,10,43
3,92,221,40,21,17
3,93,215,47,23,10
3,94,220,57,22,3
3,95,255,52,9,10
3,96,223,55,16,6
3,97,236,47,13,9
3,98,242,62,17,9
3,99,257,53,17,14
3,100,273,65,17,12
3,101,285,44,21,5
3,102,260,59,21,1
3,103,234,101,21,14
3,104,250,55,26,8
3,105,253,92,22,9
3,106,269,41,17,12
3,107,217,77,15,8
3,108,242,86,18,23
3,109,253,80,23,12
3,110,211,55,16,3
3,111,240,78,12,6
3,112,261,41,21,9
3,113,272,59,21,11
3,114,258,64,13,7
3,115,273,53,14,9
3,116,222,44,9,9
3,117,232,60,16,4
3,118,268,47,17,4
3,119,247,39,9,6
3,120,274,33,10,3
3,121,255,64,9,10
3,122,240,51,18,6
3,123,240,23,9,3
3,124,253,39,14,10
3,125,243,51,21,5
3,126,243,51,9,14
3,127,226,33,13,5
3,128,229,49,9,2
3,129,244,38,3,11
3,130,247,32,9,0
3,131,267,29,12,2
3,132,233,44,10,3
3,133,235,51,14,16
3,134,258,31,9,10
3,135,242,41,9,10
3,136,249,34,7,3
3,137,239,27,6,5
3,138,225,48,11,1
3,139,234,41,6,6
3,140,232,29,11,10
3,141,231,38,7,1
3,142,225,34,14,6
3,143,195,35,15,10
3,144,204,29,12,7
4,2,605,117,36,15
4,3,590,94,36,24
4,4,613,85,18,21
4,5,625,124,31,19
4,6,582,68,12,15
4,7,517,84,25,24
4,8,558,90,36,19
4,9,525,67,33,17
4,10,474,89,15,7
4,11,562,75,12,10
4,12,502,75,8,12
4,13,501,91,14,16
4,14,474,44,7,6
4,15,451,59,6,7
4,16,406,46,8,9
4,17,500,72,17,13
4,18,458,72,15,13
4,19,453,84,17,13
4,20,437,74,22,9
4,21,432,67,31,12
4,22,377,56,12,8
4,23,448,50,10,11
4,24,346,43,10,5
4,25,322,38,15,12
4,26,302,31,8,14
4,27,302,38,19,9
4,28,351,57,13,22
4,29,367,35,16,13
4,30,329,55,8,17
4,31,350,48,8,10
4,32,355,43,11,8
4,33,300,50,19,14
4,34,358,58,13,13
4,35,373,66,17,12
4,36,334,70,17,8
4,37,381,58,26,18
4,38,363,58,19,9
4,39,409,67,25,12
4,40,426,55,22,11
4,41,486,93,22,17
4,42,478,103,27,28
4,43,639,114,39,15
4,44,590,119,23,24
4,45,635,137,40,40
4,46,690,123,51,19
4,47,700,149,53,44
4,48,725,185,71,44
4,49,745,158,68,27
4,50,724,180,69,42
4,51,767,184,78,27
4,52,782,181,66,30
4,53,762,192,69,33
4,54,749,172,59,35
4,55,764,147,46,35
4,56,766,189,64,28
4,57,753,148,74,37
4,58,738,158,69,38
4,59,728,135,61,34
4,60,756,151,57,40
4,61,745,146,76,31
4,62,781,174,56,37
4,63,747,140,68,32
4,64,760,146,57,47
4,65,781,164,80,39
4,66,726,154,81,32
4,67,708,150,65,26
4,68,713,136,58,25
4,69,715,179,54,28
4,70,692,147,77,63
4,71,718,131,67,35
4,72,723,166,61,38
4,73,779,160,57,46
4,74,742,156,43,43
4,75,770,151,64,35
4,76,789,125,51,24
4,77,723,138,38,28
4,78,717,153,47,26
4,79,736,136,35,33
4,80,768,136,38,20
4,81,707,123,39,32
4,82,770,144,52,29
4,83,749,139,57,27
4,84,715,141,35,18
4,85,710,158,65,36
4,86,751,145,49,29
4,87,713,143,66,49
4,88,704,135,26,15
4,89,717,157,59,21
4,90,711,133,47,30
4,91,718,170,65,33
4,92,703,143,58,52
4,93,686,161,59,54
4,94,681,157,66,63
4,95,687,178,86,69
4,96,693,148,78,52
4,97,668,149,82,36
4,98,640,172,76,43
4,99,678,141,75,33
4,100,719,176,87,36
4,101,692,197,98,41
4,102,670,203,103,69
4,103,731,209,109,44
4,104,737,216,94,55
4,105,703,238,101,42
4,106,743,219,99,46
4,107,727,235,93,78
4,108,689,193,107,47
4,109,673,209,88,48
4,110,678,225,105,50
4,111,703,206,84,68
4,112,737,242,111,35
4,113,674,242,82,49
4,114,714,202,100,37
4,115,738,211,73,37
4,116,746,208,73,55
4,117,739,202,76,51
4,118,695,209,81,47
4,119,701,212,80,35
4,120,766,213,78,29
4,121,749,177,80,36
4,122,708,203,50,38
4,123,715,245,81,34
4,124,710,207,64,34
4,125,722,191,65,31
4,126,674,198,71,34
4,127,688,197,59,26
4,128,706,202,69,26
4,129,718,199,66,38
4,130,788,166,49,26
4,131,749,178,49,32
4,132,724,171,67,45
4,133,723,197,77,35
4,134,722,194,50,26
4,135,770,191,64,25
4,136,782,175,47,27
4,137,723,179,45,30
4,138,728,168,34,22
4,139,717,134,39,32
4,140,739,168,40,40
4,141,717,140,45,24
4,142,645,137,39,38
4,143,695,112,43,25
4,144,682,97,29,28
5,2,96,14,4,10
5,3,89,10,2,1
5,4,46,12,1,0
5,5,83,3,0,0
5,6,75,9,2,0
5,7,105,7,2,1
5,8,80,4,0,0
5,9,45,2,0,1
5,10,82,4,0,0
5,11,76,6,1,0
5,12,79,6,2,3
5,13,91,2,0,0
5,14,39,1,3,0
5,15,29,1,1,1
5,16,58,7,0,1
5,17,46,8,0,0
5,18,66,2,0,0
5,19,32,5,2,0
5,20,31,1,0,0
5,21,61,5,1,0
5,22,42,4,0,0
5,23,60,2,1,0
5,24,18,0,0,0
5,25,67,8,3,0
5,26,12,0,0,0
5,27,27,2,1,0
5,28,31,1,0,1
5,29,10,3,1,0
5,30,41,2,0,0
5,31,45,8,1,0
5,32,40,11,0,0
5,33,50,5,4,2
5,34,23,9,0,0
5,35,50,4,0,0
5,36,32,1,0,0
5,37,37,1,0,0
5,38,43,2,0,0
5,39,38,7,0,0
5,40,56,3,0,0
5,41,42,3,0,0
5,42,66,5,1,2
5,43,100,8,2,6
5,44,99,13,4,0
5,45,99,13,10,10
5,46,96,14,7,3
5,47,96,16,5,5
5,48,115,27,4,1
5,49,131,27,3,2
5,50,122,15,9,2
5,51,102,32,10,2
5,52,128,21,6,2
5,53,125,25,1,4
5,54,122,28,3,3
5,55,102,17,2,3
5,56,119,16,1,2
5,57,118,8,8,2
5,58,112,17,6,7
5,59,92,20,0,1
5,60,135,20,2,2
5,61,116,31,7,0
5,62,103,24,1,4
5,63,129,11,1,1
5,64,114,22,2,12
5,65,116,14,2,1
5,66,109,15,0,2
5,67,112,19,6,3
5,68,159,31,1,5
5,69,106,17,6,2
5,70,108,26,3,3
5,71,134,11,7,1
5,72,147,17,9,4
5,73,130,30,3,1
5,74,116,17,4,3
5,75,115,22,2,5
5,76,138,18,4,2
5,77,116,19,12,1
5,78,125,27,9,3
5,79,140,26,6,2
5,80,119,24,3,0
5,81,119,16,4,2
5,82,136,21,5,0
5,83,122,21,7,3
5,84,125,26,7,4
5,85,126,17,8,0
5,86,120,13,8,3
5,87,108,19,4,2
5,88,125,25,6,1
5,89,114,25,10,1
5,90,131,20,6,1
5,91,115,17,9,1
5,92,107,16,1,4
5,93,130,19,6,0
5,94,112,19,8,4
5,95,127,16,1,1
5,96,113,26,2,6
5,97,128,30,6,4
5,98,142,14,5,5
5,99,137,21,3,4
5,100,150,25,1,7
5,101,138,19,5,9
5,102,154,30,9,4
5,103,120,29,7,1
5,104,122,25,3,9
5,105,135,25,3,3
5,106,141,37,7,4
5,107,121,23,4,2
5,108,155,21,2,0
5,109,127,40,12,2
5,110,139,21,6,10
5,111,138,20,6,2
5,112,139,25,4,2
5,113,159,22,3,1
5,114,147,27,3,3
5,115,120,29,5,2
5,116,133,22,5,9
5,117,171,24,7,14
5,118,138,24,1,7
5,119,134,40,3,1
5,120,158,23,5,0
5,121,142,27,2,1
5,122,170,19,4,5
5,123,156,12,4,5
5,124,160,27,4,1
5,125,159,19,7,6
5,126,135,15,3,2
5,127,130,24,2,1
5,128,145,16,8,6
5,129,147,14,3,3
5,130,164,23,4,1
5,131,190,14,0,3
5,132,159,19,3,1
5,133,161,15,0,0
5,134,138,17,2,1
5,135,139,26,2,5
5,136,137,13,1,0
5,137,120,19,5,1
5,138,144,16,1,0
5,139,129,13,0,2
5,140,145,15,4,5
5,141,146,10,4,3
5,142,142,12,5,1
5,143,129,16,1,4
5,144,133,14,1,5
6,2,310,54,9,1
6,3,323,55,11,12
6,4,302,41,12,12
6,5,322,57,6,16
6,6,283,35,14,7
6,7,257,31,17,7
6,8,266,36,14,8
6,9,261,29,8,2
6,10,243,36,18,6
6,11,247,37,15,11
6,12,238,35,8,8
6,13,183,14,6,4
6,14,202,32,12,2
6,15,224,18,2,13
6,16,215,34,7,11
6,17,209,33,4,4
6,18,212,25,2,9
6,19,199,21,2,6
6,20,185,40,9,5
6,21,205,41,14,6
6,22,216,34,8,5
6,23,181,16,12,2
6,24,202,15,1,4
6,25,123,27,0,4
6,26,173,23,0,9
6,27,177,27,2,9
6,28,143,17,3,14
6,29,201,10,4,0
6,30,162,14,8,6
6,31,186,39,8,11
6,32,166,8,6,2
6,33,168,18,14,4
6,34,262,30,11,9
6,35,196,19,6,8
6,36,191,26,3,1
6,37,198,15,7,14
6,38,219,19,7,7
6,39,248,16,1,2
6,40,239,18,2,4
6,41,240,43,10,10
6,42,220,62,28,13
6,43,300,44,19,10
6,44,374,59,12,19
6,45,283,65,26,22
6,46,321,72,23,35
6,47,354,64,27,28
6,48,336,70,25,20
6,49,349,66,29,21
6,50,351,63,27,24
6,51,373,69,26,19
6,52,319,39,22,12
6,53,347,61,13,23
6,54,302,47,25,20
6,55,274,40,12,22
6,56,272,61,19,10
6,57,318,42,25,15
6,58,311,33,18,10
6,59,322,59,19,6
6,60,289,30,13,13
6,61,301,50,23,16
6,62,293,41,28,15
6,63,267,27,18,9
6,64,294,49,13,7
6,65,299,49,24,17
6,66,290,21,23,16
6,67,335,30,14,6
6,68,322,50,25,26
6,69,305,42,29,22
6,70,305,44,30,13
6,71,295,26,26,16
6,72,279,75,17,16
6,73,351,53,12,13
6,74,312,21,20,25
6,75,312,44,18,13
6,76,343,49,19,26
6,77,280,53,9,11
6,78,299,50,7,17
6,79,301,43,15,15
6,80,316,30,6,4
6,81,293,51,17,5
6,82,325,44,13,9
6,83,282,41,27,8
6,84,301,62,11,13
6,85,303,51,14,19
6,86,276,52,16,17
6,87,299,51,15,14
6,88,327,49,13,23
6,89,294,51,29,7
6,90,348,50,24,12
6,91,304,49,13,19
6,92,285,33,28,20
6,93,305,41,15,15
6,94,306,39,24,18
6,95,325,60,30,23
6,96,305,65,22,29
6,97,325,50,25,21
6,98,348,52,27,37
6,99,337,52,40,16
6,100,358,80,32,33
6,101,383,43,39,21
6,102,338,79,32,16
6,103,322,57,38,27
6,104,317,64,37,17
6,105,293,78,19,16
6,106,300,72,30,9
6,107,315,73,28,22
6,108,344,104,44,26
6,109,341,79,44,24
6,110,335,99,51,18
6,111,304,86,32,18
6,112,319,108,36,30
6,113,318,61,42,29
6,114,354,51,29,27
6,115,352,70,38,22
6,116,361,95,51,26
6,117,371,68,39,23
6,118,344,81,41,27
6,119,316,90,29,21
6,120,340,79,35,13
6,121,316,103,32,22
6,122,351,98,34,22
6,123,375,71,25,35
6,124,372,71,22,27
6,125,377,106,17,21
6,126,342,81,20,26
6,127,390,99,32,10
6,128,408,81,40,25
6,129,384,103,20,29
6,130,410,82,22,23
6,131,360,71,18,31
6,132,382,67,26,22
6,133,353,85,20,29
6,134,357,70,39,14
6,135,337,71,30,13
6,136,358,84,15,22
6,137,358,76,15,16
6,138,380,74,25,23
6,139,321,81,26,19
6,140,330,58,17,24
6,141,322,56,25,24
6,142,334,39,21,15
6,143,294,78,27,16
6,144,359,77,18,6
7,2,1815,269,64,54
7,3,1714,256,70,62
7,4,1740,221,58,44
7,5,1711,233,73,54
7,6,1741,207,43,35
7,7,1793,238,73,59
7,8,1698,237,62,39
7,9,1674,185,59,32
7,10,1586,184,52,45
7,11,1633,214,52,41
7,12,1523,202,50,30
7,13,1528,152,45,26
7,14,1555,169,58,30
7,15,1513,159,35,32
7,16,1454,161,41,25
7,17,1423,156,40,23
7,18,1490,124,35,26
7,19,1466,136,45,34
7,20,1405,130,36,26
7,21,1471,110,28,23
7,22,1300,116,24,22
7,23,1157,120,30,21
7,24,1281,151,26,22
7,25,1276,138,24,16
7,26,1241,117,29,29
7,27,1236,159,30,31
7,28,1150,139,30,21
7,29,1191,142,24,14
7,30,1221,129,23,26
7,31,1191,137,36,10
7,32,1301,99,52,23
7,33,1341,127,37,16
7,34,1203,133,36,23
7,35,1274,146,21,30
7,36,1287,111,22,19
7,37,1304,119,36,26
7,38,1344,133,37,26
7,39,1333,157,40,31
7,40,1322,140,56,36
7,41,1476,177,30,38
7,42,1665,221,65,42
7,43,1724,230,71,42
7,44,1684,319,81,84
7,45,1816,339,129,45
7,46,1751,408,102,74
7,47,1693,451,147,66
7,48,1646,527,157,51
7,49,1714,522,201,95
7,50,1728,640,204,98
7,51,1771,552,194,109
7,52,1876,653,199,75
7,53,1805,635,205,72
7,54,1959,640,188,104
7,55,1954,630,215,115
7,56,1976,664,205,103
7,57,1895,626,220,104
7,58,1949,566,206,95
7,59,1947,637,201,104
7,60,1883,600,176,130
7,61,1907,567,184,88
7,62,1949,591,172,100
7,63,2002,628,163,80
7,64,1908,610,162,119
7,65,1964,577,152,128
7,66,1966,595,149,126
7,67,1973,558,163,88
7,68,2056,588,138,119
7,69,2030,503,128,101
7,70,1942,518,138,91
7,71,1975,479,156,106
7,72,2007,474,137,95
7,73,2071,480,171,99
7,74,1979,498,171,107
7,75,2010,488,142,94
7,76,1945,473,153,98
7,77,1969,489,134,86
7,78,2007,559,176,106
7,79,1960,502,152,105
7,80,1967,503,185,89
7,81,2049,543,141,96
7,82,1978,534,180,101
7,83,1938,527,195,95
7,84,1877,553,186,142
7,85,1830,478,165,104
7,86,1885,610,175,109
7,87,1832,549,186,105
7,88,1907,565,146,94
7,89,1881,562,124,94
7,90,1898,608,134,95
7,91,1831,574,182,87
7,92,1829,560,172,98
7,93,1778,583,199,90
7,94,1852,544,202,117
7,95,1846,664,174,106
7,96,1871,556,205,102
7,97,1818,588,236,86
7,98,1789,659,200,99
7,99,1747,641,191,84
7,100,1822,604,206,109
7,101,1889,563,154,101
7,102,1895,607,164,83
7,103,1861,593,165,96
7,104,1811,676,170,87
7,105,1768,585,184,88
7,106,1643,644,199,126
7,107,1636,626,215,154
7,108,1628,693,217,152
7,109,1638,687,241,104
7,110,1626,652,225,106
7,111,1605,665,238,116
7,112,1662,619,246,122
7,113,1763,649,208,115
7,114,1676,649,251,89
7,115,1701,642,185,119
7,116,1844,581,166,101
7,117,1886,590,177,83
7,118,1860,541,137,103
7,119,1930,594,166,115
7,120,1908,488,110,71
7,121,1944,497,154,88
7,122,1974,513,126,96
7,123,1875,560,147,96
7,124,1870,562,170,113
7,125,1951,472,155,90
7,126,1902,475,137,108
7,127,1734,457,121,90
7,128,1793,570,140,81
7,129,1861,530,125,76
7,130,1889,525,155,81
7,131,1980,470,161,105
7,132,1872,419,153,85
7,133,1936,492,133,82
7,134,2012,438,134,84
7,135,1966,362,106,104
7,136,1948,401,110,88
7,137,1885,364,83,58
7,138,1896,389,87,71
7,139,1994,395,106,61
7,140,1924,396,109,64
7,141,1854,343,102,68
7,142,1893,311,95,44
7,143,1876,276,73,78
7,144,1865,324,104,53
8,2,2495,326,95,94
8,3,2487,272,108,107
8,4,2603,277,135,103
8,5,2519,284,103,96
8,6,2458,251,89,89
8,7,2437,280,83,66
8,8,2365,253,102,76
8,9,2354,246,63,71
8,10,2339,261,64,69
8,11,2288,187,64,67
8,12,2272,186,74,80
8,13,2235,248,71,60
8,14,2127,208,67,68
8,15,2110,177,61,58
8,16,2098,171,58,50
8,17,2080,169,69,55
8,18,2109,153,39,70
8,19,2047,154,55,48
8,20,2088,162,57,84
8,21,2092,134,63,54
8,22,1965,172,54,61
8,23,1956,171,42,57
8,24,2061,127,81,54
8,25,1850,176,65,63
8,26,2098,156,57,62
8,27,1964,175,43,42
8,28,1904,186,52,76
8,29,1920,149,64,69
8,30,1852,119,75,47
8,31,1909,158,49,52
8,32,1916,116,55,57
8,33,1961,147,66,89
8,34,1810,166,63,55
8,35,2003,174,67,73
8,36,2026,175,77,41
8,37,1971,184,56,49
8,38,2211,214,55,58
8,39,2120,184,48,71
8,40,2289,209,66,75
8,41,2283,325,102,100
8,42,2416,282,108,92
8,43,2433,331,98,80
8,44,2375,383,101,81
8,45,2442,524,124,83
8,46,2416,521,154,115
8,47,2366,498,158,115
8,48,2279,592,203,101
8,49,2357,557,200,87
8,50,2349,548,219,81
8,51,2351,532,223,133
8,52,2396,538,163,104
8,53,2364,594,200,99
8,54,2407,541,214,92
8,55,2411,648,249,142
8,56,2450,603,257,124
8,57,2455,614,206,137
8,58,2496,567,213,123
8,59,2407,661,249,151
8,60,2476,608,204,149
8,61,2486,566,202,153
8,62,2410,582,204,110
8,63,2413,523,200,156
8,64,2501,561,195,115
8,65,2423,563,179,138
8,66,2547,480,201,117
8,67,2521,479,185,131
8,68,2416,542,123,143
8,69,2481,517,194,133
8,70,2397,544,168,115
8,71,2550,519,179,109
8,72,2566,485,156,130
8,73,2508,460,165,119
8,74,2515,537,170,149
8,75,2520,490,173,125
8,76,2503,535,135,148
8,77,2475,538,170,116
8,78,2526,538,161,129
8,79,2519,534,206,180
8,80,2436,509,139,122
8,81,2517,494,175,122
8,82,2478,508,166,89
8,83,2473,520,175,118
8,84,2482,458,156,119
8,85,2447,532,167,142
8,86,2409,543,173,123
8,87,2275,561,226,129
8,88,2355,508,198,133
8,89,2282,542,224,127
8,90,2360,513,204,151
8,91,2302,581,211,131
8,92,2390,520,209,131
8,93,2311,630,220,147
8,94,2422,536,202,137
8,95,2383,606,233,178
8,96,2289,631,218,135
8,97,2281,616,235,145
8,98,2267,676,238,186
8,99,2297,602,249,161
8,100,2320,641,215,150
8,101,2319,669,242,171
8,102,2365,604,231,169
8,103,2343,603,247,153
8,104,2340,664,218,190
8,105,2286,694,217,131
8,106,2184,697,249,174
8,107,2197,742,257,154
8,108,2128,739,282,168
8,109,2226,760,292,166
8,110,2163,690,283,177
8,111,2165,673,292,156
8,112,2268,706,246,178
8,113,2173,756,274,184
8,114,2236,777,267,156
8,115,2214,878,262,188
8,116,2256,771,244,161
8,117,2322,682,256,165
8,118,2451,735,256,115
8,119,2470,753,242,143
8,120,2456,710,206,156
8,121,2602,602,220,116
8,122,2488,682,171,165
8,123,2548,614,170,151
8,124,2637,620,173,136
8,125,2588,659,188,135
8,126,2508,643,189,114
8,127,2541,555,155,138
8,128,2492,623,177,114
8,129,2521,587,180,156
8,130,2486,514,197,163
