area,time,lv1,lv2,lv3,lv4
3,68,265,29,16,12
3,69,238,25,12,14
3,70,253,50,21,11
3,71,234,36,20,13
3,72,264,40,19,10
3,73,267,34,22,11
3,74,287,38,26,6
3,75,289,33,18,9
3,76,260,43,19,13
3,77,269,35,14,13
3,78,246,43,16,8
3,79,215,62,18,4
3,80,250,35,12,2
3,81,224,53,6,4
3,82,248,31,18,6
3,83,269,33,16,3
3,84,272,52,17,3
3,85,258,38,8,4
3,86,252,44,15,3
3,87,272,42,7,4
3,88,269,47,16,10
3,89,294,20,14,4
3,90,247,49,8,8
3,91,232,19,20,7
3,92,243,42,14,4
3,93,246,17,13,7
3,94,270,35,15,3
3,95,268,26,17,7
3,96,284,37,11,4
3,97,277,45,18,3
3,98,267,35,9,9
3,99,298,51,10,6
3,100,261,41,15,4
3,101,269,46,16,5
3,102,245,57,11,9
3,103,231,39,6,6
3,104,264,53,10,10
3,105,275,59,13,1
3,106,243,51,7,7
3,107,283,61,10,7
3,108,293,46,12,8
3,109,275,44,11,9
3,110,251,24,12,9
3,111,285,43,11,4
3,112,239,45,14,2
3,113,222,44,17,7
3,114,255,44,13,4
3,115,279,66,13,5
3,116,303,28,9,4
3,117,254,23,11,11
3,118,249,43,21,8
3,119,299,35,13,3
3,120,241,39,7,5
3,121,216,36,15,9
3,122,199,34,5,4
3,123,241,34,16,6
3,124,253,24,16,13
3,125,273,37,10,4
3,126,256,28,9,4
3,127,251,43,19,6
3,128,252,35,21,9
3,129,256,29,7,2
3,130,244,46,6,9
3,131,239,31,8,3
3,132,282,33,20,4
3,133,245,45,16,6
3,134,251,29,7,3
3,135,265,45,6,21
3,136,252,34,5,12
3,137,242,26,5,7
3,138,232,36,13,13
3,139,239,30,18,12
3,140,243,26,10,5
3,141,242,40,6,4
3,142,235,18,6,3
3,143,225,17,8,11
3,144,232,25,11,2
4,2,678,154,66,27
4,3,671,163,33,21
4,4,650,135,39,27
4,5,740,130,45,43
4,6,676,125,35,27
4,7,738,119,39,23
4,8,674,136,30,31
4,9,652,120,44,20
4,10,630,118,45,31
4,11,687,113,48,29
4,12,669,140,29,31
4,13,631,100,30,16
4,14,604,108,30,21
4,15,681,85,23,27
4,16,608,95,39,24
4,17,629,101,32,30
4,18,611,68,12,19
4,19,586,82,16,16
4,20,546,72,27,10
4,21,513,72,16,19
4,22,510,68,15,15
4,23,485,63,11,26
4,24,493,54,15,14
4,25,466,69,19,14
4,26,497,73,31,9
4,27,443,56,23,8
4,28,450,51,8,7
4,29,461,63,23,6
4,30,368,67,7,22
4,31,473,75,15,16
4,32,431,63,17,19
4,33,426,51,14,14
4,34,431,51,22,15
4,35,438,80,20,21
4,36,423,61,27,12
4,37,413,57,16,14
4,38,435,74,25,16
4,39,433,90,10,15
4,40,482,66,17,8
4,41,491,72,10,17
4,42,564,81,29,19
4,43,560,84,23,18
4,44,506,82,29,13
4,45,556,109,29,27
4,46,606,100,38,18
4,47,616,94,34,21
4,48,704,140,35,50
4,49,696,116,43,39
4,50,686,140,48,31
4,51,751,144,41,30
4,52,719,167,56,27
4,53,739,157,43,27
4,54,751,166,46,41
4,55,735,156,46,44
4,56,752,140,46,29
4,57,694,151,57,40
4,58,693,194,65,35
4,59,686,156,71,46
4,60,656,172,57,44
4,61,687,135,80,31
4,62,676,164,64,30
4,63,638,160,80,40
4,64,721,141,82,31
4,65,671,158,96,36
4,66,704,151,69,24
4,67,690,125,79,39
4,68,698,170,81,54
4,69,654,193,81,63
4,70,648,171,74,64
4,71,653,153,97,52
4,72,638,143,76,75
4,73,641,176,102,68
4,74,632,155,95,82
4,75,655,168,75,64
4,76,669,168,84,52
4,77,606,180,94,56
4,78,646,197,64,51
4,79,681,164,65,48
4,80,684,167,89,52
4,81,618,134,93,47
4,82,658,171,81,52
4,83,681,162,76,71
4,84,612,163,73,69
4,85,662,178,108,54
4,86,643,165,75,79
4,87,660,192,93,42
4,88,638,223,95,49
4,89,689,169,73,51
4,90,604,174,77,82
4,91,614,173,83,61
4,92,670,168,90,58
4,93,646,214,83,47
4,94,664,169,98,62
4,95,705,218,101,76
4,96,648,201,120,67
4,97,704,197,99,69
4,98,664,240,106,65
4,99,623,223,91,56
4,100,639,214,95,58
4,101,612,248,121,56
4,102,656,177,118,38
4,103,678,200,88,49
4,104,628,198,81,61
4,105,628,209,84,59
4,106,681,209,85,49
4,107,700,206,98,45
4,108,687,185,76,39
4,109,687,212,73,42
4,110,659,172,76,58
4,111,650,215,83,47
4,112,709,219,63,35
4,113,681,216,72,35
4,114,697,194,70,43
4,115,703,183,53,53
4,116,679,183,61,51
4,117,675,203,61,37
4,118,630,210,60,33
4,119,684,165,74,30
4,120,622,184,69,30
4,121,638,206,55,32
4,122,708,193,50,39
4,123,632,187,54,43
4,124,659,181,67,31
4,125,658,168,68,19
4,126,673,189,58,32
4,127,678,190,62,34
4,128,663,166,52,28
4,129,673,156,49,22
4,130,649,162,56,25
4,131,657,173,64,20
4,132,697,178,42,23
4,133,612,183,40,24
4,134,669,154,44,17
4,135,663,163,46,21
4,136,669,160,44,32
4,137,644,129,36,12
4,138,625,155,42,27
4,139,679,144,50,23
4,140,655,117,37,23
4,141,695,144,33,18
4,142,709,132,30,25
4,143,669,100,30,16
4,144,612,123,19,24
5,2,107,5,3,0
5,3,111,12,0,1
5,4,131,16,5,1
5,5,135,15,0,2
5,6,117,22,1,0
5,7,141,8,2,4
5,8,142,6,2,1
5,9,112,8,2,0
5,10,135,13,2,4
5,11,90,15,3,0
5,12,85,5,2,0
5,13,103,7,0,5
5,14,117,15,0,0
5,15,167,8,4,1
5,16,106,6,2,1
5,17,133,9,0,0
5,18,80,6,0,0
5,19,101,8,2,0
5,20,102,16,4,0
5,21,80,22,0,5
5,22,83,7,0,2
5,23,54,6,2,1
5,24,81,5,0,1
5,25,44,3,4,0
5,26,23,0,0,0
5,27,54,3,0,3
5,28,66,6,0,3
5,29,34,1,3,0
5,30,35,1,3,0
5,31,31,7,2,0
5,32,65,7,2,1
5,33,58,1,2,2
5,34,57,5,0,0
5,35,48,5,0,1
5,36,69,12,9,0
5,37,52,9,2,0
5,38,60,9,4,0
5,39,33,2,1,0
5,40,59,15,3,0
5,41,61,24,7,0
5,42,69,6,1,4
5,43,84,18,0,0
5,44,88,11,4,3
5,45,90,17,0,1
5,46,128,18,10,0
5,47,85,13,2,1
5,48,102,13,1,8
5,49,109,19,5,5
5,50,100,32,2,2
5,51,113,24,0,3
5,52,126,32,2,2
5,53,141,21,5,1
5,54,117,23,1,2
5,55,137,18,3,4
5,56,145,16,6,2
5,57,132,21,7,3
5,58,150,16,6,2
5,59,113,30,3,0
5,60,145,24,2,1
5,61,125,32,9,3
5,62,108,29,6,3
5,63,129,37,1,3
5,64,135,23,10,1
5,65,135,21,4,2
5,66,112,27,5,3
5,67,127,30,4,0
5,68,110,28,4,1
5,69,116,11,4,2
5,70,93,22,8,1
5,71,128,23,7,2
5,72,165,27,4,0
5,73,94,29,4,2
5,74,132,26,9,0
5,75,127,35,3,2
5,76,138,19,8,3
5,77,138,14,11,1
5,78,153,12,7,2
5,79,140,32,3,0
5,80,148,24,3,1
5,81,132,18,5,0
5,82,135,20,4,0
5,83,123,35,6,4
5,84,146,22,3,1
5,85,136,27,9,0
5,86,128,10,5,3
5,87,131,22,3,0
5,88,123,19,12,4
5,89,133,15,6,0
5,90,130,18,2,0
5,91,105,21,8,2
5,92,122,15,8,4
5,93,134,23,0,1
5,94,122,20,5,5
5,95,157,39,9,4
5,96,163,26,4,3
5,97,135,23,4,1
5,98,155,28,5,1
5,99,161,23,2,4
5,100,131,32,8,2
5,101,139,15,3,4
5,102,147,21,6,8
5,103,165,21,9,0
5,104,129,22,5,3
5,105,158,31,4,1
5,106,162,23,9,1
5,107,160,14,13,1
5,108,173,26,6,1
5,109,166,28,4,0
5,110,149,19,7,7
5,111,130,18,2,0
5,112,130,23,5,3
5,113,160,26,6,1
5,114,150,26,11,0
5,115,157,17,1,9
5,116,151,31,5,2
5,117,138,28,5,4
5,118,130,16,6,5
5,119,153,17,2,7
5,120,150,11,6,1
5,121,127,19,3,1
5,122,133,12,6,4
5,123,141,14,1,1
5,124,159,14,5,0
5,125,143,24,5,5
5,126,134,13,1,4
5,127,134,16,7,0
5,128,123,15,5,2
5,129,135,20,3,5
5,130,144,14,4,2
5,131,143,17,4,3
5,132,118,18,4,2
5,133,122,16,3,4
5,134,105,14,11,6
5,135,112,8,0,2
5,136,128,10,3,2
5,137,144,16,0,0
5,138,144,25,0,2
5,139,140,13,2,0
5,140,120,7,5,3
5,141,123,9,4,1
5,142,105,13,2,0
5,143,134,6,0,4
5,144,137,10,5,0
6,2,331,66,17,18
6,3,380,59,14,9
6,4,376,60,16,10
6,5,338,63,19,20
6,6,341,63,20,21
6,7,363,56,12,23
6,8,347,81,29,16
6,9,314,45,15,8
6,10,349,71,19,11
6,11,333,79,25,11
6,12,322,51,26,11
6,13,310,40,7,20
6,14,305,53,28,12
6,15,302,39,14,20
6,16,295,42,19,11
6,17,353,44,22,10
6,18,338,58,19,8
6,19,322,46,28,12
6,20,285,40,6,20
6,21,271,20,9,5
6,22,308,47,7,4
6,23,233,27,9,10
6,24,234,34,11,10
6,25,265,35,4,3
6,26,254,30,8,10
6,27,241,36,9,23
6,28,244,38,7,7
6,29,235,17,10,2
6,30,249,41,2,5
6,31,271,23,24,5
6,32,227,38,7,8
6,33,219,23,13,9
6,34,256,28,5,12
6,35,229,35,12,14
6,36,250,27,11,18
6,37,246,27,14,11
6,38,249,30,12,11
6,39,284,42,17,7
6,40,246,29,13,16
6,41,265,46,14,6
6,42,280,41,18,8
6,43,290,41,20,5
6,44,289,34,19,15
6,45,309,59,10,22
6,46,331,32,18,16
6,47,309,73,18,15
6,48,347,54,17,16
6,49,305,50,17,23
6,50,341,63,11,12
6,51,338,64,19,15
6,52,355,71,30,14
6,53,344,61,25,13
6,54,320,75,21,10
6,55,335,47,14,20
6,56,330,64,30,29
6,57,291,61,21,23
6,58,351,50,12,12
6,59,352,52,15,14
6,60,310,45,14,22
6,61,318,63,23,8
6,62,318,67,30,20
6,63,362,97,17,20
6,64,342,58,21,10
6,65,330,60,28,10
6,66,393,38,17,14
6,67,322,86,20,17
6,68,341,31,19,18
6,69,319,66,19,16
6,70,320,56,23,12
6,71,247,76,26,16
6,72,324,30,27,10
6,73,295,51,28,14
6,74,332,72,27,20
6,75,317,77,20,21
6,76,330,44,19,23
6,77,349,37,17,22
6,78,298,63,17,16
6,79,328,52,28,8
6,80,348,51,17,17
6,81,310,59,21,20
6,82,297,49,24,26
6,83,336,49,15,11
6,84,326,31,24,18
6,85,326,61,19,28
6,86,343,63,29,12
6,87,330,51,24,16
6,88,314,61,17,34
6,89,311,56,12,4
6,90,267,49,14,6
6,91,333,51,30,19
6,92,344,53,23,13
6,93,332,68,24,17
6,94,365,66,22,20
6,95,362,101,38,30
6,96,364,83,23,17
6,97,359,75,14,19
6,98,329,52,23,27
6,99,317,43,17,9
6,100,320,58,23,19
6,101,321,64,26,23
6,102,330,67,22,17
6,103,310,77,14,14
6,104,305,59,14,16
6,105,300,72,15,16
6,106,316,77,13,23
6,107,309,71,29,5
6,108,379,64,20,18
6,109,331,78,14,17
6,110,326,61,31,14
6,111,345,45,20,12
6,112,334,100,28,16
6,113,357,66,29,14
6,114,348,69,19,20
6,115,338,59,26,11
6,116,337,90,31,30
6,117,326,81,24,28
6,118,330,69,24,38
6,119,317,71,33,19
6,120,333,58,25,27
6,121,305,77,21,19
6,122,328,82,26,20
6,123,325,60,18,20
6,124,334,55,20,12
6,125,352,78,23,26
6,126,359,74,24,20
6,127,345,110,18,17
6,128,335,70,28,24
6,129,342,65,17,11
6,130,346,79,22,12
6,131,336,89,26,16
6,132,367,83,31,19
6,133,341,74,24,21
6,134,330,56,12,15
6,135,334,63,21,32
6,136,352,88,33,18
6,137,324,62,39,16
6,138,327,45,19,18
6,139,361,74,16,9
6,140,341,48,18,16
6,141,341,49,19,15
6,142,319,61,13,16
6,143,323,53,11,6
6,144,328,34,17,11
7,2,1968,490,150,86
7,3,1940,499,159,116
7,4,1904,410,128,100
7,5,1769,428,151,100
7,6,1788,399,125,80
7,7,1780,407,140,77
7,8,1790,433,115,70
7,9,1852,427,116,78
7,10,1840,371,145,92
7,11,1779,338,84,55
7,12,1961,341,99,58
7,13,1785,286,79,56
7,14,1789,304,71,57
7,15,1788,275,92,43
7,16,1814,269,69,57
7,17,1785,232,86,57
7,18,1706,254,85,36
7,19,1787,195,74,47
7,20,1690,234,77,48
7,21,1659,189,45,26
7,22,1711,229,44,54
7,23,1659,165,46,41
7,24,1592,205,60,38
7,25,1684,177,51,39
7,26,1660,196,71,34
7,27,1638,143,42,36
7,28,1647,151,45,14
7,29,1617,162,41,29
7,30,1670,188,46,26
7,31,1519,166,39,27
7,32,1568,162,57,22
7,33,1600,168,46,12
7,34,1586,143,43,41
7,35,1557,148,36,22
7,36,1509,146,56,23
7,37,1560,150,59,28
7,38,1631,175,43,26
7,39,1639,178,35,20
7,40,1642,135,33,27
7,41,1657,170,22,24
7,42,1712,175,51,33
7,43,1728,222,38,35
7,44,1804,195,54,34
7,45,1785,176,52,42
7,46,1755,216,77,50
7,47,1820,214,41,49
7,48,1798,260,78,29
7,49,1814,306,80,49
7,50,1903,303,92,33
7,51,1886,284,82,65
7,52,1923,357,91,67
7,53,2019,366,96,65
7,54,1943,307,124,78
7,55,1939,426,100,54
7,56,1986,392,157,85
7,57,1954,430,98,100
7,58,1945,452,128,70
7,59,1808,395,169,111
7,60,1824,444,138,116
7,61,1758,448,129,98
7,62,1767,500,161,101
7,63,1861,458,201,93
7,64,1678,519,160,105
7,65,1781,449,165,118
7,66,1778,478,181,131
7,67,1749,483,187,107
7,68,1787,543,167,118
7,69,1726,545,191,159
7,70,1660,497,213,141
7,71,1763,568,220,125
7,72,1633,614,238,122
7,73,1799,569,188,132
7,74,1734,568,172,100
7,75,1750,531,194,115
7,76,1762,500,145,115
7,77,1809,475,215,141
7,78,1843,505,158,135
7,79,1862,497,164,107
7,80,1766,496,187,123
7,81,1926,488,185,110
7,82,1788,542,211,82
7,83,1753,549,151,87
7,84,1772,476,187,126
7,85,1806,524,186,139
7,86,1733,546,184,108
7,87,1787,512,138,117
7,88,1791,549,179,120
7,89,1719,581,217,108
7,90,1699,502,203,93
7,91,1777,548,171,134
7,92,1847,508,188,131
7,93,1815,545,235,128
7,94,1810,508,180,118
7,95,1821,494,187,143
7,96,1718,529,183,135
7,97,1695,517,174,110
7,98,1722,512,185,116
7,99,1796,488,179,95
7,100,1807,559,206,110
7,101,1799,557,223,111
7,102,1812,591,199,120
7,103,1854,569,196,113
7,104,1759,533,209,142
7,105,1671,554,216,109
7,106,1662,522,212,125
7,107,1627,560,188,111
7,108,1655,569,220,116
7,109,1720,533,213,105
7,110,1604,542,224,99
7,111,1694,547,196,117
7,112,1759,598,172,90
7,113,1772,520,171,93
7,114,1811,470,153,88
7,115,1820,485,175,104
7,116,1846,531,176,116
7,117,1797,490,131,100
7,118,1805,479,163,85
7,119,1790,414,160,100
7,120,1865,454,133,75
7,121,1861,500,177,67
7,122,1908,474,158,121
7,123,1962,480,155,82
7,124,1874,482,155,89
7,125,1912,473,145,88
7,126,1965,486,108,72
7,127,1988,471,109,88
7,128,1904,480,151,84
7,129,1948,459,128,75
7,130,1865,515,129,70
7,131,1896,416,117,57
7,132,1916,406,104,58
7,133,1910,395,110,51
7,134,1924,394,89,60
7,135,1893,330,90,61
7,136,1975,373,82,55
7,137,1966,348,96,58
7,138,1928,337,96,66
7,139,2025,315,76,68
7,140,1942,312,102,48
7,141,2046,342,86,64
7,142,2016,326,76,84
7,143,1929,294,63,57
7,144,1904,256,96,50
8,2,2657,444,180,121
8,3,2632,415,120,151
8,4,2613,427,149,97
8,5,2676,390,145,134
8,6,2612,397,111,109
8,7,2595,384,113,85
8,8,2668,342,133,118
8,9,2672,351,128,107
8,10,2620,373,117,98
8,11,2660,299,125,82
8,12,2654,338,109,86
8,13,2575,316,116,99
8,14,2572,289,111,92
8,15,2572,315,104,92
8,16,2567,295,131,96
8,17,2520,245,93,117
8,18,2469,254,103,82
8,19,2473,201,98,95
8,20,2438,181,83,103
8,21,2387,201,85,94
8,22,2318,193,81,88
8,23,2338,209,80,73
8,24,2277,151,80,92
8,25,2322,171,87,83
8,26,2262,149,81,71
8,27,2268,172,78,64
8,28,2300,213,80,63
8,29,2157,150,61,67
8,30,2182,197,86,92
8,31,2209,174,76,55
8,32,2165,138,60,85
8,33,2083,169,92,90
8,34,2078,172,95,70
8,35,2101,207,71,42
8,36,2094,178,61,78
8,37,2096,199,55,75
8,38,2324,129,60,56
8,39,2197,172,77,59
8,40,2118,175,55,50
8,41,2156,204,88,64
8,42,2249,214,72,65
8,43,2285,205,90,60
8,44,2336,209,71,74
8,45,2437,268,54,66
8,46,2474,223,83,97
8,47,2390,229,82,74
8,48,2467,287,94,61
8,49,2507,289,93,54
8,50,2538,244,86,71
8,51,2531,297,105,85
8,52,2569,295,95,90
8,53,2586,353,92,89
8,54,2654,330,115,94
8,55,2621,407,103,108
8,56,2641,388,129,95
8,57,2671,419,101,107
8,58,2634,415,105,86
8,59,2535,430,142,69
8,60,2655,432,139,99
8,61,2518,466,130,88
8,62,2552,388,120,113
8,63,2481,416,101,105
8,64,2421,437,119,102
8,65,2381,405,140,96
8,66,2450,441,122,105
8,67,2358,473,125,77
8,68,2387,437,146,97
8,69,2364,437,135,95
8,70,2370,392,137,91
8,71,2409,396,160,95
8,72,2441,418,125,113
8,73,2447,416,151,135
8,74,2486,445,131,111
8,75,2547,392,158,108
8,76,2463,400,126,114
8,77,2475,420,111,87
8,78,2541,424,141,122
8,79,2557,470,116,100
8,80,2585,488,122,88
8,81,2539,484,131,86
8,82,2536,467,155,119
8,83,2446,417,161,137
8,84,2519,451,123,106
8,85,2483,444,134,103
8,86,2458,450,127,107
8,87,2472,389,141,119
8,88,2522,457,146,97
8,89,2428,444,154,122
8,90,2475,476,136,125
8,91,2473,460,138,111
8,92,2525,444,118,104
8,93,2491,461,157,149
8,94,2528,446,159,120
8,95,2493,505,157,196
8,96,2553,522,168,156
8,97,2487,508,137,144
8,98,2483,462,175,148
8,99,2502,462,136,125
8,100,2543,480,155,157
8,101,2465,472,156,142
8,102,2473,505,155,103
8,103,2491,565,155,143
8,104,2377,607,176,137
8,105,2447,537,176,149
8,106,2447,553,180,124
8,107,2357,600,179,121
8,108,2442,533,171,111
8,109,2499,532,142,139
8,110,2470,550,171,129
8,111,2437,566,162,135
8,112,2512,572,153,115
8,113,2471,532,189,143
8,114,2590,548,157,148
8,115,2492,523,179,121
8,116,2482,486,115,127
8,117,2599,458,138,151
8,118,2507,465,146,145
8,119,2486,455,160,120
8,120,2501,504,165,128
8,121,2503,467,190,126
8,122,2498,494,169,143
8,123,2572,526,165,170
8,124,2576,527,161,162
8,125,2565,588,144,123
8,126,2521,483,144,102
8,127,2601,535,183,108
8,128,2649,550,133,135
8,129,2626,502,157,134
