area,time,lv1,lv2,lv3,lv4
2,53,694,144,22,19
2,54,631,134,51,23
2,55,652,152,30,22
2,56,676,173,40,20
2,57,646,148,30,13
2,58,715,153,25,31
2,59,732,151,36,15
2,60,706,160,28,18
2,61,677,139,32,21
2,62,631,161,44,30
2,63,617,149,34,28
2,64,666,189,21,13
2,65,654,180,24,26
2,66,628,166,31,21
2,67,625,130,28,20
2,68,647,179,37,18
2,69,596,161,29,23
2,70,624,183,40,20
2,71,612,189,29,23
2,72,594,182,39,33
2,73,627,185,24,30
2,74,701,188,40,21
2,75,656,179,31,20
2,76,643,189,53,19
2,77,648,197,54,13
2,78,628,212,41,23
2,79,626,190,31,32
2,80,647,180,38,23
2,81,633,207,52,17
2,82,615,223,33,27
2,83,644,204,40,26
2,84,564,223,53,23
2,85,595,204,72,31
2,86,530,201,71,26
2,87,484,201,70,32
2,88,533,215,91,26
2,89,486,227,77,46
2,90,517,231,87,35
2,91,520,251,95,46
2,92,451,207,96,44
2,93,500,239,99,64
2,94,489,262,96,40
2,95,512,261,89,43
2,96,491,265,78,49
2,97,533,263,99,47
2,98,541,218,103,57
2,99,558,273,72,38
2,100,548,240,70,35
2,101,549,282,87,49
2,102,571,304,71,24
2,103,572,289,74,29
2,104,539,311,69,37
2,105,567,322,118,43
2,106,505,324,79,43
2,107,561,312,50,39
2,108,623,323,56,38
2,109,654,228,48,30
2,110,611,258,55,27
2,125,580,174,31,10
2,126,686,192,42,32
2,127,707,178,34,27
2,128,744,153,31,31
2,138,717,102,15,11
2,139,750,100,28,21
2,140,707,95,16,25
2,141,685,103,13,17
2,142,706,66,26,12
2,143,680,64,8,27
2,144,687,66,10,10
3,2,130,24,6,11
3,3,194,22,5,6
3,4,190,21,6,2
3,5,198,9,5,8
3,6,210,24,5,6
3,7,224,9,10,7
3,8,181,9,2,4
3,9,141,9,1,0
3,10,184,11,0,1
3,11,120,21,3,0
3,12,138,18,7,1
3,13,184,7,5,5
3,14,162,4,9,6
3,15,134,15,1,2
3,16,96,3,14,0
3,17,98,25,1,2
3,18,161,6,2,0
3,19,80,14,0,2
3,20,103,14,5,4
3,21,128,22,5,3
3,22,118,21,0,7
3,23,148,14,1,1
3,24,103,32,6,5
3,25,127,13,1,0
3,26,118,19,3,4
3,27,46,6,3,5
3,28,38,2,3,8
3,29,101,9,1,0
3,30,91,23,10,2
3,31,68,25,4,1
3,32,115,2,0,4
3,33,105,27,5,1
3,34,68,11,3,5
3,35,66,9,4,6
3,36,39,16,5,4
3,37,95,10,1,7
3,38,146,6,10,5
3,39,114,7,0,2
3,40,178,17,9,5
3,41,182,32,9,9
3,42,172,34,14,3
3,43,234,33,6,7
3,44,187,49,10,10
3,45,208,34,11,5
3,46,186,53,11,7
3,47,178,69,6,5
3,48,190,77,6,9
3,49,206,60,9,4
3,50,209,52,11,3
3,51,222,56,4,13
3,52,240,34,10,4
3,53,281,35,12,6
3,54,242,47,2,4
3,55,278,32,12,7
3,56,217,63,16,17
3,57,239,77,23,15
3,58,226,61,23,12
3,59,255,23,14,8
3,60,219,69,20,8
3,61,252,64,21,5
3,62,205,56,17,8
3,63,218,59,13,8
3,64,271,26,25,3
3,65,262,46,13,5
3,66,256,29,13,9
3,67,248,38,11,5
3,68,223,35,20,9
3,69,175,52,12,9
3,70,230,37,14,10
3,71,271,34,23,8
3,72,223,65,26,6
3,73,260,36,26,7
3,74,233,38,18,6
3,75,241,47,12,14
3,76,232,46,21,14
3,77,235,41,26,3
3,78,229,41,18,8
3,79,287,41,25,8
3,80,213,43,19,5
3,81,228,50,14,11
3,82,230,41,12,5
3,83,207,56,15,6
3,84,229,22,24,12
3,85,190,59,38,12
3,86,204,55,23,27
3,87,201,75,21,27
3,88,201,49,25,13
3,89,226,69,25,23
3,90,215,62,25,25
3,91,236,60,35,18
3,92,216,44,40,11
3,93,234,62,23,15
3,94,225,76,23,13
3,95,244,54,18,6
3,96,247,64,27,12
3,97,268,50,15,13
3,98,256,85,33,3
3,99,217,81,13,5
3,100,242,54,23,6
3,101,265,72,30,12
3,102,238,75,18,15
3,103,219,75,19,9
3,104,235,85,24,8
3,105,210,104,28,12
3,106,247,87,24,11
3,107,189,87,27,12
3,108,225,74,36,9
3,109,238,100,24,14
3,110,219,95,33,17
3,125,164,28,6,0
3,126,222,64,16,12
3,127,234,44,11,12
3,128,248,55,18,4
3,138,194,59,22,1
3,139,209,60,16,10
3,140,210,39,10,7
3,141,216,84,15,6
3,142,243,33,8,7
3,143,254,17,5,3
3,144,250,26,11,5
4,2,666,82,28,19
4,3,592,88,41,23
4,4,640,77,24,24
4,5,575,91,18,20
4,6,521,65,23,14
4,7,571,94,30,11
4,8,580,87,32,18
4,9,524,93,19,24
4,10,490,55,15,24
4,11,457,62,16,26
4,12,500,68,11,10
4,13,497,76,23,17
4,14,428,81,5,8
4,15,425,60,10,10
4,16,404,61,33,9
4,17,420,62,17,19
4,18,433,71,16,13
4,19,384,70,16,3
4,20,362,73,9,12
4,21,374,33,3,16
4,22,329,54,23,7
4,23,314,37,19,17
4,24,276,37,14,17
4,25,271,41,16,7
4,26,304,26,15,15
4,27,367,42,17,13
4,28,300,45,13,13
4,29,274,57,6,20
4,30,362,31,11,13
4,31,392,49,27,7
4,32,317,42,12,13
4,33,347,33,17,13
4,34,359,63,16,14
4,35,347,65,11,15
4,36,352,70,17,14
4,37,367,57,17,3
4,38,406,64,7,14
4,39,473,76,18,18
4,40,345,86,14,19
4,41,467,89,38,30
4,42,571,84,40,27
4,43,662,101,35,32
4,44,683,139,23,25
4,45,661,143,46,25
4,46,704,135,46,25
4,47,728,133,64,26
4,48,720,142,66,28
4,49,700,187,54,39
4,50,759,157,51,31
4,51,786,152,69,32
4,52,812,184,60,31
4,53,795,166,62,24
4,54,771,198,42,23
4,55,764,190,55,51
4,56,773,157,63,51
4,57,756,155,63,36
4,58,752,120,68,36
4,59,833,144,56,32
4,60,777,159,63,24
4,61,770,165,74,53
4,62,754,145,59,18
4,63,749,130,82,33
4,64,753,135,49,27
4,65,754,150,56,47
4,66,798,169,46,39
4,67,804,153,45,31
4,68,758,128,43,29
4,69,771,150,53,26
4,70,690,144,60,24
4,71,742,144,61,35
4,72,681,150,58,28
4,73,724,158,65,32
4,74,713,202,52,30
4,75,723,194,50,46
4,76,723,155,53,45
4,77,713,163,52,43
4,78,727,149,37,32
4,79,739,149,57,24
4,80,772,139,77,32
4,81,745,138,60,40
4,82,752,154,68,22
4,83,689,147,47,48
4,84,727,153,51,31
4,85,675,140,49,42
4,86,670,150,65,21
4,87,703,158,74,30
4,88,687,138,77,29
4,89,708,127,63,30
4,90,681,141,74,35
4,91,691,164,61,27
4,92,717,137,52,39
4,93,702,151,78,40
4,94,696,171,86,41
4,95,690,159,90,48
4,96,683,212,87,44
4,97,692,147,82,49
4,98,669,196,92,62
4,99,694,182,122,49
4,100,694,208,110,56
4,101,664,189,115,65
4,102,672,196,91,59
4,103,738,246,103,51
4,104,703,249,120,44
4,105,638,213,123,41
4,106,709,215,132,46
4,107,707,215,116,46
4,108,690,246,96,58
4,109,714,221,114,61
4,110,691,233,86,60
4,125,587,146,46,32
4,126,707,224,80,51
4,127,657,240,88,41
4,128,658,237,84,58
4,138,690,157,33,30
4,139,693,220,39,27
4,140,721,170,51,35
4,141,699,160,51,30
4,142,696,142,45,34
4,143,627,160,27,31
4,144,704,114,39,24
5,2,107,9,10,0
5,3,78,16,1,0
5,4,94,3,0,4
5,5,91,9,0,1
5,6,67,3,1,0
5,7,41,3,3,0
5,8,82,2,1,0
5,9,37,9,2,0
5,10,41,2,0,0
5,11,66,8,0,2
5,12,79,10,0,0
5,13,66,7,3,0
5,14,55,3,0,5
5,15,68,1,4,2
5,16,28,14,4,0
5,17,14,12,4,1
5,18,44,11,1,0
5,19,29,7,0,1
5,20,71,4,3,0
5,21,50,7,0,0
5,22,63,3,0,2
5,23,27,11,1,0
5,24,51,6,1,0
5,25,25,1,1,2
5,26,58,6,0,1
5,27,11,0,1,0
5,28,17,17,0,1
5,29,38,1,0,0
5,30,11,3,2,0
5,31,11,5,1,0
5,32,16,2,1,0
5,33,37,2,3,3
5,34,65,1,0,0
5,35,24,1,0,3
5,36,54,5,1,0
5,37,29,5,0,0
5,38,59,9,3,4
5,39,25,11,0,1
5,40,81,5,3,0
5,41,47,4,5,1
5,42,90,15,5,1
5,43,115,13,4,2
5,44,130,24,6,4
5,45,89,10,6,4
5,46,107,17,10,2
5,47,119,32,3,3
5,48,110,20,3,3
5,49,147,14,5,6
5,50,133,13,4,3
5,51,110,26,4,2
5,52,121,20,4,0
5,53,129,20,7,0
5,54,121,24,3,5
5,55,123,20,3,0
5,56,124,12,2,2
5,57,99,21,13,0
5,58,126,20,1,1
5,59,105,10,3,1
5,60,116,21,0,1
5,61,132,28,1,3
5,62,134,12,6,3
5,63,126,24,4,0
5,64,131,10,5,3
5,65,100,18,5,2
5,66,125,4,1,2
5,67,110,16,7,3
5,68,112,21,0,0
5,69,118,13,2,0
5,70,98,9,5,1
5,71,123,16,1,2
5,72,110,15,9,0
5,73,106,22,5,0
5,74,104,20,3,0
5,75,132,16,6,1
5,76,134,7,3,1
5,77,138,18,4,4
5,78,165,26,4,2
5,79,161,27,6,2
5,80,119,34,0,3
5,81,132,24,3,10
5,82,110,18,1,4
5,83,95,31,5,6
5,84,112,19,2,3
5,85,105,16,5,1
5,86,131,18,2,1
5,87,105,12,6,2
5,88,90,17,5,3
5,89,95,13,2,3
5,90,127,15,6,1
5,91,147,22,4,1
5,92,139,18,5,3
5,93,121,9,7,0
5,94,121,17,4,6
5,95,131,21,9,7
5,96,126,29,8,3
5,97,112,12,1,4
5,98,97,29,3,0
5,99,103,22,4,3
5,100,120,31,6,3
5,101,152,28,5,2
5,102,102,39,5,5
5,103,141,32,6,0
5,104,121,34,10,10
5,105,115,25,6,0
5,106,137,32,7,2
5,107,116,44,5,1
5,108,154,36,5,1
5,109,134,35,12,3
5,110,142,38,3,6
5,125,95,22,1,2
5,126,125,27,5,3
5,127,143,29,7,2
5,128,132,31,1,1
5,138,139,10,1,0
5,139,147,19,1,8
5,140,116,18,0,0
5,141,145,29,3,3
5,142,145,15,5,0
5,143,122,9,0,1
5,144,90,17,3,1
6,2,305,27,9,4
6,3,298,26,10,5
6,4,269,48,23,8
6,5,269,37,7,12
6,6,302,25,8,12
6,7,320,41,14,10
6,8,306,38,15,3
6,9,282,36,10,2
6,10,247,36,8,9
6,11,228,26,4,3
6,12,274,31,8,11
6,13,258,25,4,8
6,14,267,22,4,4
6,15,180,29,3,10
6,16,152,33,9,6
6,17,187,33,9,7
6,18,140,22,6,4
6,19,215,14,4,8
6,20,187,19,14,1
6,21,218,12,2,3
6,22,196,33,2,9
6,23,173,5,2,4
6,24,177,27,4,3
6,25,161,25,17,5
6,26,215,10,7,7
6,27,176,10,7,12
6,28,137,29,4,0
6,29,101,23,4,6
6,30,166,17,10,1
6,31,218,18,10,3
6,32,154,20,7,1
6,33,154,29,10,5
6,34,193,19,14,4
6,35,237,16,15,6
6,36,225,22,7,9
6,37,217,38,10,13
6,38,201,19,18,10
6,39,230,24,8,19
6,40,247,27,5,6
6,41,251,47,16,12
6,42,292,42,13,21
6,43,320,40,12,14
6,44,325,40,12,10
6,45,308,45,19,13
6,46,352,53,15,14
6,47,314,74,40,24
6,48,319,87,33,24
6,49,347,79,19,16
6,50,338,64,29,29
6,51,316,38,11,20
6,52,331,40,12,4
6,53,313,49,12,19
6,54,336,57,23,27
6,55,343,44,14,15
6,56,337,42,13,24
6,57,374,36,20,11
6,58,297,46,13,14
6,59,278,32,6,7
6,60,258,28,6,9
6,61,248,22,12,7
6,62,257,39,5,9
6,63,309,49,10,18
6,64,296,44,8,10
6,65,286,63,17,15
6,66,349,58,15,18
6,67,314,62,26,8
6,68,255,63,14,11
6,69,303,59,16,11
6,70,328,37,15,13
6,71,335,41,35,18
6,72,289,44,31,16
6,73,304,31,11,7
6,74,361,50,22,11
6,75,338,50,30,14
6,76,307,45,24,27
6,77,321,39,12,15
6,78,338,62,8,13
6,79,324,43,15,7
6,80,335,61,22,8
6,81,319,43,11,10
6,82,372,52,26,22
6,83,283,27,22,12
6,84,328,46,31,20
6,85,381,55,29,13
6,86,348,51,9,5
6,87,342,57,15,14
6,88,268,30,23,13
6,89,296,36,12,8
6,90,358,51,22,27
6,91,339,45,30,18
6,92,342,43,25,16
6,93,313,32,29,7
6,94,278,59,21,9
6,95,334,57,29,13
6,96,339,69,31,20
6,97,321,40,28,15
6,98,307,58,40,19
6,99,300,54,35,19
6,100,328,55,36,16
6,101,369,78,33,22
6,102,305,58,35,14
6,103,323,72,30,13
6,104,312,71,30,27
6,105,294,95,48,21
6,106,297,74,42,22
6,107,347,82,55,34
6,108,329,83,61,33
6,109,307,84,49,30
6,110,317,67,48,21
6,125,278,73,18,25
6,126,334,102,25,19
6,127,325,117,36,24
6,128,346,91,34,17
6,138,384,48,20,19
6,139,405,77,35,13
6,140,394,69,28,23
6,141,345,75,9,20
6,142,294,53,11,14
6,143,359,47,12,16
6,144,334,42,28,17
7,2,1762,242,74,46
7,3,1760,222,65,43
7,4,1715,236,64,44
7,5,1721,188,59,50
7,6,1662,157,51,50
7,7,1789,210,42,45
7,8,1696,180,39,44
7,9,1576,181,43,44
7,10,1581,173,41,44
7,11,1653,162,39,29
7,12,1734,169,62,45
7,13,1599,189,42,23
7,14,1555,139,37,36
7,15,1590,173,40,39
7,16,1453,171,30,39
7,17,1571,160,44,32
7,18,1465,146,26,20
7,19,1402,135,46,23
7,20,1340,143,40,27
7,21,1356,139,52,31
7,22,1445,116,57,26
7,23,1417,141,50,37
7,24,1365,116,42,23
7,25,1341,158,35,29
7,26,1424,115,54,24
7,27,1264,122,26,29
7,28,1315,115,43,21
7,29,1326,94,25,28
7,30,1310,115,18,22
7,31,1354,105,23,27
7,32,1212,92,33,26
7,33,1220,103,38,18
7,34,1242,105,45,34
7,35,1312,125,36,25
7,36,1481,142,37,18
7,37,1510,143,24,20
7,38,1352,140,34,27
7,39,1421,138,56,21
7,40,1466,169,55,49
7,41,1621,184,86,41
7,42,1593,193,74,54
7,43,1707,252,60,38
7,44,1754,270,68,66
7,45,1766,309,75,61
7,46,1721,375,100,58
7,47,1821,401,139,43
7,48,1763,487,117,58
7,49,1818,428,148,68
7,50,1780,529,188,125
7,51,1756,614,185,63
7,52,1815,631,206,98
7,53,1802,685,191,111
7,54,1890,586,196,112
7,55,1885,691,173,105
7,56,1976,674,190,93
7,57,1831,669,171,89
7,58,1879,620,216,102
7,59,1799,614,170,120
7,60,1816,561,219,92
7,61,1910,641,203,122
7,62,1912,573,217,100
7,63,1940,616,188,127
7,64,1909,596,190,138
7,65,1909,576,201,110
7,66,1955,535,142,124
7,67,1946,545,203,111
7,68,1978,497,198,104
7,69,2060,525,139,91
7,70,1955,520,158,114
7,71,1964,513,136,114
7,72,1907,592,181,115
7,73,2005,582,205,118
7,74,1962,527,189,130
7,75,1915,496,130,109
7,76,1863,493,155,115
7,77,2045,482,143,83
7,78,1953,452,176,111
7,79,1926,523,151,112
7,80,1920,517,175,93
7,81,1977,504,149,87
7,82,1962,479,155,119
7,83,1926,528,140,136
7,84,1931,583,152,128
7,85,1917,531,169,122
7,86,1891,546,181,131
7,87,1847,546,216,139
7,88,1862,560,205,92
7,89,1827,617,220,105
7,90,1827,619,189,114
7,91,1879,562,177,128
7,92,1806,580,231,111
7,93,1773,591,230,117
7,94,1745,633,187,118
7,95,1709,562,181,128
7,96,1705,610,241,120
7,97,1767,605,196,138
7,98,1741,636,273,106
7,99,1759,578,216,122
7,100,1699,586,224,127
7,101,1732,630,213,120
7,102,1705,598,188,132
7,103,1641,586,264,119
7,104,1627,707,241,104
7,105,1568,731,265,129
7,106,1485,703,283,145
7,107,1458,732,299,150
7,108,1383,631,356,191
7,109,1406,644,295,186
7,110,1347,684,339,187
7,125,1703,444,131,56
7,126,1838,496,130,92
7,127,1825,490,145,95
7,128,1851,530,177,129
7,138,1813,370,112,62
7,139,1951,432,82,64
7,140,1909,381,83,56
7,141,1923,381,100,81
7,142,1792,320,78,53
7,143,1842,327,100,59
7,144,1815,367,94,56
8,2,2572,249,100,94
8,3,2594,254,105,66
8,4,2515,207,106,76
8,5,2518,229,71,58
8,6,2464,233,98,62
8,7,2444,215,77,73
8,8,2456,241,72,78
8,9,2375,210,83,70
8,10,2388,158,83,54
8,11,2331,194,75,66
8,12,2335,192,79,57
8,13,2200,205,96,72
8,14,2155,190,65,73
8,15,2250,185,71,90
8,16,2301,197,69,61
8,17,2307,169,64,82
8,18,2161,161,70,71
8,19,2230,145,50,46
8,20,2192,159,80,47
8,21,2220,163,45,43
8,22,2077,179,50,55
8,23,2096,132,51,49
8,24,2110,128,63,68
8,25,2038,164,60,56
8,26,2213,145,62,53
8,27,1952,188,69,60
8,28,2015,185,78,66
8,29,2044,211,58,41
8,30,1896,158,56,56
8,31,1931,163,45,43
8,32,1918,146,62,54
8,33,1978,161,68,51
8,34,2017,144,70,66
8,35,2115,147,57,38
8,36,2094,172,55,61
8,37,2119,177,60,71
8,38,2103,211,52,80
8,39,2181,195,66,64
8,40,2192,223,83,70
8,41,2254,263,90,76
8,42,2348,317,99,73
8,43,2361,338,97,86
8,44,2442,350,93,118
8,45,2424,433,127,83
8,46,2397,527,167,89
8,47,2341,559,206,72
8,48,2218,647,226,105
8,49,2299,598,220,107
8,50,2250,603,260,108
8,51,2282,623,246,141
8,52,2323,642,225,106
8,53,2405,682,197,101
8,54,2369,586,197,154
8,55,2477,565,238,135
8,56,2431,703,237,123
8,57,2357,734,202,131
8,58,2360,660,242,118
8,59,2379,630,255,140
8,60,2355,643,218,192
8,61,2415,548,261,154
8,62,2345,628,303,151
8,63,2444,644,227,134
8,64,2407,642,215,137
8,65,2400,617,227,131
8,66,2364,629,222,128
8,67,2535,582,190,142
8,68,2512,576,173,136
8,69,2575,579,208,115
8,70,2578,565,167,116
8,71,2583,522,167,110
8,72,2471,561,149,137
8,73,2515,514,160,135
8,74,2524,542,155,118
8,75,2520,565,172,127
8,76,2602,565,152,111
8,77,2638,461,169,102
8,78,2620,540,133,128
8,79,2621,447,176,117
8,80,2556,470,146,132
8,81,2547,520,191,122
8,82,2524,490,150,159
8,83,2485,530,155,119
8,84,2491,538,235,136
8,85,2468,557,226,142
8,86,2464,539,222,146
8,87,2467,510,205,141
8,88,2462,509,216,141
8,89,2467,597,191,176
8,90,2507,505,188,125
8,91,2387,557,221,154
8,92,2401,601,211,175
8,93,2434,609,211,142
8,94,2414,585,220,128
8,95,2409,633,233,146
8,96,2352,677,231,159
8,97,2306,678,265,191
8,98,2218,746,273,173
8,99,2221,663,267,195
8,100,2201,693,281,202
8,101,2312,660,276,154
8,102,2264,656,260,132
8,103,2266,674,233,152
8,104,2200,712,278,162
8,105,2133,758,300,137
8,106,2156,730,339,131
8,107,2031,770,336,155
8,108,1978,852,325,155
8,109,1995,790,349,195
8,110,1968,796,307,183
8,125,2191,624,229,111
8,126,2327,739,302,191
8,127,2321,755,306,248
8,128,2387,773,258,228
8,138,2765,442,120,136
8,139,2879,451,129,143
8,140,2863,464,170,137
8,141,2835,437,159,144
8,142,2864,383,108,129
8,143,2762,391,144,101
8,144,2751,387,133,127
9,2,425,63,17,13
9,3,451,47,26,14
9,4,468,76,34,14
9,5,401,71,22,22
9,6,491,59,19,10
9,7,441,57,15,19
9,8,405,56,13,13
9,9,342,51,13,5
9,10,280,41,21,17
9,11,326,28,9,7
9,12,394,46,14,10
9,13,329,34,5,12
9,14,240,35,7,7
9,15,282,51,10,21
9,16,239,48,11,9
9,17,227,22,7,5
9,18,202,26,10,5
9,19,226,20,12,11
9,20,243,27,9,11
9,21,233,39,8,11
9,22,217,21,13,20
9,23,237,17,9,8
9,24,224,26,12,9
9,25,189,33,14,12
9,26,152,23,10,4
9,27,175,8,8,3
9,28,143,21,3,8
9,29,164,10,0,9
9,30,201,6,0,4
9,31,177,9,12,2
9,32,138,15,12,5
9,33,210,26,7,2
9,34,114,28,7,4
9,35,159,35,6,4
9,36,183,16,3,3
9,37,176,10,6,6
9,38,190,20,7,4
9,39,241,33,6,5
9,40,288,29,16,8
9,41,362,48,7,10
9,42,434,56,13,13
9,43,395,72,22,9
9,44,489,72,19,18
9,45,558,101,40,14
9,46,512,99,36,18
9,47,537,140,47,20
9,48,581,150,40,20
9,49,567,133,36,34
9,50,589,106,40,17
9,51,581,124,38,23
9,52,610,86,33,30
9,53,599,99,42,33
9,54,587,100,25,22
9,55,598,101,22,8
9,56,564,127,35,12
9,57,577,110,36,17
9,58,525,121,40,14
9,59,571,80,42,8
9,60,615,98,21,21
9,61,606,103,46,28
9,62,598,85,26,29
9,63,567,108,27,11
9,64,576,81,36,20
9,65,604,110,28,35
9,66,625,112,30,23
9,67,566,89,38,18
9,68,574,97,27,23
9,69,603,115,33,15
9,70,590,95,32,23
9,71,628,97,34,17
9,72,592,125,33,28
9,73,562,112,34,20
9,74,636,112,48,21
9,75,613,131,44,38
9,76,621,120,44,24
9,77,564,112,47,39
9,78,597,112,51,37
9,79,629,130,48,44
9,80,579,115,44,24
9,81,583,92,32,16
9,82,587,97,40,29
9,83,589,99,46,18
9,84,586,111,37,39
9,85,559,103,64,31
9,86,586,113,48,25
9,87,513,111,43,14
9,88,624,143,43,29
9,89,585,105,53,31
9,90,607,105,55,19
9,91,616,137,51,23
9,92,575,142,58,27
9,93,597,110,46,31
9,94,590,140,54,36
9,95,574,131,50,33
9,96,594,136,65,29
9,97,547,172,69,32
9,98,553,133,69,51
9,99,559,137,76,41
9,100,566,150,79,46
9,101,554,159,70,29
9,102,548,149,73,29
9,103,551,141,67,40
9,104,584,127,80,42
9,105,584,158,69,22
9,106,577,159,73,40
9,107,577,168,93,20
9,108,647,152,67,24
9,109,561,189,57,28
9,110,579,172,82,33
9,125,495,116,23,21
9,126,610,163,52,38
9,127,548,159,51,30
9,128,585,164,60,41
9,138,573,107,18,31
9,139,594,103,46,31
9,140,601,117,31,19
9,141,607,92,24,19
9,142,542,103,23,18
9,143,591,81,32,9
9,144,477,73,25,19
10,2,117,9,4,1
10,3,146,8,0,2
10,4,116,2,1,0
10,5,114,0,4,0
10,6,170,4,3,0
10,7,132,3,0,0
10,8,129,5,0,0
10,9,104,3,1,3
10,10,85,4,1,0
10,11,65,7,0,0
10,12,81,1,3,0
10,13,105,3,0,0
10,14,114,3,2,7
10,15,88,4,1,2
10,16,86,5,1,0
10,17,64,0,0,0
10,18,105,0,0,0
10,19,48,1,0,0
10,20,63,0,1,0
10,21,86,0,0,0
10,22,107,1,1,0
10,23,85,2,2,5
10,24,57,3,0,0
10,25,101,2,0,8
10,26,58,4,0,0
10,27,51,3,0,0
10,28,32,5,1,0
10,29,58,2,2,0
10,30,19,5,0,2
10,31,97,5,1,1
10,32,41,2,2,0
10,33,26,8,0,1
10,34,45,9,0,0
10,35,47,5,1,0
10,36,90,0,0,0
10,37,32,3,0,2
10,38,33,4,0,0
10,39,44,5,1,1
10,40,74,3,4,0
10,41,118,9,2,0
10,42,128,9,1,2
10,43,167,3,3,5
10,44,161,12,2,1
10,45,156,13,4,2
10,46,174,11,3,0
10,47,160,10,11,2
10,48,127,20,12,1
10,49,178,17,2,3
10,50,184,12,0,3
10,51,163,8,4,1
10,52,147,8,3,1
10,53,140,12,3,1
10,54,190,2,3,0
10,55,173,1,3,1
10,56,196,2,5,3
